Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1997-01-20,50.0,50.0,50.0,50.0
1997-01-21,49.56,49.56,49.56,49.56
1997-01-22,49.78,49.78,49.78,49.78
1997-01-23,50.14,50.14,50.14,50.14
1997-01-24,50.37,50.37,50.37,50.37
1997-01-27,50.5,50.5,50.5,50.5
1997-01-28,50.16,50.16,50.16,50.16
1997-01-29,49.06,49.06,49.06,49.06
1997-01-30,48.75,48.75,48.75,48.75
1997-01-31,48.32,48.32,48.32,48.32
1997-02-03,48.98,48.98,48.98,48.98
1997-02-04,49.12,49.12,49.12,49.12
1997-02-05,49.4,49.4,49.4,49.4
1997-02-06,50.29,50.29,50.29,50.29
1997-02-07,52.31,52.31,52.31,52.31
1997-02-10,53.16,53.16,53.16,53.16
1997-02-11,53.28,53.28,53.28,53.28
1997-02-12,54.0,54.0,54.0,54.0
1997-02-13,54.2,54.2,54.2,54.2
1997-02-14,55.53,55.53,55.53,55.53
1997-02-17,54.81,54.81,54.81,54.81
1997-02-18,55.37,55.37,55.37,55.37
1997-02-19,54.72,54.72,54.72,54.72
1997-02-20,54.38,54.38,54.38,54.38
1997-02-21,54.53,54.53,54.53,54.53
1997-02-24,53.88,53.88,53.88,53.88
1997-02-25,54.43,54.43,54.43,54.43
1997-02-26,54.65,54.65,54.65,54.65
1997-02-27,53.81,53.81,53.81,53.81
1997-02-28,53.3,53.3,53.3,53.3
1997-03-03,52.78,52.78,52.78,52.78
1997-03-04,53.08,53.08,53.08,53.08
1997-03-05,53.63,53.63,53.63,53.63
1997-03-06,54.06,54.06,54.06,54.06
1997-03-07,54.74,54.74,54.74,54.74
1997-03-10,54.7,54.7,54.7,54.7
1997-03-11,55.51,55.51,55.51,55.51
1997-03-12,55.8,55.8,55.8,55.8
1997-03-13,54.82,54.82,54.82,54.82
1997-03-14,52.84,52.84,52.84,52.84
1997-03-17,52.87,52.87,52.87,52.87
1997-03-18,53.12,53.12,53.12,53.12
1997-03-19,52.52,52.52,52.52,52.52
1997-03-20,51.98,51.98,51.98,51.98
1997-03-21,51.4,51.4,51.4,51.4
1997-03-24,51.85,51.85,51.85,51.85
1997-03-25,52.24,52.24,52.24,52.24
1997-03-26,53.1,53.1,53.1,53.1
1997-03-27,54.17,54.17,54.17,54.17
1997-04-01,51.99,51.99,51.99,51.99
1997-04-02,51.26,51.26,51.26,51.26
1997-04-03,51.24,51.24,51.24,51.24
1997-04-04,51.35,51.35,51.35,51.35
1997-04-07,52.59,52.59,52.59,52.59
1997-04-08,53.17,53.17,53.17,53.17
1997-04-09,53.33,53.33,53.33,53.33
1997-04-10,53.27,53.27,53.27,53.27
1997-04-11,53.04,53.04,53.04,53.04
1997-04-14,51.78,51.78,51.78,51.78
1997-04-15,52.24,52.24,52.24,52.24
1997-04-16,53.12,53.12,53.12,53.12
1997-04-17,52.88,52.88,52.88,52.88
1997-04-18,52.64,52.64,52.64,52.64
1997-04-21,53.6,53.6,53.6,53.6
1997-04-22,53.61,53.61,53.61,53.61
1997-04-23,54.39,54.39,54.39,54.39
1997-04-24,54.56,54.56,54.56,54.56
