Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-06-19,50.29,50.29,50.29,50.29
2020-06-22,49.99,49.99,49.99,49.99
2020-06-23,50.53,50.53,50.53,50.53
2020-06-24,50.62,50.62,50.62,50.62
2020-06-25,50.15,50.15,50.15,50.15
2020-06-26,50.02,50.02,50.02,50.02
2020-06-29,49.75,49.75,49.75,49.75
2020-06-30,49.6,49.6,49.6,49.6
2020-07-01,49.83,49.83,49.83,49.83
2020-07-02,51.36,51.36,51.36,51.36
2020-07-03,51.52,51.52,51.52,51.52
2020-07-06,52.76,52.76,52.76,52.76
2020-07-07,52.36,52.36,52.36,52.36
2020-07-08,53.0,53.0,53.0,53.0
2020-07-09,53.72,53.72,53.72,53.72
2020-07-10,52.85,52.85,52.85,52.85
2020-07-13,52.95,52.95,52.95,52.95
2020-07-14,52.53,52.53,52.53,52.53
2020-07-15,52.94,52.94,52.94,52.94
2020-07-16,51.86,51.86,51.86,51.86
2020-07-17,52.45,52.45,52.45,52.45
2020-07-20,52.84,52.84,52.84,52.84
2020-07-21,53.57,53.57,53.57,53.57
2020-07-22,53.09,53.09,53.09,53.09
2020-07-23,53.32,53.32,53.32,53.32
2020-07-24,52.51,52.51,52.51,52.51
2020-07-27,52.88,52.88,52.88,52.88
2020-07-28,53.38,53.38,53.38,53.38
2020-07-29,53.75,53.75,53.75,53.75
2020-07-30,53.33,53.33,53.33,53.33
2020-07-31,53.43,53.43,53.43,53.43
2020-08-03,53.43,53.43,53.43,53.43
2020-08-04,53.97,53.97,53.97,53.97
2020-08-05,54.29,54.29,54.29,54.29
2020-08-06,54.6,54.6,54.6,54.6
2020-08-07,53.95,53.95,53.95,53.95
2020-08-10,53.67,53.67,53.67,53.67
2020-08-11,53.92,53.92,53.92,53.92
2020-08-12,53.96,53.96,53.96,53.96
2020-08-13,54.23,54.23,54.23,54.23
2020-08-14,54.03,54.03,54.03,54.03
2020-08-17,54.36,54.36,54.36,54.36
2020-08-18,54.5,54.5,54.5,54.5
2020-08-19,54.42,54.42,54.42,54.42
2020-08-20,53.25,53.25,53.25,53.25
2020-08-21,53.94,53.94,53.94,53.94
2020-08-24,54.47,54.47,54.47,54.47
2020-08-25,54.68,54.68,54.68,54.68
2020-08-26,54.84,54.84,54.84,54.84
2020-08-27,54.84,54.84,54.84,54.84
2020-08-28,54.97,54.97,54.97,54.97
2020-08-31,54.07,54.07,54.07,54.07
2020-09-01,54.82,54.82,54.82,54.82
2020-09-02,54.75,54.75,54.75,54.75
2020-09-03,54.17,54.17,54.17,54.17
2020-09-04,53.97,53.97,53.97,53.97
2020-09-07,53.36,53.36,53.36,53.36
2020-09-08,53.21,53.21,53.21,53.21
2020-09-09,52.56,52.56,52.56,52.56
2020-09-10,52.66,52.66,52.66,52.66
2020-09-11,53.03,53.03,53.03,53.03
2020-09-14,53.57,53.57,53.57,53.57
2020-09-15,54.13,54.13,54.13,54.13
2020-09-16,54.17,54.17,54.17,54.17
2020-09-17,53.67,53.67,53.67,53.67
2020-09-18,53.88,53.88,53.88,53.88
2020-09-21,53.24,53.24,53.24,53.24
2020-09-22,52.78,52.78,52.78,52.78
2020-09-23,52.35,52.35,52.35,52.35
2020-09-24,51.3,51.3,51.3,51.3
2020-09-25,51.43,51.43,51.43,51.43
2020-09-28,51.69,51.69,51.69,51.69
2020-09-29,51.62,51.62,51.62,51.62
2020-09-30,52.19,52.19,52.19,52.19
2020-10-01,52.58,52.58,52.58,52.58
2020-10-02,52.39,52.39,52.39,52.39
2020-10-05,52.64,52.64,52.64,52.64
2020-10-06,53.2,53.2,53.2,53.2
2020-10-07,53.5,53.5,53.5,53.5
2020-10-08,53.93,53.93,53.93,53.93
2020-10-09,54.11,54.11,54.11,54.11
2020-10-12,54.7,54.7,54.7,54.7
2020-10-13,54.89,54.89,54.89,54.89
2020-10-14,54.48,54.48,54.48,54.48
2020-10-15,54.05,54.05,54.05,54.05
2020-10-16,54.07,54.07,54.07,54.07
2020-10-19,54.17,54.17,54.17,54.17
2020-10-20,54.45,54.45,54.45,54.45
2020-10-21,54.59,54.59,54.59,54.59
2020-10-22,54.67,54.67,54.67,54.67
2020-10-23,54.56,54.56,54.56,54.56
2020-10-26,54.19,54.19,54.19,54.19
2020-10-27,54.19,54.19,54.19,54.19
2020-10-28,53.7,53.7,53.7,53.7
2020-10-29,54.01,54.01,54.01,54.01
2020-10-30,53.03,53.03,53.03,53.03
2020-11-02,53.41,53.41,53.41,53.41
2020-11-03,53.73,53.73,53.73,53.73
2020-11-04,54.43,54.43,54.43,54.43
2020-11-05,55.48,55.48,55.48,55.48
2020-11-06,55.94,55.94,55.94,55.94
2020-11-09,56.96,56.96,56.96,56.96
