Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2008-06-02,83.91,83.91,83.91,83.91
2008-06-03,83.6,83.6,83.6,83.6
2008-06-04,83.97,83.97,83.97,83.97
2008-06-05,83.91,83.91,83.91,83.91
2008-06-06,83.67,83.67,83.67,83.67
2008-06-09,83.2,83.2,83.2,83.2
2008-06-11,83.45,83.45,83.45,83.45
2008-06-12,83.92,83.92,83.92,83.92
2008-06-13,84.11,84.11,84.11,84.11
2008-06-19,83.29,83.29,83.29,83.29
2008-07-04,82.08,82.08,82.08,82.08
2008-07-07,81.96,81.96,81.96,81.96
2008-07-10,81.01,81.01,81.01,81.01
2008-07-11,80.77,80.77,80.77,80.77
2008-07-14,80.38,80.38,80.38,80.38
2008-07-15,80.25,80.25,80.25,80.25
2008-07-17,79.76,79.76,79.76,79.76
2008-07-18,79.69,79.69,79.69,79.69
2008-07-21,79.51,79.51,79.51,79.51
2008-07-22,79.63,79.63,79.63,79.63
2008-07-23,80.76,80.76,80.76,80.76
2008-07-24,80.41,80.41,80.41,80.41
2008-07-25,79.62,79.62,79.62,79.62
2008-07-28,79.61,79.61,79.61,79.61
2008-07-29,80.0,80.0,80.0,80.0
2008-07-30,79.88,79.88,79.88,79.88
2008-07-31,79.78,79.78,79.78,79.78
2008-08-01,80.27,80.27,80.27,80.27
2008-08-04,80.08,80.08,80.08,80.08
2008-08-05,80.52,80.52,80.52,80.52
2008-08-06,80.71,80.71,80.71,80.71
2008-08-07,81.09,81.09,81.09,81.09
2008-08-14,84.43,84.43,84.43,84.43
2008-08-19,85.73,85.73,85.73,85.73
2008-08-20,84.79,84.79,84.79,84.79
2008-08-21,84.89,84.89,84.89,84.89
2008-08-22,84.36,84.36,84.36,84.36
2008-08-25,84.95,84.95,84.95,84.95
2008-08-26,85.36,85.36,85.36,85.36
2008-08-27,85.4,85.4,85.4,85.4
2008-08-28,85.78,85.78,85.78,85.78
2008-08-29,85.79,85.79,85.79,85.79
2008-09-01,85.88,85.88,85.88,85.88
2008-09-02,86.82,86.82,86.82,86.82
2008-09-03,87.39,87.39,87.39,87.39
2008-09-04,87.28,87.28,87.28,87.28
2008-09-05,89.15,89.15,89.15,89.15
2008-09-08,89.94,89.94,89.94,89.94
2008-09-09,90.23,90.23,90.23,90.23
2008-09-10,90.16,90.16,90.16,90.16
2008-09-11,89.66,89.66,89.66,89.66
2008-09-12,87.98,87.98,87.98,87.98
2008-09-15,88.03,88.03,88.03,88.03
2008-09-16,88.46,88.46,88.46,88.46
2008-09-17,87.52,87.52,87.52,87.52
2008-09-18,87.69,87.69,87.69,87.69
