Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2015-05-19,100.0,100.0,100.0,100.0
2015-05-20,100.0,100.0,100.0,100.0
2015-05-21,100.02,100.02,100.02,100.02
2015-05-22,100.31,100.31,100.31,100.31
2015-05-25,100.94,100.94,100.94,100.94
2015-05-26,100.59,100.59,100.59,100.59
2015-05-27,101.25,101.25,101.25,101.25
2015-05-28,100.99,100.99,100.99,100.99
2015-05-29,100.89,100.89,100.89,100.89
2015-06-01,101.84,101.84,101.84,101.84
2015-06-02,101.48,101.48,101.48,101.48
2015-06-03,100.61,100.61,100.61,100.61
2015-06-05,101.61,101.61,101.61,101.61
2015-06-08,101.42,101.42,101.42,101.42
2015-06-09,99.77,99.77,99.77,99.77
2015-06-10,100.38,100.38,100.38,100.38
2015-06-11,100.57,100.57,100.57,100.57
2015-06-12,100.98,100.98,100.98,100.98
2015-06-15,100.58,100.58,100.58,100.58
2015-06-16,100.38,100.38,100.38,100.38
2015-06-17,99.82,99.82,99.82,99.82
2015-06-18,99.65,99.65,99.65,99.65
2015-06-19,100.68,100.68,100.68,100.68
2015-06-22,101.08,101.08,101.08,101.08
2015-06-23,101.93,101.93,101.93,101.93
2015-06-24,102.08,102.08,102.08,102.08
2015-06-25,102.29,102.29,102.29,102.29
2015-06-26,101.99,101.99,101.99,101.99
2015-06-29,100.97,100.97,100.97,100.97
2015-06-30,99.99,99.99,99.99,99.99
2015-07-01,100.21,100.21,100.21,100.21
2015-07-02,100.91,100.91,100.91,100.91
2015-07-03,101.29,101.29,101.29,101.29
2015-07-06,100.01,100.01,100.01,100.01
2015-07-07,100.56,100.56,100.56,100.56
2015-07-08,96.82,96.82,96.82,96.82
2015-07-09,97.33,97.33,97.33,97.33
2015-07-10,97.62,97.62,97.62,97.62
2015-07-13,97.96,97.96,97.96,97.96
2015-07-14,99.97,99.97,99.97,99.97
2015-07-15,99.81,99.81,99.81,99.81
2015-07-16,101.0,101.0,101.0,101.0
2015-07-17,100.95,100.95,100.95,100.95
2015-07-20,101.34,101.34,101.34,101.34
2015-07-21,101.4,101.4,101.4,101.4
2015-07-22,100.57,100.57,100.57,100.57
2015-07-23,100.7,100.7,100.7,100.7
2015-07-24,100.88,100.88,100.88,100.88
2015-07-27,99.49,99.49,99.49,99.49
2015-07-28,99.22,99.22,99.22,99.22
2015-07-29,100.01,100.01,100.01,100.01
2015-07-30,100.11,100.11,100.11,100.11
2015-07-31,101.05,101.05,101.05,101.05
2015-08-03,100.26,100.26,100.26,100.26
2015-08-04,100.52,100.52,100.52,100.52
2015-08-05,101.25,101.25,101.25,101.25
2015-08-06,100.81,100.81,100.81,100.81
2015-08-07,101.11,101.11,101.11,101.11
2015-08-10,101.81,101.81,101.81,101.81
2015-08-11,101.15,101.15,101.15,101.15
2015-08-12,99.37,99.37,99.37,99.37
2015-08-13,100.36,100.36,100.36,100.36
2015-08-14,100.31,100.31,100.31,100.31
2015-08-17,100.68,100.68,100.68,100.68
2015-08-18,100.58,100.58,100.58,100.58
2015-08-19,99.3,99.3,99.3,99.3
2015-08-20,97.84,97.84,97.84,97.84
2015-08-21,95.24,95.24,95.24,95.24
2015-08-24,89.48,89.48,89.48,89.48
2015-08-25,91.5,91.5,91.5,91.5
2015-08-26,91.35,91.35,91.35,91.35
2015-08-27,93.79,93.79,93.79,93.79
2015-08-28,95.34,95.34,95.34,95.34
2015-08-31,94.57,94.57,94.57,94.57
2015-09-01,90.75,90.75,90.75,90.75
2015-09-02,90.63,90.63,90.63,90.63
2015-09-03,91.6,91.6,91.6,91.6
2015-09-04,88.77,88.77,88.77,88.77
2015-09-07,89.02,89.02,89.02,89.02
2015-09-08,88.85,88.85,88.85,88.85
2015-09-09,92.08,92.08,92.08,92.08
2015-09-10,90.78,90.78,90.78,90.78
2015-09-11,90.73,90.73,90.73,90.73
2015-09-14,90.2,90.2,90.2,90.2
2015-09-15,90.32,90.32,90.32,90.32
2015-09-16,91.31,91.31,91.31,91.31
2015-09-17,91.98,91.98,91.98,91.98
2015-09-18,90.04,90.04,90.04,90.04
2015-09-21,90.27,90.27,90.27,90.27
2015-09-22,89.33,89.33,89.33,89.33
2015-09-23,89.12,89.12,89.12,89.12
2015-09-24,87.5,87.5,87.5,87.5
2015-09-25,90.09,90.09,90.09,90.09
2015-09-28,88.72,88.72,88.72,88.72
2015-09-29,86.46,86.46,86.46,86.46
2015-09-30,88.04,88.04,88.04,88.04
2015-10-01,89.25,89.25,89.25,89.25
2015-10-02,89.19,89.19,89.19,89.19
2015-10-05,91.86,91.86,91.86,91.86
2015-10-06,91.8,91.8,91.8,91.8
2015-10-07,92.58,92.58,92.58,92.58
2015-10-08,92.13,92.13,92.13,92.13
2015-10-09,93.88,93.88,93.88,93.88
2015-10-12,93.82,93.82,93.82,93.82
2015-10-13,93.1,93.1,93.1,93.1
2015-10-14,91.51,91.51,91.51,91.51
2015-10-15,92.47,92.47,92.47,92.47
2015-10-16,93.34,93.34,93.34,93.34
2015-10-19,92.83,92.83,92.83,92.83
2015-10-20,93.0,93.0,93.0,93.0
2015-10-21,94.26,94.26,94.26,94.26
2015-10-22,94.41,94.41,94.41,94.41
2015-10-23,95.56,95.56,95.56,95.56
2015-10-26,95.87,95.87,95.87,95.87
2015-10-27,94.88,94.88,94.88,94.88
2015-10-28,95.16,95.16,95.16,95.16
2015-10-29,95.14,95.14,95.14,95.14
2015-10-30,95.75,95.75,95.75,95.75
2015-11-02,94.8,94.8,94.8,94.8
2015-11-03,95.0,95.0,95.0,95.0
2015-11-04,95.27,95.27,95.27,95.27
2015-11-05,96.22,96.22,96.22,96.22
2015-11-06,96.68,96.68,96.68,96.68
2015-11-09,97.35,97.35,97.35,97.35
2015-11-10,97.67,97.67,97.67,97.67
2015-11-12,97.7,97.7,97.7,97.7
2015-11-13,97.39,97.39,97.39,97.39
2015-11-16,96.99,96.99,96.99,96.99
2015-11-17,97.87,97.87,97.87,97.87
2015-11-18,97.84,97.84,97.84,97.84
2015-11-19,98.32,98.32,98.32,98.32
2015-11-20,98.57,98.57,98.57,98.57
2015-11-23,98.49,98.49,98.49,98.49
2015-11-24,98.32,98.32,98.32,98.32
2015-11-25,97.91,97.91,97.91,97.91
2015-11-26,98.25,98.25,98.25,98.25
2015-11-27,97.57,97.57,97.57,97.57
2015-11-30,97.27,97.27,97.27,97.27
2015-12-01,98.32,98.32,98.32,98.32
2015-12-02,98.38,98.38,98.38,98.38
2015-12-03,97.81,97.81,97.81,97.81
2015-12-04,96.98,96.98,96.98,96.98
2015-12-07,97.55,97.55,97.55,97.55
2015-12-08,96.41,96.41,96.41,96.41
2015-12-09,95.75,95.75,95.75,95.75
2015-12-10,95.03,95.03,95.03,95.03
2015-12-11,94.55,94.55,94.55,94.55
2015-12-14,93.54,93.54,93.54,93.54
2015-12-15,93.31,93.31,93.31,93.31
2015-12-16,95.04,95.04,95.04,95.04
2015-12-17,96.39,96.39,96.39,96.39
2015-12-18,94.52,94.52,94.52,94.52
2015-12-21,94.29,94.29,94.29,94.29
2015-12-22,94.58,94.58,94.58,94.58
2015-12-23,95.23,95.23,95.23,95.23
2015-12-28,94.6,94.6,94.6,94.6
2015-12-29,95.64,95.64,95.64,95.64
