Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-11-12,103.33,103.33,103.33,103.33
2020-11-13,103.33,103.33,103.33,103.33
2020-11-16,103.33,103.33,103.33,103.33
2020-11-17,103.32,103.32,103.32,103.32
2020-11-18,103.32,103.32,103.32,103.32
2020-11-19,103.31,103.31,103.31,103.31
2020-11-20,103.35,103.35,103.35,103.35
2020-11-23,103.36,103.36,103.36,103.36
2020-11-24,103.34,103.34,103.34,103.34
2020-11-25,103.35,103.35,103.35,103.35
2020-11-26,103.36,103.36,103.36,103.36
2020-11-27,103.36,103.36,103.36,103.36
2020-11-30,103.37,103.37,103.37,103.37
2020-12-01,103.37,103.37,103.37,103.37
2020-12-02,103.38,103.38,103.38,103.38
2020-12-03,103.39,103.39,103.39,103.39
2020-12-04,103.37,103.37,103.37,103.37
2020-12-07,103.39,103.39,103.39,103.39
2020-12-08,103.4,103.4,103.4,103.4
2020-12-09,103.4,103.4,103.4,103.4
2020-12-10,103.4,103.4,103.4,103.4
2020-12-11,103.4,103.4,103.4,103.4
2020-12-14,103.41,103.41,103.41,103.41
2020-12-15,103.43,103.43,103.43,103.43
2020-12-16,103.44,103.44,103.44,103.44
2020-12-17,103.44,103.44,103.44,103.44
2020-12-18,103.43,103.43,103.43,103.43
2020-12-21,103.44,103.44,103.44,103.44
2020-12-22,103.4,103.4,103.4,103.4
2020-12-23,103.42,103.42,103.42,103.42
2020-12-28,103.47,103.47,103.47,103.47
2020-12-29,103.46,103.46,103.46,103.46
2020-12-30,103.48,103.48,103.48,103.48
2021-01-04,103.49,103.49,103.49,103.49
2021-01-05,103.48,103.48,103.48,103.48
2021-01-07,103.46,103.46,103.46,103.46
2021-01-08,103.47,103.47,103.47,103.47
2021-01-11,103.48,103.48,103.48,103.48
2021-01-12,103.49,103.49,103.49,103.49
2021-01-13,103.52,103.52,103.52,103.52
2021-01-14,103.52,103.52,103.52,103.52
2021-01-15,103.51,103.51,103.51,103.51
2021-01-18,103.53,103.53,103.53,103.53
2021-01-19,103.54,103.54,103.54,103.54
2021-01-20,103.54,103.54,103.54,103.54
2021-01-21,103.53,103.53,103.53,103.53
2021-01-22,103.54,103.54,103.54,103.54
2021-01-25,103.55,103.55,103.55,103.55
2021-01-26,103.55,103.55,103.55,103.55
2021-01-27,103.56,103.56,103.56,103.56
2021-01-28,103.56,103.56,103.56,103.56
2021-01-29,103.56,103.56,103.56,103.56
2021-02-01,103.57,103.57,103.57,103.57
2021-02-02,103.58,103.58,103.58,103.58
2021-02-03,103.57,103.57,103.57,103.57
2021-02-04,103.56,103.56,103.56,103.56
2021-02-05,103.56,103.56,103.56,103.56
2021-02-08,103.55,103.55,103.55,103.55
2021-02-09,103.55,103.55,103.55,103.55
2021-02-10,103.55,103.55,103.55,103.55
2021-02-11,103.54,103.54,103.54,103.54
2021-02-12,103.54,103.54,103.54,103.54
2021-02-15,103.55,103.55,103.55,103.55
2021-02-16,103.54,103.54,103.54,103.54
2021-02-17,103.55,103.55,103.55,103.55
2021-02-18,103.53,103.53,103.53,103.53
2021-02-19,103.52,103.52,103.52,103.52
2021-02-22,103.56,103.56,103.56,103.56
2021-02-23,103.56,103.56,103.56,103.56
2021-02-24,103.56,103.56,103.56,103.56
2021-02-25,103.55,103.55,103.55,103.55
2021-02-26,103.56,103.56,103.56,103.56
2021-03-01,103.59,103.59,103.59,103.59
2021-03-02,103.59,103.59,103.59,103.59
2021-03-03,103.58,103.58,103.58,103.58
2021-03-04,103.56,103.56,103.56,103.56
2021-03-05,103.57,103.57,103.57,103.57
2021-03-08,103.57,103.57,103.57,103.57
2021-03-09,103.59,103.59,103.59,103.59
2021-03-10,103.61,103.61,103.61,103.61
2021-03-11,103.6,103.6,103.6,103.6
2021-03-12,103.61,103.61,103.61,103.61
2021-03-15,103.64,103.64,103.64,103.64
2021-03-16,103.64,103.64,103.64,103.64
2021-03-17,103.66,103.66,103.66,103.66
2021-03-18,103.66,103.66,103.66,103.66
2021-03-19,103.65,103.65,103.65,103.65
2021-03-22,103.65,103.65,103.65,103.65
2021-03-23,103.64,103.64,103.64,103.64
2021-03-24,103.65,103.65,103.65,103.65
2021-03-25,103.65,103.65,103.65,103.65
2021-03-26,103.65,103.65,103.65,103.65
2021-03-29,103.67,103.67,103.67,103.67
