Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2021-10-14,100.0,100.0,100.0,100.0
2021-10-15,100.0,100.0,100.0,100.0
2021-10-18,100.0,100.0,100.0,100.0
2021-10-19,100.0,100.0,100.0,100.0
2021-10-20,100.0,100.0,100.0,100.0
2021-10-21,99.98,99.98,99.98,99.98
2021-10-22,99.78,99.78,99.78,99.78
2021-10-25,99.58,99.58,99.58,99.58
2021-10-26,99.63,99.63,99.63,99.63
2021-10-27,99.85,99.85,99.85,99.85
2021-10-28,99.63,99.63,99.63,99.63
2021-10-29,99.6,99.6,99.6,99.6
2021-11-02,99.41,99.41,99.41,99.41
2021-11-03,99.24,99.24,99.24,99.24
2021-11-04,98.84,98.84,98.84,98.84
2021-11-05,98.95,98.95,98.95,98.95
2021-11-08,98.97,98.97,98.97,98.97
2021-11-09,99.0,99.0,99.0,99.0
2021-11-10,99.05,99.05,99.05,99.05
2021-11-12,98.91,98.91,98.91,98.91
2021-11-15,98.75,98.75,98.75,98.75
2021-11-16,98.97,98.97,98.97,98.97
2021-11-17,98.65,98.65,98.65,98.65
2021-11-18,98.17,98.17,98.17,98.17
2021-11-19,98.34,98.34,98.34,98.34
2021-11-22,98.19,98.19,98.19,98.19
2021-11-23,97.83,97.83,97.83,97.83
2021-11-24,97.53,97.53,97.53,97.53
2021-11-25,97.47,97.47,97.47,97.47
2021-11-26,98.23,98.23,98.23,98.23
2021-11-29,97.97,97.97,97.97,97.97
2021-11-30,98.6,98.6,98.6,98.6
2021-12-01,98.05,98.05,98.05,98.05
2021-12-02,97.47,97.47,97.47,97.47
2021-12-03,97.49,97.49,97.49,97.49
2021-12-06,97.85,97.85,97.85,97.85
2021-12-07,98.07,98.07,98.07,98.07
2021-12-08,98.29,98.29,98.29,98.29
2021-12-09,98.19,98.19,98.19,98.19
2021-12-10,97.91,97.91,97.91,97.91
2021-12-13,98.07,98.07,98.07,98.07
2021-12-14,97.93,97.93,97.93,97.93
2021-12-15,97.77,97.77,97.77,97.77
2021-12-16,97.87,97.87,97.87,97.87
2021-12-17,97.86,97.86,97.86,97.86
2021-12-20,97.23,97.23,97.23,97.23
2021-12-21,96.88,96.88,96.88,96.88
2021-12-22,96.92,96.92,96.92,96.92
2021-12-23,96.8,96.8,96.8,96.8
2021-12-27,96.48,96.48,96.48,96.48
2021-12-28,96.55,96.55,96.55,96.55
2021-12-29,95.9,95.9,95.9,95.9
2021-12-30,95.83,95.83,95.83,95.83
2022-01-03,95.8,95.8,95.8,95.8
2022-01-04,95.58,95.58,95.58,95.58
2022-01-05,95.53,95.53,95.53,95.53
2022-01-07,95.26,95.26,95.26,95.26
2022-01-10,95.24,95.24,95.24,95.24
2022-01-11,95.46,95.46,95.46,95.46
2022-01-12,95.73,95.73,95.73,95.73
2022-01-13,96.12,96.12,96.12,96.12
2022-01-14,95.86,95.86,95.86,95.86
2022-01-17,95.76,95.76,95.76,95.76
2022-01-18,95.72,95.72,95.72,95.72
2022-01-19,95.82,95.82,95.82,95.82
2022-01-20,96.05,96.05,96.05,96.05
2022-01-21,96.21,96.21,96.21,96.21
2022-01-24,95.82,95.82,95.82,95.82
2022-01-25,95.94,95.94,95.94,95.94
2022-01-26,95.78,95.78,95.78,95.78
2022-01-27,95.67,95.67,95.67,95.67
2022-01-28,95.53,95.53,95.53,95.53
2022-01-31,95.38,95.38,95.38,95.38
2022-02-01,95.33,95.33,95.33,95.33
2022-02-02,95.39,95.39,95.39,95.39
2022-02-03,95.39,95.39,95.39,95.39
2022-02-04,95.75,95.75,95.75,95.75
2022-02-07,95.76,95.76,95.76,95.76
2022-02-08,95.85,95.85,95.85,95.85
2022-02-09,95.86,95.86,95.86,95.86
2022-02-10,95.8,95.8,95.8,95.8
2022-02-11,95.71,95.71,95.71,95.71
2022-02-14,95.45,95.45,95.45,95.45
2022-02-15,95.72,95.72,95.72,95.72
2022-02-16,95.74,95.74,95.74,95.74
2022-02-17,95.84,95.84,95.84,95.84
2022-02-18,96.01,96.01,96.01,96.01
2022-02-21,96.09,96.09,96.09,96.09
2022-02-22,95.85,95.85,95.85,95.85
2022-02-23,95.71,95.71,95.71,95.71
2022-02-24,95.17,95.17,95.17,95.17
2022-02-25,95.16,95.16,95.16,95.16
2022-02-28,94.82,94.82,94.82,94.82
2022-03-01,95.27,95.27,95.27,95.27
2022-03-02,95.06,95.06,95.06,95.06
2022-03-03,94.73,94.73,94.73,94.73
2022-03-04,94.03,94.03,94.03,94.03
2022-03-07,92.97,92.97,92.97,92.97
2022-03-08,92.6,92.6,92.6,92.6
2022-03-09,91.76,91.76,91.76,91.76
2022-03-10,91.35,91.35,91.35,91.35
2022-03-11,91.25,91.25,91.25,91.25
2022-03-14,90.62,90.62,90.62,90.62
2022-03-15,90.9,90.9,90.9,90.9
2022-03-16,91.34,91.34,91.34,91.34
2022-03-17,91.46,91.46,91.46,91.46
2022-03-18,91.51,91.51,91.51,91.51
2022-03-21,91.11,91.11,91.11,91.11
2022-03-22,90.6,90.6,90.6,90.6
2022-03-23,90.57,90.57,90.57,90.57
2022-03-24,89.89,89.89,89.89,89.89
2022-03-25,89.83,89.83,89.83,89.83
2022-03-28,89.39,89.39,89.39,89.39
2022-03-29,90.2,90.2,90.2,90.2
2022-03-30,90.33,90.33,90.33,90.33
2022-03-31,90.39,90.39,90.39,90.39
2022-04-01,89.97,89.97,89.97,89.97
2022-04-04,89.7,89.7,89.7,89.7
2022-04-05,89.47,89.47,89.47,89.47
2022-04-06,88.99,88.99,88.99,88.99
2022-04-07,88.2,88.2,88.2,88.2
2022-04-08,87.7,87.7,87.7,87.7
2022-04-11,86.83,86.83,86.83,86.83
2022-04-12,87.07,87.07,87.07,87.07
