Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2024-06-07,100.0,100.0,100.0,100.0
2024-06-10,100.01,100.01,100.01,100.01
2024-06-11,100.04,100.04,100.04,100.04
2024-06-12,100.08,100.08,100.08,100.08
2024-06-13,100.07,100.07,100.07,100.07
2024-06-14,100.06,100.06,100.06,100.06
2024-06-17,100.09,100.09,100.09,100.09
2024-06-18,100.08,100.08,100.08,100.08
2024-06-19,100.09,100.09,100.09,100.09
2024-06-20,100.04,100.04,100.04,100.04
2024-06-21,100.1,100.1,100.1,100.1
2024-06-24,100.13,100.13,100.13,100.13
2024-06-25,100.15,100.15,100.15,100.15
2024-06-26,100.17,100.17,100.17,100.17
2024-06-27,100.17,100.17,100.17,100.17
2024-06-28,100.18,100.18,100.18,100.18
2024-07-01,100.24,100.24,100.24,100.24
2024-07-02,100.29,100.29,100.29,100.29
2024-07-03,100.36,100.36,100.36,100.36
2024-07-04,100.4,100.4,100.4,100.4
2024-07-05,100.5,100.5,100.5,100.5
2024-07-08,100.54,100.54,100.54,100.54
2024-07-09,100.57,100.57,100.57,100.57
2024-07-10,100.6,100.6,100.6,100.6
2024-07-11,100.6,100.6,100.6,100.6
2024-07-12,100.66,100.66,100.66,100.66
2024-07-15,100.73,100.73,100.73,100.73
2024-07-16,100.74,100.74,100.74,100.74
2024-07-17,100.74,100.74,100.74,100.74
2024-07-18,100.74,100.74,100.74,100.74
2024-07-19,100.72,100.72,100.72,100.72
2024-07-22,100.77,100.77,100.77,100.77
2024-07-23,100.77,100.77,100.77,100.77
2024-07-24,100.84,100.84,100.84,100.84
2024-07-25,100.86,100.86,100.86,100.86
2024-07-26,100.88,100.88,100.88,100.88
2024-07-29,100.94,100.94,100.94,100.94
2024-07-30,100.95,100.95,100.95,100.95
2024-07-31,100.96,100.96,100.96,100.96
2024-08-01,100.98,100.98,100.98,100.98
2024-08-02,101.01,101.01,101.01,101.01
2024-08-05,101.01,101.01,101.01,101.01
2024-08-06,101.03,101.03,101.03,101.03
2024-08-07,101.05,101.05,101.05,101.05
2024-08-08,101.08,101.08,101.08,101.08
2024-08-09,101.09,101.09,101.09,101.09
2024-08-12,101.16,101.16,101.16,101.16
2024-08-13,101.18,101.18,101.18,101.18
2024-08-14,101.21,101.21,101.21,101.21
2024-08-16,101.24,101.24,101.24,101.24
2024-08-19,101.29,101.29,101.29,101.29
2024-08-20,101.31,101.31,101.31,101.31
2024-08-21,101.34,101.34,101.34,101.34
2024-08-22,101.38,101.38,101.38,101.38
2024-08-23,101.41,101.41,101.41,101.41
2024-08-26,101.5,101.5,101.5,101.5
2024-08-27,101.52,101.52,101.52,101.52
2024-08-28,101.4,101.4,101.4,101.4
2024-08-29,101.4,101.4,101.4,101.4
2024-08-30,101.37,101.37,101.37,101.37
2024-09-02,101.46,101.46,101.46,101.46
2024-09-03,101.52,101.52,101.52,101.52
2024-09-04,101.55,101.55,101.55,101.55
2024-09-05,101.53,101.53,101.53,101.53
2024-09-06,101.53,101.53,101.53,101.53
2024-09-09,101.58,101.58,101.58,101.58
2024-09-10,101.59,101.59,101.59,101.59
2024-09-11,101.6,101.6,101.6,101.6
2024-09-12,101.62,101.62,101.62,101.62
2024-09-13,101.63,101.63,101.63,101.63
2024-09-16,101.68,101.68,101.68,101.68
2024-09-17,101.66,101.66,101.66,101.66
2024-09-18,101.65,101.65,101.65,101.65
2024-09-19,101.67,101.67,101.67,101.67
2024-09-20,101.69,101.69,101.69,101.69
2024-09-23,101.74,101.74,101.74,101.74
2024-09-24,101.72,101.72,101.72,101.72
2024-09-25,101.73,101.73,101.73,101.73
2024-09-26,101.77,101.77,101.77,101.77
2024-09-27,101.79,101.79,101.79,101.79
2024-09-30,101.84,101.84,101.84,101.84
2024-10-01,101.85,101.85,101.85,101.85
2024-10-02,101.86,101.86,101.86,101.86
2024-10-03,101.89,101.89,101.89,101.89
2024-10-04,101.9,101.9,101.9,101.9
2024-10-07,101.95,101.95,101.95,101.95
2024-10-08,101.97,101.97,101.97,101.97
2024-10-09,102.0,102.0,102.0,102.0
2024-10-10,102.01,102.01,102.01,102.01
2024-10-11,102.02,102.02,102.02,102.02
2024-10-14,102.07,102.07,102.07,102.07
