Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2021-10-14,100.0,100.0,100.0,100.0
2021-10-15,100.0,100.0,100.0,100.0
2021-10-18,99.99,99.99,99.99,99.99
2021-10-19,99.99,99.99,99.99,99.99
2021-10-20,99.99,99.99,99.99,99.99
2021-10-21,99.98,99.98,99.98,99.98
2021-10-22,99.98,99.98,99.98,99.98
2021-10-25,99.97,99.97,99.97,99.97
2021-10-26,99.96,99.96,99.96,99.96
2021-10-27,99.96,99.96,99.96,99.96
2021-10-28,99.96,99.96,99.96,99.96
2021-10-29,99.97,99.97,99.97,99.97
2021-11-02,99.91,99.91,99.91,99.91
2021-11-03,99.81,99.81,99.81,99.81
2021-11-04,99.73,99.73,99.73,99.73
2021-11-05,99.66,99.66,99.66,99.66
2021-11-08,99.58,99.58,99.58,99.58
2021-11-09,99.61,99.61,99.61,99.61
2021-11-10,99.65,99.65,99.65,99.65
2021-11-12,99.65,99.65,99.65,99.65
2021-11-15,99.62,99.62,99.62,99.62
2021-11-16,99.66,99.66,99.66,99.66
2021-11-17,99.71,99.71,99.71,99.71
2021-11-18,99.67,99.67,99.67,99.67
2021-11-19,99.67,99.67,99.67,99.67
2021-11-22,99.61,99.61,99.61,99.61
2021-11-23,99.57,99.57,99.57,99.57
2021-11-24,99.56,99.56,99.56,99.56
2021-11-25,99.57,99.57,99.57,99.57
2021-11-26,99.56,99.56,99.56,99.56
2021-11-29,99.5,99.5,99.5,99.5
2021-11-30,99.47,99.47,99.47,99.47
2021-12-01,99.47,99.47,99.47,99.47
2021-12-02,99.44,99.44,99.44,99.44
2021-12-03,99.45,99.45,99.45,99.45
2021-12-06,99.48,99.48,99.48,99.48
2021-12-07,99.56,99.56,99.56,99.56
2021-12-08,99.57,99.57,99.57,99.57
2021-12-09,99.59,99.59,99.59,99.59
2021-12-10,99.6,99.6,99.6,99.6
2021-12-13,99.66,99.66,99.66,99.66
2021-12-14,99.63,99.63,99.63,99.63
2021-12-15,99.65,99.65,99.65,99.65
2021-12-16,99.65,99.65,99.65,99.65
2021-12-17,99.63,99.63,99.63,99.63
2021-12-20,99.55,99.55,99.55,99.55
2021-12-21,99.53,99.53,99.53,99.53
2021-12-22,99.59,99.59,99.59,99.59
2021-12-23,99.6,99.6,99.6,99.6
2021-12-27,99.66,99.66,99.66,99.66
2021-12-28,99.7,99.7,99.7,99.7
2021-12-29,99.63,99.63,99.63,99.63
2021-12-30,99.63,99.63,99.63,99.63
2022-01-03,99.66,99.66,99.66,99.66
2022-01-04,99.65,99.65,99.65,99.65
2022-01-05,99.69,99.69,99.69,99.69
2022-01-07,99.66,99.66,99.66,99.66
2022-01-10,99.74,99.74,99.74,99.74
2022-01-11,99.75,99.75,99.75,99.75
2022-01-12,99.81,99.81,99.81,99.81
2022-01-13,99.83,99.83,99.83,99.83
2022-01-14,99.87,99.87,99.87,99.87
2022-01-17,99.87,99.87,99.87,99.87
2022-01-18,99.87,99.87,99.87,99.87
2022-01-19,99.89,99.89,99.89,99.89
2022-01-20,99.96,99.96,99.96,99.96
2022-01-21,100.0,100.0,100.0,100.0
2022-01-24,99.92,99.92,99.92,99.92
2022-01-25,99.92,99.92,99.92,99.92
2022-01-26,99.88,99.88,99.88,99.88
2022-01-27,99.9,99.9,99.9,99.9
2022-01-28,99.89,99.89,99.89,99.89
2022-01-31,99.86,99.86,99.86,99.86
2022-02-01,99.87,99.87,99.87,99.87
2022-02-02,99.91,99.91,99.91,99.91
2022-02-03,99.94,99.94,99.94,99.94
2022-02-04,99.99,99.99,99.99,99.99
2022-02-07,99.99,99.99,99.99,99.99
2022-02-08,100.04,100.04,100.04,100.04
2022-02-09,99.97,99.97,99.97,99.97
2022-02-10,100.0,100.0,100.0,100.0
2022-02-11,99.98,99.98,99.98,99.98
2022-02-14,99.86,99.86,99.86,99.86
2022-02-15,99.97,99.97,99.97,99.97
2022-02-16,100.0,100.0,100.0,100.0
2022-02-17,99.98,99.98,99.98,99.98
2022-02-18,99.99,99.99,99.99,99.99
2022-02-21,100.0,100.0,100.0,100.0
2022-02-22,99.92,99.92,99.92,99.92
2022-02-23,99.94,99.94,99.94,99.94
2022-02-24,99.48,99.48,99.48,99.48
2022-02-25,99.49,99.49,99.49,99.49
2022-02-28,99.35,99.35,99.35,99.35
2022-03-01,99.51,99.51,99.51,99.51
2022-03-02,99.34,99.34,99.34,99.34
2022-03-03,99.17,99.17,99.17,99.17
2022-03-04,99.05,99.05,99.05,99.05
2022-03-07,98.66,98.66,98.66,98.66
2022-03-08,98.7,98.7,98.7,98.7
2022-03-09,98.66,98.66,98.66,98.66
2022-03-10,98.63,98.63,98.63,98.63
2022-03-11,98.6,98.6,98.6,98.6
2022-03-14,98.53,98.53,98.53,98.53
2022-03-15,98.55,98.55,98.55,98.55
2022-03-16,98.59,98.59,98.59,98.59
2022-03-17,98.68,98.68,98.68,98.68
2022-03-18,98.69,98.69,98.69,98.69
2022-03-21,98.7,98.7,98.7,98.7
2022-03-22,98.64,98.64,98.64,98.64
2022-03-23,98.64,98.64,98.64,98.64
2022-03-24,98.57,98.57,98.57,98.57
2022-03-25,98.61,98.61,98.61,98.61
2022-03-28,98.62,98.62,98.62,98.62
2022-03-29,98.76,98.76,98.76,98.76
2022-03-30,98.75,98.75,98.75,98.75
2022-03-31,98.78,98.78,98.78,98.78
2022-04-01,98.76,98.76,98.76,98.76
2022-04-04,98.75,98.75,98.75,98.75
2022-04-05,98.71,98.71,98.71,98.71
2022-04-06,98.7,98.7,98.7,98.7
2022-04-07,98.57,98.57,98.57,98.57
2022-04-08,98.37,98.37,98.37,98.37
2022-04-11,98.33,98.33,98.33,98.33
2022-04-12,98.42,98.42,98.42,98.42
