Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-09-15,100.0,100.0,100.0,100.0
2020-09-16,100.0,100.0,100.0,100.0
2020-09-17,100.0,100.0,100.0,100.0
2020-09-18,99.99,99.99,99.99,99.99
2020-09-21,99.99,99.99,99.99,99.99
2020-09-22,99.99,99.99,99.99,99.99
2020-09-23,99.98,99.98,99.98,99.98
2020-09-24,99.98,99.98,99.98,99.98
2020-09-25,99.98,99.98,99.98,99.98
2020-09-28,99.97,99.97,99.97,99.97
2020-09-29,99.97,99.97,99.97,99.97
2020-09-30,99.97,99.97,99.97,99.97
2020-10-01,99.97,99.97,99.97,99.97
2020-10-02,99.97,99.97,99.97,99.97
2020-10-05,99.96,99.96,99.96,99.96
2020-10-06,99.96,99.96,99.96,99.96
2020-10-07,99.96,99.96,99.96,99.96
2020-10-08,99.95,99.95,99.95,99.95
2020-10-09,99.95,99.95,99.95,99.95
2020-10-12,99.95,99.95,99.95,99.95
2020-10-13,99.94,99.94,99.94,99.94
2020-10-14,99.94,99.94,99.94,99.94
2020-10-15,99.94,99.94,99.94,99.94
2020-10-16,99.94,99.94,99.94,99.94
2020-10-19,99.93,99.93,99.93,99.93
2020-10-20,99.93,99.93,99.93,99.93
2020-10-21,99.93,99.93,99.93,99.93
2020-10-22,99.93,99.93,99.93,99.93
2020-10-23,99.92,99.92,99.92,99.92
2020-10-26,99.92,99.92,99.92,99.92
2020-10-27,99.92,99.92,99.92,99.92
2020-10-28,99.91,99.91,99.91,99.91
2020-10-29,99.91,99.91,99.91,99.91
2020-10-30,99.91,99.91,99.91,99.91
2020-11-02,99.9,99.9,99.9,99.9
2020-11-03,99.9,99.9,99.9,99.9
2020-11-04,99.9,99.9,99.9,99.9
2020-11-05,99.9,99.9,99.9,99.9
2020-11-06,99.89,99.89,99.89,99.89
2020-11-09,99.89,99.89,99.89,99.89
2020-11-10,99.89,99.89,99.89,99.89
2020-11-12,99.88,99.88,99.88,99.88
2020-11-13,99.88,99.88,99.88,99.88
2020-11-16,99.87,99.87,99.87,99.87
2020-11-17,99.87,99.87,99.87,99.87
2020-11-18,99.87,99.87,99.87,99.87
2020-11-19,99.87,99.87,99.87,99.87
2020-11-20,99.87,99.87,99.87,99.87
2020-11-23,99.86,99.86,99.86,99.86
2020-11-24,99.86,99.86,99.86,99.86
2020-11-25,99.86,99.86,99.86,99.86
2020-11-26,99.85,99.85,99.85,99.85
2020-11-27,99.85,99.85,99.85,99.85
2020-11-30,99.85,99.85,99.85,99.85
2020-12-01,99.84,99.84,99.84,99.84
2020-12-02,99.84,99.84,99.84,99.84
2020-12-03,99.84,99.84,99.84,99.84
2020-12-04,99.84,99.84,99.84,99.84
2020-12-07,99.83,99.83,99.83,99.83
2020-12-08,99.83,99.83,99.83,99.83
2020-12-09,99.83,99.83,99.83,99.83
2020-12-10,99.83,99.83,99.83,99.83
2020-12-11,99.82,99.82,99.82,99.82
2020-12-14,99.82,99.82,99.82,99.82
2020-12-15,99.82,99.82,99.82,99.82
2020-12-16,99.81,99.81,99.81,99.81
2020-12-17,99.81,99.81,99.81,99.81
2020-12-18,99.81,99.81,99.81,99.81
2020-12-21,99.8,99.8,99.8,99.8
2020-12-22,99.8,99.8,99.8,99.8
2020-12-23,99.8,99.8,99.8,99.8
2020-12-28,99.79,99.79,99.79,99.79
2020-12-29,99.79,99.79,99.79,99.79
2020-12-30,99.79,99.79,99.79,99.79
2021-01-04,99.78,99.78,99.78,99.78
2021-01-05,99.77,99.77,99.77,99.77
2021-01-07,99.77,99.77,99.77,99.77
2021-01-08,99.77,99.77,99.77,99.77
2021-01-11,99.76,99.76,99.76,99.76
2021-01-12,99.76,99.76,99.76,99.76
2021-01-13,99.76,99.76,99.76,99.76
2021-01-14,99.76,99.76,99.76,99.76
2021-01-15,99.75,99.75,99.75,99.75
2021-01-18,99.75,99.75,99.75,99.75
2021-01-19,99.75,99.75,99.75,99.75
2021-01-20,99.74,99.74,99.74,99.74
2021-01-21,99.74,99.74,99.74,99.74
