Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2023-10-02,100.0,100.0,100.0,100.0
2023-10-03,99.97,99.97,99.97,99.97
2023-10-04,99.92,99.92,99.92,99.92
2023-10-05,99.89,99.89,99.89,99.89
2023-10-06,99.77,99.77,99.77,99.77
2023-10-09,99.65,99.65,99.65,99.65
2023-10-10,99.61,99.61,99.61,99.61
2023-10-11,99.56,99.56,99.56,99.56
2023-10-12,98.78,98.78,98.78,98.78
2023-10-13,96.52,96.52,96.52,96.52
2023-10-16,98.26,98.26,98.26,98.26
2023-10-17,97.52,97.52,97.52,97.52
2023-10-18,94.91,94.91,94.91,94.91
2023-10-19,93.33,93.33,93.33,93.33
2023-10-20,90.6,90.6,90.6,90.6
2023-10-23,92.38,92.38,92.38,92.38
2023-10-24,95.89,95.89,95.89,95.89
2023-10-25,90.92,90.92,90.92,90.92
2023-10-26,87.28,87.28,87.28,87.28
2023-10-27,88.11,88.11,88.11,88.11
2023-10-30,89.88,89.88,89.88,89.88
2023-10-31,90.68,90.68,90.68,90.68
2023-11-02,96.94,96.94,96.94,96.94
2023-11-03,99.14,99.14,99.14,99.14
2023-11-06,99.66,99.66,99.66,99.66
2023-11-07,101.59,101.59,101.59,101.59
2023-11-08,101.82,101.82,101.82,101.82
2023-11-09,99.97,99.97,99.97,99.97
2023-11-10,104.44,104.44,104.44,104.44
2023-11-13,103.83,103.83,103.83,103.83
2023-11-14,107.98,107.98,107.98,107.98
2023-11-15,107.7,107.7,107.7,107.7
2023-11-16,107.84,107.84,107.84,107.84
2023-11-17,107.75,107.75,107.75,107.75
2023-11-20,110.08,110.08,110.08,110.08
2023-11-21,108.8,108.8,108.8,108.8
2023-11-22,109.78,109.78,109.78,109.78
2023-11-23,109.66,109.66,109.66,109.66
2023-11-24,109.36,109.36,109.36,109.36
2023-11-27,109.03,109.03,109.03,109.03
2023-11-28,109.54,109.54,109.54,109.54
2023-11-29,109.12,109.12,109.12,109.12
2023-11-30,108.78,108.78,108.78,108.78
2023-12-01,109.35,109.35,109.35,109.35
2023-12-04,107.22,107.22,107.22,107.22
2023-12-05,107.8,107.8,107.8,107.8
2023-12-06,106.64,106.64,106.64,106.64
2023-12-07,109.68,109.68,109.68,109.68
2023-12-08,110.49,110.49,110.49,110.49
2023-12-11,112.43,112.43,112.43,112.43
2023-12-12,114.19,114.19,114.19,114.19
2023-12-13,116.86,116.86,116.86,116.86
2023-12-14,116.24,116.24,116.24,116.24
2023-12-15,117.11,117.11,117.11,117.11
2023-12-18,118.91,118.91,118.91,118.91
2023-12-19,120.03,120.03,120.03,120.03
2023-12-20,116.42,116.42,116.42,116.42
2023-12-21,119.2,119.2,119.2,119.2
2023-12-22,119.36,119.36,119.36,119.36
2023-12-27,121.02,121.02,121.02,121.02
2023-12-28,120.61,120.61,120.61,120.61
2023-12-29,119.86,119.86,119.86,119.86
2024-01-02,115.67,115.67,115.67,115.67
2024-01-03,113.44,113.44,113.44,113.44
2024-01-04,112.12,112.12,112.12,112.12
2024-01-05,112.5,112.5,112.5,112.5
2024-01-08,117.37,117.37,117.37,117.37
2024-01-09,117.68,117.68,117.68,117.68
2024-01-10,119.23,119.23,119.23,119.23
2024-01-11,119.52,119.52,119.52,119.52
2024-01-12,119.65,119.65,119.65,119.65
2024-01-15,119.75,119.75,119.75,119.75
2024-01-16,119.96,119.96,119.96,119.96
2024-01-17,118.62,118.62,118.62,118.62
2024-01-18,122.06,122.06,122.06,122.06
2024-01-19,126.57,126.57,126.57,126.57
2024-01-22,126.66,126.66,126.66,126.66
2024-01-23,128.07,128.07,128.07,128.07
2024-01-24,129.31,129.31,129.31,129.31
2024-01-25,129.54,129.54,129.54,129.54
2024-01-26,128.1,128.1,128.1,128.1
2024-01-29,130.75,130.75,130.75,130.75
2024-01-30,129.05,129.05,129.05,129.05
2024-01-31,123.99,123.99,123.99,123.99
2024-02-01,126.84,126.84,126.84,126.84
2024-02-02,130.74,130.74,130.74,130.74
2024-02-05,130.67,130.67,130.67,130.67
2024-02-06,130.34,130.34,130.34,130.34
2024-02-07,132.96,132.96,132.96,132.96
2024-02-08,133.36,133.36,133.36,133.36
2024-02-09,135.73,135.73,135.73,135.73
2024-02-12,134.77,134.77,134.77,134.77
2024-02-13,130.52,130.52,130.52,130.52
2024-02-14,134.19,134.19,134.19,134.19
2024-02-15,134.65,134.65,134.65,134.65
2024-02-16,132.07,132.07,132.07,132.07
2024-02-19,131.97,131.97,131.97,131.97
2024-02-20,129.83,129.83,129.83,129.83
2024-02-21,128.8,128.8,128.8,128.8
2024-02-22,136.07,136.07,136.07,136.07
2024-02-23,135.55,135.55,135.55,135.55
2024-02-26,135.21,135.21,135.21,135.21
2024-02-27,135.81,135.81,135.81,135.81
2024-02-28,134.35,134.35,134.35,134.35
2024-02-29,136.86,136.86,136.86,136.86
2024-03-01,140.74,140.74,140.74,140.74
2024-03-04,139.54,139.54,139.54,139.54
2024-03-05,134.54,134.54,134.54,134.54
2024-03-06,136.21,136.21,136.21,136.21
2024-03-07,140.23,140.23,140.23,140.23
2024-03-08,136.13,136.13,136.13,136.13
2024-03-11,134.93,134.93,134.93,134.93
2024-03-12,138.81,138.81,138.81,138.81
2024-03-13,136.56,136.56,136.56,136.56
2024-03-14,135.67,135.67,135.67,135.67
2024-03-15,132.54,132.54,132.54,132.54
2024-03-18,135.3,135.3,135.3,135.3
2024-03-19,136.01,136.01,136.01,136.01
2024-03-20,139.14,139.14,139.14,139.14
2024-03-21,140.19,140.19,140.19,140.19
2024-03-22,140.59,140.59,140.59,140.59
2024-03-25,139.67,139.67,139.67,139.67
2024-03-26,138.67,138.67,138.67,138.67
2024-03-27,139.59,139.59,139.59,139.59
2024-03-28,139.29,139.29,139.29,139.29
2024-04-02,137.13,137.13,137.13,137.13
2024-04-03,137.72,137.72,137.72,137.72
2024-04-04,133.24,133.24,133.24,133.24
2024-04-05,136.54,136.54,136.54,136.54
2024-04-08,136.47,136.47,136.47,136.47
2024-04-09,137.28,137.28,137.28,137.28
2024-04-10,134.87,134.87,134.87,134.87
2024-04-11,139.39,139.39,139.39,139.39
2024-04-12,135.0,135.0,135.0,135.0
2024-04-15,130.53,130.53,130.53,130.53
2024-04-16,130.72,130.72,130.72,130.72
2024-04-17,127.46,127.46,127.46,127.46
2024-04-18,125.78,125.78,125.78,125.78
2024-04-19,120.54,120.54,120.54,120.54
2024-04-22,122.89,122.89,122.89,122.89
2024-04-23,126.53,126.53,126.53,126.53
2024-04-24,127.28,127.28,127.28,127.28
2024-04-25,125.79,125.79,125.79,125.79
2024-04-26,129.78,129.78,129.78,129.78
2024-04-29,130.66,130.66,130.66,130.66
2024-04-30,125.86,125.86,125.86,125.86
2024-05-02,127.06,127.06,127.06,127.06
2024-05-06,134.75,134.75,134.75,134.75
2024-05-07,134.72,134.72,134.72,134.72
2024-05-08,134.6,134.6,134.6,134.6
2024-05-09,134.95,134.95,134.95,134.95
2024-05-10,135.42,135.42,135.42,135.42
2024-05-13,136.03,136.03,136.03,136.03
2024-05-14,137.68,137.68,137.68,137.68
2024-05-15,141.52,141.52,141.52,141.52
2024-05-16,140.79,140.79,140.79,140.79
2024-05-17,140.66,140.66,140.66,140.66
2024-05-20,142.51,142.51,142.51,142.51
2024-05-21,143.07,143.07,143.07,143.07
2024-05-22,142.92,142.92,142.92,142.92
2024-05-23,141.61,141.61,141.61,141.61
2024-05-24,144.35,144.35,144.35,144.35
2024-05-27,144.27,144.27,144.27,144.27
2024-05-28,145.17,145.17,145.17,145.17
2024-05-29,143.11,143.11,143.11,143.11
2024-05-31,139.97,139.97,139.97,139.97
2024-06-03,140.91,140.91,140.91,140.91
2024-06-04,141.73,141.73,141.73,141.73
2024-06-05,147.48,147.48,147.48,147.48
2024-06-06,147.21,147.21,147.21,147.21
2024-06-07,146.78,146.78,146.78,146.78
2024-06-10,148.41,148.41,148.41,148.41
2024-06-11,150.69,150.69,150.69,150.69
2024-06-12,154.63,154.63,154.63,154.63
2024-06-13,156.08,156.08,156.08,156.08
2024-06-14,157.91,157.91,157.91,157.91
2024-06-17,161.64,161.64,161.64,161.64
2024-06-18,161.31,161.31,161.31,161.31
2024-06-19,161.17,161.17,161.17,161.17
2024-06-20,158.66,158.66,158.66,158.66
2024-06-21,158.06,158.06,158.06,158.06
2024-06-24,154.35,154.35,154.35,154.35
2024-06-25,157.61,157.61,157.61,157.61
2024-06-26,158.41,158.41,158.41,158.41
2024-06-27,158.83,158.83,158.83,158.83
2024-06-28,157.07,157.07,157.07,157.07
2024-07-01,158.85,158.85,158.85,158.85
2024-07-02,162.32,162.32,162.32,162.32
2024-07-03,164.61,164.61,164.61,164.61
2024-07-04,164.49,164.49,164.49,164.49
2024-07-05,167.83,167.83,167.83,167.83
2024-07-08,168.34,168.34,168.34,168.34
2024-07-09,168.6,168.6,168.6,168.6
