Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2008-06-02,102.69,102.69,102.69,102.69
2008-06-03,102.69,102.69,102.69,102.69
2008-06-04,101.72,101.72,101.72,101.72
2008-06-05,101.47,101.47,101.47,101.47
2008-06-06,101.38,101.38,101.38,101.38
2008-06-09,99.64,99.64,99.64,99.64
2008-06-11,95.14,95.14,95.14,95.14
2008-06-12,95.43,95.43,95.43,95.43
2008-06-13,95.76,95.76,95.76,95.76
2008-06-19,94.12,94.12,94.12,94.12
2008-07-04,82.2,82.2,82.2,82.2
2008-07-07,80.41,80.41,80.41,80.41
2008-07-10,79.58,79.58,79.58,79.58
2008-07-11,78.29,78.29,78.29,78.29
2008-07-14,78.22,78.22,78.22,78.22
2008-07-15,76.27,76.27,76.27,76.27
2008-07-17,77.93,77.93,77.93,77.93
2008-07-18,78.09,78.09,78.09,78.09
2008-07-21,79.6,79.6,79.6,79.6
2008-07-22,80.27,80.27,80.27,80.27
2008-07-23,82.89,82.89,82.89,82.89
2008-07-24,82.06,82.06,82.06,82.06
2008-07-25,82.87,82.87,82.87,82.87
2008-07-28,82.77,82.77,82.77,82.77
2008-07-29,83.02,83.02,83.02,83.02
2008-07-30,84.99,84.99,84.99,84.99
2008-07-31,84.4,84.4,84.4,84.4
2008-08-01,83.84,83.84,83.84,83.84
2008-08-04,83.67,83.67,83.67,83.67
2008-08-05,84.56,84.56,84.56,84.56
2008-08-06,83.76,83.76,83.76,83.76
2008-08-07,82.74,82.74,82.74,82.74
2008-08-14,83.27,83.27,83.27,83.27
2008-08-19,80.52,80.52,80.52,80.52
2008-08-20,80.51,80.51,80.51,80.51
2008-08-21,81.31,81.31,81.31,81.31
2008-08-22,82.14,82.14,82.14,82.14
2008-08-25,82.06,82.06,82.06,82.06
2008-08-26,82.02,82.02,82.02,82.02
2008-08-27,81.5,81.5,81.5,81.5
2008-08-28,81.85,81.85,81.85,81.85
2008-08-29,81.84,81.84,81.84,81.84
2008-09-01,82.61,82.61,82.61,82.61
2008-09-02,84.89,84.89,84.89,84.89
2008-09-03,84.74,84.74,84.74,84.74
2008-09-04,85.6,85.6,85.6,85.6
2008-09-05,84.35,84.35,84.35,84.35
2008-09-08,85.26,85.26,85.26,85.26
2008-09-09,84.98,84.98,84.98,84.98
2008-09-10,83.92,83.92,83.92,83.92
2008-09-11,83.83,83.83,83.83,83.83
2008-09-12,83.96,83.96,83.96,83.96
2008-09-15,80.66,80.66,80.66,80.66
2008-09-16,78.95,78.95,78.95,78.95
2008-09-17,77.81,77.81,77.81,77.81
2008-09-18,76.76,76.76,76.76,76.76
2008-09-19,79.89,79.89,79.89,79.89
2008-09-22,78.69,78.69,78.69,78.69
2008-09-23,77.4,77.4,77.4,77.4
2008-09-24,77.29,77.29,77.29,77.29
2008-09-25,78.0,78.0,78.0,78.0
2008-09-26,78.04,78.04,78.04,78.04
2008-09-29,74.9,74.9,74.9,74.9
2008-09-30,74.93,74.93,74.93,74.93
2008-10-01,75.46,75.46,75.46,75.46
2008-10-02,74.06,74.06,74.06,74.06
2008-10-03,73.43,73.43,73.43,73.43
2008-10-07,68.36,68.36,68.36,68.36
2008-10-08,67.46,67.46,67.46,67.46
2008-10-09,67.81,67.81,67.81,67.81
2008-10-10,62.53,62.53,62.53,62.53
2008-10-13,63.01,63.01,63.01,63.01
2008-10-14,65.41,65.41,65.41,65.41
2008-10-15,62.35,62.35,62.35,62.35
2008-10-16,61.17,61.17,61.17,61.17
2008-10-17,59.45,59.45,59.45,59.45
2008-10-20,60.7,60.7,60.7,60.7
2008-10-21,61.28,61.28,61.28,61.28
2008-10-22,58.78,58.78,58.78,58.78
2008-10-23,56.53,56.53,56.53,56.53
2008-10-24,54.19,54.19,54.19,54.19
2008-10-27,53.64,53.64,53.64,53.64
