Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2021-11-18,100.0,100.0,100.0,100.0
2021-11-19,100.0,100.0,100.0,100.0
2021-11-22,100.0,100.0,100.0,100.0
2021-11-23,100.0,100.0,100.0,100.0
2021-11-24,100.0,100.0,100.0,100.0
2021-11-25,100.0,100.0,100.0,100.0
2021-11-26,100.0,100.0,100.0,100.0
2021-11-29,100.0,100.0,100.0,100.0
2021-11-30,100.0,100.0,100.0,100.0
2021-12-01,100.0,100.0,100.0,100.0
2021-12-02,100.0,100.0,100.0,100.0
2021-12-03,100.0,100.0,100.0,100.0
2021-12-06,100.0,100.0,100.0,100.0
2021-12-07,100.0,100.0,100.0,100.0
2021-12-08,100.0,100.0,100.0,100.0
2021-12-09,100.0,100.0,100.0,100.0
2021-12-10,100.0,100.0,100.0,100.0
2021-12-13,100.0,100.0,100.0,100.0
2021-12-14,100.0,100.0,100.0,100.0
2021-12-15,100.0,100.0,100.0,100.0
2021-12-16,100.0,100.0,100.0,100.0
2021-12-17,100.0,100.0,100.0,100.0
2021-12-20,99.98,99.98,99.98,99.98
2021-12-21,99.97,99.97,99.97,99.97
2021-12-22,100.0,100.0,100.0,100.0
2021-12-23,100.02,100.02,100.02,100.02
2021-12-27,100.06,100.06,100.06,100.06
2021-12-28,100.09,100.09,100.09,100.09
2021-12-29,100.04,100.04,100.04,100.04
2021-12-30,100.02,100.02,100.02,100.02
2022-01-03,100.01,100.01,100.01,100.01
2022-01-04,100.02,100.02,100.02,100.02
2022-01-05,100.05,100.05,100.05,100.05
2022-01-07,100.06,100.06,100.06,100.06
2022-01-10,100.06,100.06,100.06,100.06
2022-01-11,100.07,100.07,100.07,100.07
2022-01-12,100.08,100.08,100.08,100.08
2022-01-13,100.07,100.07,100.07,100.07
2022-01-14,100.06,100.06,100.06,100.06
2022-01-17,100.04,100.04,100.04,100.04
2022-01-18,100.05,100.05,100.05,100.05
2022-01-19,100.06,100.06,100.06,100.06
2022-01-20,100.06,100.06,100.06,100.06
2022-01-21,100.06,100.06,100.06,100.06
2022-01-24,100.04,100.04,100.04,100.04
2022-01-25,100.04,100.04,100.04,100.04
2022-01-26,100.04,100.04,100.04,100.04
2022-01-27,100.05,100.05,100.05,100.05
2022-01-28,100.05,100.05,100.05,100.05
2022-01-31,100.05,100.05,100.05,100.05
2022-02-01,100.06,100.06,100.06,100.06
2022-02-02,100.06,100.06,100.06,100.06
2022-02-03,100.08,100.08,100.08,100.08
2022-02-04,98.67,98.67,98.67,98.67
2022-02-07,98.28,98.28,98.28,98.28
2022-02-08,98.13,98.13,98.13,98.13
2022-02-09,98.2,98.2,98.2,98.2
2022-02-10,99.54,99.54,99.54,99.54
2022-02-11,98.26,98.26,98.26,98.26
2022-02-14,97.27,97.27,97.27,97.27
2022-02-15,96.96,96.96,96.96,96.96
2022-02-16,97.66,97.66,97.66,97.66
2022-02-17,97.7,97.7,97.7,97.7
2022-02-18,96.43,96.43,96.43,96.43
2022-02-21,96.13,96.13,96.13,96.13
