Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2022-01-18,99.87,99.87,99.87,99.87
2022-01-19,99.37,99.37,99.37,99.37
2022-01-20,99.47,99.47,99.47,99.47
2022-01-21,99.81,99.81,99.81,99.81
2022-01-24,100.74,100.74,100.74,100.74
2022-01-25,100.5,100.5,100.5,100.5
2022-01-26,99.9,99.9,99.9,99.9
2022-01-27,100.29,100.29,100.29,100.29
2022-01-28,100.53,100.53,100.53,100.53
2022-01-31,100.24,100.24,100.24,100.24
2022-02-01,100.13,100.13,100.13,100.13
2022-02-02,100.39,100.39,100.39,100.39
2022-02-03,99.23,99.23,99.23,99.23
2022-02-04,98.55,98.55,98.55,98.55
2022-02-07,98.47,98.47,98.47,98.47
2022-02-08,97.99,97.99,97.99,97.99
2022-02-09,98.55,98.55,98.55,98.55
2022-02-10,97.82,97.82,97.82,97.82
2022-02-11,98.07,98.07,98.07,98.07
2022-02-14,97.93,97.93,97.93,97.93
2022-02-15,97.67,97.67,97.67,97.67
2022-02-16,97.88,97.88,97.88,97.88
2022-02-17,98.54,98.54,98.54,98.54
2022-02-18,99.15,99.15,99.15,99.15
2022-02-21,99.41,99.41,99.41,99.41
2022-02-22,99.02,99.02,99.02,99.02
2022-02-23,99.07,99.07,99.07,99.07
2022-02-24,99.52,99.52,99.52,99.52
2022-02-25,99.02,99.02,99.02,99.02
2022-02-28,100.4,100.4,100.4,100.4
2022-03-01,102.99,102.99,102.99,102.99
2022-03-02,101.9,101.9,101.9,101.9
2022-03-03,101.46,101.46,101.46,101.46
2022-03-04,102.46,102.46,102.46,102.46
2022-03-07,103.25,103.25,103.25,103.25
2022-03-08,103.02,103.02,103.02,103.02
2022-03-09,101.46,101.46,101.46,101.46
2022-03-10,100.76,100.76,100.76,100.76
2022-03-11,101.62,101.62,101.62,101.62
2022-03-14,100.5,100.5,100.5,100.5
2022-03-15,99.68,99.68,99.68,99.68
2022-03-16,99.11,99.11,99.11,99.11
2022-03-17,99.5,99.5,99.5,99.5
2022-03-18,99.58,99.58,99.58,99.58
2022-03-21,98.4,98.4,98.4,98.4
2022-03-22,97.88,97.88,97.88,97.88
2022-03-23,99.04,99.04,99.04,99.04
2022-03-24,98.7,98.7,98.7,98.7
2022-03-25,98.24,98.24,98.24,98.24
2022-03-28,98.85,98.85,98.85,98.85
2022-03-29,98.49,98.49,98.49,98.49
2022-03-30,98.54,98.54,98.54,98.54
2022-03-31,99.07,99.07,99.07,99.07
2022-04-01,99.1,99.1,99.1,99.1
2022-04-04,99.45,99.45,99.45,99.45
2022-04-05,98.58,98.58,98.58,98.58
2022-04-06,97.72,97.72,97.72,97.72
2022-04-07,96.8,96.8,96.8,96.8
2022-04-08,96.67,96.67,96.67,96.67
2022-04-11,96.1,96.1,96.1,96.1
2022-04-12,96.38,96.38,96.38,96.38
2022-04-13,96.46,96.46,96.46,96.46
2022-04-14,95.79,95.79,95.79,95.79
2022-04-19,95.29,95.29,95.29,95.29
2022-04-20,96.07,96.07,96.07,96.07
2022-04-21,95.9,95.9,95.9,95.9
2022-04-22,96.2,96.2,96.2,96.2
2022-04-25,96.39,96.39,96.39,96.39
2022-04-26,96.67,96.67,96.67,96.67
2022-04-27,95.95,95.95,95.95,95.95
2022-04-28,95.95,95.95,95.95,95.95
2022-04-29,95.29,95.29,95.29,95.29
2022-05-02,94.74,94.74,94.74,94.74
2022-05-04,94.58,94.58,94.58,94.58
2022-05-05,93.72,93.72,93.72,93.72
2022-05-06,92.55,92.55,92.55,92.55
2022-05-09,92.46,92.46,92.46,92.46
2022-05-10,92.97,92.97,92.97,92.97
2022-05-11,94.02,94.02,94.02,94.02
2022-05-12,95.08,95.08,95.08,95.08
2022-05-13,94.81,94.81,94.81,94.81
2022-05-16,95.32,95.32,95.32,95.32
2022-05-17,94.51,94.51,94.51,94.51
2022-05-18,94.28,94.28,94.28,94.28
2022-05-19,93.76,93.76,93.76,93.76
2022-05-20,93.24,93.24,93.24,93.24
2022-05-23,92.75,92.75,92.75,92.75
2022-05-24,93.01,93.01,93.01,93.01
2022-05-25,93.29,93.29,93.29,93.29
2022-05-26,93.17,93.17,93.17,93.17
2022-05-27,93.48,93.48,93.48,93.48
2022-05-30,93.48,93.48,93.48,93.48
2022-05-31,92.02,92.02,92.02,92.02
2022-06-01,92.12,92.12,92.12,92.12
2022-06-02,92.23,92.23,92.23,92.23
2022-06-03,92.51,92.51,92.51,92.51
2022-06-06,91.9,91.9,91.9,91.9
2022-06-07,92.32,92.32,92.32,92.32
2022-06-08,91.95,91.95,91.95,91.95
2022-06-09,91.9,91.9,91.9,91.9
2022-06-10,90.98,90.98,90.98,90.98
2022-06-13,89.45,89.45,89.45,89.45
2022-06-14,88.53,88.53,88.53,88.53
2022-06-15,89.69,89.69,89.69,89.69
2022-06-17,88.74,88.74,88.74,88.74
2022-06-20,88.16,88.16,88.16,88.16
2022-06-21,88.07,88.07,88.07,88.07
2022-06-22,89.18,89.18,89.18,89.18
2022-06-23,90.0,90.0,90.0,90.0
2022-06-24,90.32,90.32,90.32,90.32
2022-06-27,89.36,89.36,89.36,89.36
2022-06-28,88.52,88.52,88.52,88.52
2022-06-29,88.47,88.47,88.47,88.47
2022-06-30,89.18,89.18,89.18,89.18
2022-07-01,90.57,90.57,90.57,90.57
2022-07-04,90.13,90.13,90.13,90.13
2022-07-05,90.7,90.7,90.7,90.7
2022-07-06,89.57,89.57,89.57,89.57
2022-07-07,89.43,89.43,89.43,89.43
2022-07-08,89.01,89.01,89.01,89.01
2022-07-11,89.48,89.48,89.48,89.48
2022-07-12,89.57,89.57,89.57,89.57
2022-07-13,89.7,89.7,89.7,89.7
2022-07-14,89.53,89.53,89.53,89.53
2022-07-15,89.88,89.88,89.88,89.88
2022-07-18,89.58,89.58,89.58,89.58
2022-07-19,89.24,89.24,89.24,89.24
2022-07-20,89.35,89.35,89.35,89.35
2022-07-21,90.03,90.03,90.03,90.03
2022-07-22,90.85,90.85,90.85,90.85
2022-07-25,90.52,90.52,90.52,90.52
2022-07-26,90.84,90.84,90.84,90.84
2022-07-27,91.21,91.21,91.21,91.21
2022-07-28,92.25,92.25,92.25,92.25
2022-07-29,93.36,93.36,93.36,93.36
2022-08-01,94.13,94.13,94.13,94.13
2022-08-02,93.35,93.35,93.35,93.35
2022-08-03,93.66,93.66,93.66,93.66
2022-08-04,93.91,93.91,93.91,93.91
2022-08-05,92.97,92.97,92.97,92.97
2022-08-08,93.7,93.7,93.7,93.7
2022-08-09,93.39,93.39,93.39,93.39
2022-08-10,93.19,93.19,93.19,93.19
2022-08-11,92.66,92.66,92.66,92.66
2022-08-12,92.26,92.26,92.26,92.26
2022-08-16,92.54,92.54,92.54,92.54
2022-08-17,92.21,92.21,92.21,92.21
2022-08-18,92.81,92.81,92.81,92.81
2022-08-19,92.31,92.31,92.31,92.31
2022-08-22,92.19,92.19,92.19,92.19
2022-08-23,91.41,91.41,91.41,91.41
2022-08-24,90.69,90.69,90.69,90.69
2022-08-25,91.65,91.65,91.65,91.65
2022-08-26,91.71,91.71,91.71,91.71
2022-08-29,91.41,91.41,91.41,91.41
2022-08-30,90.96,90.96,90.96,90.96
2022-08-31,89.82,89.82,89.82,89.82
2022-09-01,88.89,88.89,88.89,88.89
2022-09-02,88.96,88.96,88.96,88.96
2022-09-05,89.43,89.43,89.43,89.43
2022-09-06,88.42,88.42,88.42,88.42
2022-09-07,89.12,89.12,89.12,89.12
2022-09-08,88.42,88.42,88.42,88.42
2022-09-09,88.62,88.62,88.62,88.62
2022-09-12,88.22,88.22,88.22,88.22
2022-09-13,87.69,87.69,87.69,87.69
2022-09-14,88.07,88.07,88.07,88.07
2022-09-15,87.77,87.77,87.77,87.77
2022-09-16,87.71,87.71,87.71,87.71
2022-09-19,87.47,87.47,87.47,87.47
2022-09-20,87.33,87.33,87.33,87.33
2022-09-21,87.47,87.47,87.47,87.47
2022-09-22,86.24,86.24,86.24,86.24
2022-09-23,85.13,85.13,85.13,85.13
2022-09-26,82.37,82.37,82.37,82.37
2022-09-27,80.48,80.48,80.48,80.48
2022-09-28,83.49,83.49,83.49,83.49
2022-09-29,83.24,83.24,83.24,83.24
2022-09-30,84.39,84.39,84.39,84.39
2022-10-03,84.72,84.72,84.72,84.72
2022-10-04,84.59,84.59,84.59,84.59
2022-10-05,83.08,83.08,83.08,83.08
2022-10-06,83.15,83.15,83.15,83.15
2022-10-07,82.36,82.36,82.36,82.36
2022-10-10,80.66,80.66,80.66,80.66
2022-10-11,80.68,80.68,80.68,80.68
2022-10-12,81.17,81.17,81.17,81.17
2022-10-13,81.03,81.03,81.03,81.03
2022-10-14,80.75,80.75,80.75,80.75
2022-10-17,82.43,82.43,82.43,82.43
2022-10-18,82.52,82.52,82.52,82.52
2022-10-19,83.35,83.35,83.35,83.35
2022-10-20,83.31,83.31,83.31,83.31
2022-10-21,83.48,83.48,83.48,83.48
2022-10-24,84.99,84.99,84.99,84.99
2022-10-25,85.06,85.06,85.06,85.06
2022-10-26,84.95,84.95,84.95,84.95
2022-10-27,86.01,86.01,86.01,86.01
2022-10-28,85.4,85.4,85.4,85.4
2022-10-31,85.12,85.12,85.12,85.12
2022-11-02,85.2,85.2,85.2,85.2
2022-11-03,84.61,84.61,84.61,84.61
2022-11-04,84.93,84.93,84.93,84.93
2022-11-07,84.7,84.7,84.7,84.7
2022-11-08,85.15,85.15,85.15,85.15
2022-11-09,85.58,85.58,85.58,85.58
2022-11-10,86.89,86.89,86.89,86.89
2022-11-14,86.35,86.35,86.35,86.35
2022-11-15,86.56,86.56,86.56,86.56
2022-11-16,87.11,87.11,87.11,87.11
2022-11-17,86.65,86.65,86.65,86.65
2022-11-18,86.54,86.54,86.54,86.54
2022-11-21,87.06,87.06,87.06,87.06
2022-11-22,87.01,87.01,87.01,87.01
2022-11-23,87.72,87.72,87.72,87.72
2022-11-24,87.64,87.64,87.64,87.64
2022-11-25,87.38,87.38,87.38,87.38
2022-11-28,87.02,87.02,87.02,87.02
2022-11-29,86.91,86.91,86.91,86.91
2022-11-30,87.65,87.65,87.65,87.65
2022-12-01,88.52,88.52,88.52,88.52
2022-12-02,88.54,88.54,88.54,88.54
2022-12-05,88.38,88.38,88.38,88.38
2022-12-06,88.15,88.15,88.15,88.15
2022-12-07,88.53,88.53,88.53,88.53
2022-12-08,88.26,88.26,88.26,88.26
2022-12-09,87.57,87.57,87.57,87.57
2022-12-12,87.46,87.46,87.46,87.46
2022-12-13,87.34,87.34,87.34,87.34
2022-12-14,87.15,87.15,87.15,87.15
2022-12-15,87.17,87.17,87.17,87.17
2022-12-16,87.01,87.01,87.01,87.01
2022-12-19,86.4,86.4,86.4,86.4
2022-12-20,86.04,86.04,86.04,86.04
2022-12-21,86.21,86.21,86.21,86.21
2022-12-22,85.93,85.93,85.93,85.93
2022-12-23,85.68,85.68,85.68,85.68
2022-12-27,85.48,85.48,85.48,85.48
2022-12-28,85.47,85.47,85.47,85.47
2022-12-29,85.88,85.88,85.88,85.88
2022-12-30,85.56,85.56,85.56,85.56
2023-01-02,85.85,85.85,85.85,85.85
2023-01-03,86.14,86.14,86.14,86.14
2023-01-04,86.44,86.44,86.44,86.44
2023-01-05,85.92,85.92,85.92,85.92
2023-01-09,86.37,86.37,86.37,86.37
2023-01-10,86.39,86.39,86.39,86.39
2023-01-11,87.24,87.24,87.24,87.24
2023-01-12,87.91,87.91,87.91,87.91
2023-01-13,87.44,87.44,87.44,87.44
2023-01-16,87.28,87.28,87.28,87.28
2023-01-17,87.49,87.49,87.49,87.49
2023-01-18,87.89,87.89,87.89,87.89
2023-01-19,88.26,88.26,88.26,88.26
2023-01-20,87.5,87.5,87.5,87.5
2023-01-23,87.63,87.63,87.63,87.63
2023-01-24,88.32,88.32,88.32,88.32
2023-01-25,88.39,88.39,88.39,88.39
2023-01-26,88.14,88.14,88.14,88.14
2023-01-27,88.11,88.11,88.11,88.11
2023-01-30,87.88,87.88,87.88,87.88
2023-01-31,87.65,87.65,87.65,87.65
2023-02-01,88.06,88.06,88.06,88.06
2023-02-02,89.04,89.04,89.04,89.04
2023-02-03,88.31,88.31,88.31,88.31
2023-02-06,87.63,87.63,87.63,87.63
2023-02-07,87.55,87.55,87.55,87.55
2023-02-08,87.83,87.83,87.83,87.83
2023-02-09,87.85,87.85,87.85,87.85
2023-02-10,87.24,87.24,87.24,87.24
2023-02-13,87.37,87.37,87.37,87.37
2023-02-14,86.84,86.84,86.84,86.84
2023-02-15,86.79,86.79,86.79,86.79
2023-02-16,86.7,86.7,86.7,86.7
2023-02-17,86.61,86.61,86.61,86.61
2023-02-20,86.74,86.74,86.74,86.74
2023-02-21,86.12,86.12,86.12,86.12
2023-02-22,86.21,86.21,86.21,86.21
2023-02-23,86.38,86.38,86.38,86.38
2023-02-24,85.89,85.89,85.89,85.89
2023-02-27,85.92,85.92,85.92,85.92
2023-02-28,85.92,85.92,85.92,85.92
2023-03-01,85.73,85.73,85.73,85.73
2023-03-02,85.77,85.77,85.77,85.77
2023-03-03,86.49,86.49,86.49,86.49
2023-03-06,86.25,86.25,86.25,86.25
2023-03-07,85.9,85.9,85.9,85.9
2023-03-08,85.7,85.7,85.7,85.7
2023-03-09,85.93,85.93,85.93,85.93
2023-03-10,86.96,86.96,86.96,86.96
2023-03-13,87.97,87.97,87.97,87.97
2023-03-14,87.43,87.43,87.43,87.43
2023-03-15,88.45,88.45,88.45,88.45
2023-03-16,87.38,87.38,87.38,87.38
2023-03-17,87.82,87.82,87.82,87.82
2023-03-20,87.66,87.66,87.66,87.66
2023-03-21,87.48,87.48,87.48,87.48
2023-03-22,87.89,87.89,87.89,87.89
2023-03-23,88.2,88.2,88.2,88.2
2023-03-24,88.49,88.49,88.49,88.49
2023-03-27,88.08,88.08,88.08,88.08
2023-03-28,88.07,88.07,88.07,88.07
2023-03-29,88.47,88.47,88.47,88.47
2023-03-30,88.57,88.57,88.57,88.57
2023-03-31,88.89,88.89,88.89,88.89
2023-04-03,89.33,89.33,89.33,89.33
2023-04-04,89.47,89.47,89.47,89.47
2023-04-05,89.37,89.37,89.37,89.37
2023-04-06,89.29,89.29,89.29,89.29
2023-04-11,88.79,88.79,88.79,88.79
2023-04-12,88.72,88.72,88.72,88.72
2023-04-13,88.47,88.47,88.47,88.47
2023-04-14,88.09,88.09,88.09,88.09
2023-04-17,87.9,87.9,87.9,87.9
2023-04-18,87.55,87.55,87.55,87.55
2023-04-24,88.05,88.05,88.05,88.05
2023-04-25,88.39,88.39,88.39,88.39
2023-04-26,88.07,88.07,88.07,88.07
2023-04-27,87.7,87.7,87.7,87.7
2023-04-28,88.08,88.08,88.08,88.08
2023-05-02,88.07,88.07,88.07,88.07
2023-05-04,88.06,88.06,88.06,88.06
2023-05-05,87.68,87.68,87.68,87.68
2023-05-08,87.57,87.57,87.57,87.57
2023-05-09,87.39,87.39,87.39,87.39
2023-05-10,87.81,87.81,87.81,87.81
2023-05-11,88.16,88.16,88.16,88.16
2023-05-12,87.67,87.67,87.67,87.67
2023-05-15,87.39,87.39,87.39,87.39
2023-05-16,87.12,87.12,87.12,87.12
2023-05-17,87.09,87.09,87.09,87.09
2023-05-18,86.56,86.56,86.56,86.56
2023-05-19,86.36,86.36,86.36,86.36
2023-05-22,86.15,86.15,86.15,86.15
2023-05-23,86.25,86.25,86.25,86.25
2023-05-24,86.13,86.13,86.13,86.13
2023-05-25,85.6,85.6,85.6,85.6
2023-05-26,85.81,85.81,85.81,85.81
2023-05-29,85.99,85.99,85.99,85.99
2023-05-30,86.38,86.38,86.38,86.38
2023-05-31,86.54,86.54,86.54,86.54
2023-06-01,86.75,86.75,86.75,86.75
2023-06-02,86.46,86.46,86.46,86.46
2023-06-05,86.65,86.65,86.65,86.65
2023-06-06,86.92,86.92,86.92,86.92
2023-06-07,86.5,86.5,86.5,86.5
2023-06-09,86.62,86.62,86.62,86.62
2023-06-12,86.37,86.37,86.37,86.37
2023-06-13,86.17,86.17,86.17,86.17
2023-06-14,86.49,86.49,86.49,86.49
2023-06-15,86.8,86.8,86.8,86.8
2023-06-16,86.72,86.72,86.72,86.72
2023-06-19,86.58,86.58,86.58,86.58
2023-06-20,87.13,87.13,87.13,87.13
2023-06-21,87.04,87.04,87.04,87.04
2023-06-22,86.8,86.8,86.8,86.8
2023-06-23,87.08,87.08,87.08,87.08
2023-06-26,87.35,87.35,87.35,87.35
2023-06-27,87.06,87.06,87.06,87.06
2023-06-28,87.28,87.28,87.28,87.28
2023-06-29,86.67,86.67,86.67,86.67
2023-06-30,86.89,86.89,86.89,86.89
2023-07-03,86.83,86.83,86.83,86.83
2023-07-04,86.8,86.8,86.8,86.8
2023-07-05,86.39,86.39,86.39,86.39
2023-07-06,85.49,85.49,85.49,85.49
2023-07-07,85.36,85.36,85.36,85.36
2023-07-10,85.56,85.56,85.56,85.56
2023-07-11,85.44,85.44,85.44,85.44
2023-07-12,86.27,86.27,86.27,86.27
2023-07-13,86.63,86.63,86.63,86.63
2023-07-14,86.18,86.18,86.18,86.18
2023-07-17,86.36,86.36,86.36,86.36
2023-07-18,86.72,86.72,86.72,86.72
2023-07-19,87.15,87.15,87.15,87.15
2023-07-20,87.02,87.02,87.02,87.02
2023-07-21,87.13,87.13,87.13,87.13
2023-07-24,87.27,87.27,87.27,87.27
2023-07-25,87.18,87.18,87.18,87.18
2023-07-26,87.14,87.14,87.14,87.14
2023-07-27,86.7,86.7,86.7,86.7
2023-07-28,86.78,86.78,86.78,86.78
2023-07-31,86.86,86.86,86.86,86.86
2023-08-01,86.45,86.45,86.45,86.45
2023-08-02,86.26,86.26,86.26,86.26
2023-08-03,85.66,85.66,85.66,85.66
2023-08-04,86.47,86.47,86.47,86.47
2023-08-07,86.22,86.22,86.22,86.22
2023-08-08,86.52,86.52,86.52,86.52
2023-08-09,86.48,86.48,86.48,86.48
2023-08-10,86.08,86.08,86.08,86.08
2023-08-11,85.66,85.66,85.66,85.66
2023-08-14,85.47,85.47,85.47,85.47
2023-08-16,84.86,84.86,84.86,84.86
2023-08-17,84.55,84.55,84.55,84.55
2023-08-18,84.76,84.76,84.76,84.76
