Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-08-02,100.0,100.0,100.0,100.0
2011-08-03,100.0,100.0,100.0,100.0
2011-08-04,100.01,100.01,100.01,100.01
2011-08-05,100.09,100.09,100.09,100.09
2011-08-08,100.07,100.07,100.07,100.07
2011-08-09,100.07,100.07,100.07,100.07
2011-08-10,100.07,100.07,100.07,100.07
2011-08-11,100.07,100.07,100.07,100.07
2011-08-12,100.07,100.07,100.07,100.07
2011-08-16,100.07,100.07,100.07,100.07
2011-08-17,100.07,100.07,100.07,100.07
2011-08-18,100.07,100.07,100.07,100.07
2011-08-19,100.06,100.06,100.06,100.06
2011-08-22,100.09,100.09,100.09,100.09
2011-08-23,100.17,100.17,100.17,100.17
2011-08-24,100.13,100.13,100.13,100.13
2011-08-25,100.11,100.11,100.11,100.11
2011-08-26,100.17,100.17,100.17,100.17
2011-08-29,100.16,100.16,100.16,100.16
2011-08-30,100.2,100.2,100.2,100.2
2011-08-31,100.21,100.21,100.21,100.21
2011-09-01,100.23,100.23,100.23,100.23
2011-09-02,100.3,100.3,100.3,100.3
2011-09-05,100.29,100.29,100.29,100.29
2011-09-06,100.31,100.31,100.31,100.31
2011-09-07,100.32,100.32,100.32,100.32
2011-09-08,100.36,100.36,100.36,100.36
2011-09-09,100.38,100.38,100.38,100.38
2011-09-12,100.3,100.3,100.3,100.3
2011-09-13,100.39,100.39,100.39,100.39
2011-09-14,100.41,100.41,100.41,100.41
2011-09-15,100.44,100.44,100.44,100.44
2011-09-16,100.48,100.48,100.48,100.48
2011-09-19,100.48,100.48,100.48,100.48
2011-09-20,100.48,100.48,100.48,100.48
2011-09-21,100.47,100.47,100.47,100.47
2011-09-22,100.44,100.44,100.44,100.44
2011-09-23,100.37,100.37,100.37,100.37
2011-09-26,100.59,100.59,100.59,100.59
2011-09-27,100.57,100.57,100.57,100.57
2011-09-28,100.49,100.49,100.49,100.49
2011-09-29,100.65,100.65,100.65,100.65
2011-09-30,100.59,100.59,100.59,100.59
2011-10-03,100.49,100.49,100.49,100.49
2011-10-04,100.49,100.49,100.49,100.49
2011-10-05,100.59,100.59,100.59,100.59
2011-10-06,100.59,100.59,100.59,100.59
2011-10-07,100.63,100.63,100.63,100.63
2011-10-10,100.65,100.65,100.65,100.65
2011-10-11,100.67,100.67,100.67,100.67
2011-10-12,100.75,100.75,100.75,100.75
2011-10-13,100.7,100.7,100.7,100.7
2011-10-14,100.72,100.72,100.72,100.72
2011-10-17,100.75,100.75,100.75,100.75
2011-10-18,100.76,100.76,100.76,100.76
2011-10-19,100.79,100.79,100.79,100.79
2011-10-20,100.83,100.83,100.83,100.83
2011-10-21,100.78,100.78,100.78,100.78
2011-10-24,100.87,100.87,100.87,100.87
2011-10-25,100.86,100.86,100.86,100.86
2011-10-26,100.89,100.89,100.89,100.89
2011-10-27,100.9,100.9,100.9,100.9
2011-10-28,100.96,100.96,100.96,100.96
2011-10-31,100.94,100.94,100.94,100.94
2011-11-02,100.95,100.95,100.95,100.95
2011-11-03,101.0,101.0,101.0,101.0
2011-11-04,101.04,101.04,101.04,101.04
2011-11-07,101.09,101.09,101.09,101.09
2011-11-08,101.06,101.06,101.06,101.06
2011-11-09,101.06,101.06,101.06,101.06
2011-11-10,101.04,101.04,101.04,101.04
2011-11-14,101.04,101.04,101.04,101.04
2011-11-15,100.99,100.99,100.99,100.99
2011-11-16,101.03,101.03,101.03,101.03
