Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-07-01,101.55,101.55,101.55,101.55
2019-07-02,101.24,101.24,101.24,101.24
2019-07-03,101.53,101.53,101.53,101.53
2019-07-04,101.52,101.52,101.52,101.52
2019-07-05,101.38,101.38,101.38,101.38
2019-07-08,101.29,101.29,101.29,101.29
2019-07-09,101.24,101.24,101.24,101.24
2019-07-10,102.08,102.08,102.08,102.08
2019-07-11,101.99,101.99,101.99,101.99
2019-07-12,102.12,102.12,102.12,102.12
2019-07-15,102.28,102.28,102.28,102.28
2019-07-16,102.27,102.27,102.27,102.27
2019-07-17,102.08,102.08,102.08,102.08
2019-07-18,101.67,101.67,101.67,101.67
2019-07-19,101.98,101.98,101.98,101.98
2019-07-22,101.8,101.8,101.8,101.8
2019-07-23,101.84,101.84,101.84,101.84
2019-07-24,102.16,102.16,102.16,102.16
2019-07-25,102.05,102.05,102.05,102.05
2019-07-26,102.3,102.3,102.3,102.3
2019-07-29,102.02,102.02,102.02,102.02
2019-07-30,101.91,101.91,101.91,101.91
2019-07-31,102.11,102.11,102.11,102.11
2019-08-01,101.83,101.83,101.83,101.83
2019-08-02,100.45,100.45,100.45,100.45
2019-08-05,98.8,98.8,98.8,98.8
2019-08-06,98.73,98.73,98.73,98.73
2019-08-07,98.3,98.3,98.3,98.3
2019-08-08,99.32,99.32,99.32,99.32
2019-08-09,99.67,99.67,99.67,99.67
2019-08-12,99.13,99.13,99.13,99.13
2019-08-13,99.82,99.82,99.82,99.82
2019-08-14,98.86,98.86,98.86,98.86
2019-08-16,98.77,98.77,98.77,98.77
2019-08-19,99.57,99.57,99.57,99.57
2019-08-20,99.52,99.52,99.52,99.52
2019-08-21,100.08,100.08,100.08,100.08
2019-08-22,100.29,100.29,100.29,100.29
2019-08-23,99.81,99.81,99.81,99.81
2019-08-26,99.1,99.1,99.1,99.1
2019-08-27,99.53,99.53,99.53,99.53
2019-08-28,99.01,99.01,99.01,99.01
2019-08-29,100.05,100.05,100.05,100.05
2019-08-30,100.28,100.28,100.28,100.28
2019-09-02,100.28,100.28,100.28,100.28
2019-09-03,99.8,99.8,99.8,99.8
2019-09-04,99.97,99.97,99.97,99.97
2019-09-05,100.62,100.62,100.62,100.62
2019-09-06,100.81,100.81,100.81,100.81
2019-09-09,100.85,100.85,100.85,100.85
2019-09-10,100.37,100.37,100.37,100.37
2019-09-11,100.89,100.89,100.89,100.89
2019-09-12,101.41,101.41,101.41,101.41
2019-09-13,101.32,101.32,101.32,101.32
2019-09-16,101.31,101.31,101.31,101.31
2019-09-17,101.37,101.37,101.37,101.37
2019-09-18,101.36,101.36,101.36,101.36
2019-09-19,101.58,101.58,101.58,101.58
2019-09-20,101.59,101.59,101.59,101.59
2019-09-23,101.14,101.14,101.14,101.14
2019-09-24,101.33,101.33,101.33,101.33
2019-09-25,100.09,100.09,100.09,100.09
2019-09-26,100.42,100.42,100.42,100.42
2019-09-27,100.2,100.2,100.2,100.2
2019-09-30,99.9,99.9,99.9,99.9
2019-10-01,100.43,100.43,100.43,100.43
2019-10-02,98.69,98.69,98.69,98.69
