Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2022-01-18,99.94,99.94,99.94,99.94
2022-01-19,100.11,100.11,100.11,100.11
2022-01-20,100.5,100.5,100.5,100.5
2022-01-21,99.02,99.02,99.02,99.02
2022-01-24,95.56,95.56,95.56,95.56
2022-01-25,96.25,96.25,96.25,96.25
2022-01-26,97.88,97.88,97.88,97.88
2022-01-27,98.68,98.68,98.68,98.68
2022-01-28,97.65,97.65,97.65,97.65
2022-01-31,98.35,98.35,98.35,98.35
2022-02-01,99.44,99.44,99.44,99.44
2022-02-02,99.86,99.86,99.86,99.86
2022-02-03,98.48,98.48,98.48,98.48
2022-02-04,97.65,97.65,97.65,97.65
2022-02-07,98.39,98.39,98.39,98.39
2022-02-08,98.36,98.36,98.36,98.36
2022-02-09,99.9,99.9,99.9,99.9
2022-02-10,99.75,99.75,99.75,99.75
2022-02-11,99.17,99.17,99.17,99.17
2022-02-14,97.29,97.29,97.29,97.29
2022-02-15,98.72,98.72,98.72,98.72
2022-02-16,98.6,98.6,98.6,98.6
2022-02-17,97.88,97.88,97.88,97.88
2022-02-18,97.18,97.18,97.18,97.18
2022-02-21,95.86,95.86,95.86,95.86
2022-02-22,95.89,95.89,95.89,95.89
2022-02-23,95.74,95.74,95.74,95.74
2022-02-24,92.52,92.52,92.52,92.52
2022-02-25,95.72,95.72,95.72,95.72
2022-02-28,95.23,95.23,95.23,95.23
2022-03-01,92.93,92.93,92.93,92.93
2022-03-02,93.77,93.77,93.77,93.77
2022-03-03,91.79,91.79,91.79,91.79
2022-03-04,88.17,88.17,88.17,88.17
2022-03-07,87.04,87.04,87.04,87.04
2022-03-08,86.91,86.91,86.91,86.91
2022-03-09,91.04,91.04,91.04,91.04
2022-03-10,89.45,89.45,89.45,89.45
2022-03-11,90.15,90.15,90.15,90.15
2022-03-14,91.18,91.18,91.18,91.18
2022-03-15,91.1,91.1,91.1,91.1
2022-03-16,93.66,93.66,93.66,93.66
2022-03-17,94.29,94.29,94.29,94.29
2022-03-18,94.78,94.78,94.78,94.78
2022-03-21,94.8,94.8,94.8,94.8
2022-03-22,95.41,95.41,95.41,95.41
2022-03-23,94.45,94.45,94.45,94.45
2022-03-24,94.27,94.27,94.27,94.27
2022-03-25,94.27,94.27,94.27,94.27
2022-03-28,94.57,94.57,94.57,94.57
2022-03-29,96.42,96.42,96.42,96.42
2022-03-30,96.07,96.07,96.07,96.07
2022-03-31,95.18,95.18,95.18,95.18
2022-04-01,95.52,95.52,95.52,95.52
2022-04-04,96.09,96.09,96.09,96.09
2022-04-05,96.08,96.08,96.08,96.08
2022-04-06,94.75,94.75,94.75,94.75
2022-04-07,94.5,94.5,94.5,94.5
2022-04-08,95.83,95.83,95.83,95.83
2022-04-11,95.41,95.41,95.41,95.41
2022-04-12,94.87,94.87,94.87,94.87
2022-04-13,94.95,94.95,94.95,94.95
2022-04-14,95.46,95.46,95.46,95.46
2022-04-19,94.98,94.98,94.98,94.98
2022-04-20,95.98,95.98,95.98,95.98
2022-04-21,96.36,96.36,96.36,96.36
2022-04-22,94.82,94.82,94.82,94.82
2022-04-25,93.28,93.28,93.28,93.28
2022-04-26,92.63,92.63,92.63,92.63
2022-04-27,93.21,93.21,93.21,93.21
2022-04-28,93.68,93.68,93.68,93.68
2022-04-29,94.28,94.28,94.28,94.28
2022-05-02,93.13,93.13,93.13,93.13
2022-05-04,92.83,92.83,92.83,92.83
2022-05-05,92.62,92.62,92.62,92.62
2022-05-06,91.3,91.3,91.3,91.3
2022-05-09,88.95,88.95,88.95,88.95
2022-05-10,89.59,89.59,89.59,89.59
2022-05-11,91.04,91.04,91.04,91.04
2022-05-12,90.37,90.37,90.37,90.37
2022-05-13,92.22,92.22,92.22,92.22
2022-05-16,92.34,92.34,92.34,92.34
2022-05-17,93.32,93.32,93.32,93.32
2022-05-18,92.29,92.29,92.29,92.29
2022-05-19,90.97,90.97,90.97,90.97
2022-05-20,91.56,91.56,91.56,91.56
2022-05-23,92.89,92.89,92.89,92.89
2022-05-24,92.17,92.17,92.17,92.17
2022-05-25,92.71,92.71,92.71,92.71
2022-05-26,93.44,93.44,93.44,93.44
2022-05-27,94.53,94.53,94.53,94.53
2022-05-30,95.22,95.22,95.22,95.22
2022-05-31,94.53,94.53,94.53,94.53
2022-06-01,93.8,93.8,93.8,93.8
2022-06-02,94.31,94.31,94.31,94.31
2022-06-03,94.16,94.16,94.16,94.16
2022-06-06,95.08,95.08,95.08,95.08
2022-06-07,94.88,94.88,94.88,94.88
2022-06-08,94.52,94.52,94.52,94.52
2022-06-09,93.26,93.26,93.26,93.26
2022-06-10,90.82,90.82,90.82,90.82
2022-06-13,88.83,88.83,88.83,88.83
2022-06-14,88.0,88.0,88.0,88.0
2022-06-15,89.1,89.1,89.1,89.1
2022-06-17,86.43,86.43,86.43,86.43
2022-06-20,87.36,87.36,87.36,87.36
2022-06-21,87.72,87.72,87.72,87.72
2022-06-22,87.31,87.31,87.31,87.31
2022-06-23,86.49,86.49,86.49,86.49
2022-06-24,88.72,88.72,88.72,88.72
2022-06-27,89.34,89.34,89.34,89.34
2022-06-28,89.52,89.52,89.52,89.52
2022-06-29,88.99,88.99,88.99,88.99
2022-06-30,87.57,87.57,87.57,87.57
2022-07-01,87.78,87.78,87.78,87.78
2022-07-04,88.33,88.33,88.33,88.33
2022-07-05,86.27,86.27,86.27,86.27
2022-07-06,87.46,87.46,87.46,87.46
2022-07-07,88.87,88.87,88.87,88.87
2022-07-08,89.49,89.49,89.49,89.49
2022-07-11,89.13,89.13,89.13,89.13
2022-07-12,89.33,89.33,89.33,89.33
2022-07-13,88.18,88.18,88.18,88.18
2022-07-14,86.84,86.84,86.84,86.84
2022-07-15,88.72,88.72,88.72,88.72
2022-07-18,89.72,89.72,89.72,89.72
2022-07-19,91.18,91.18,91.18,91.18
2022-07-20,90.9,90.9,90.9,90.9
2022-07-21,91.26,91.26,91.26,91.26
2022-07-22,91.18,91.18,91.18,91.18
2022-07-25,91.32,91.32,91.32,91.32
2022-07-26,91.09,91.09,91.09,91.09
2022-07-27,91.4,91.4,91.4,91.4
2022-07-28,92.01,92.01,92.01,92.01
2022-07-29,93.14,93.14,93.14,93.14
2022-08-01,93.09,93.09,93.09,93.09
2022-08-02,92.89,92.89,92.89,92.89
2022-08-03,93.4,93.4,93.4,93.4
2022-08-04,93.92,93.92,93.92,93.92
2022-08-05,93.45,93.45,93.45,93.45
2022-08-08,94.04,94.04,94.04,94.04
2022-08-09,93.59,93.59,93.59,93.59
2022-08-10,94.28,94.28,94.28,94.28
2022-08-11,94.3,94.3,94.3,94.3
2022-08-12,94.4,94.4,94.4,94.4
2022-08-16,94.86,94.86,94.86,94.86
2022-08-17,94.08,94.08,94.08,94.08
2022-08-18,94.68,94.68,94.68,94.68
2022-08-19,94.19,94.19,94.19,94.19
2022-08-22,93.19,93.19,93.19,93.19
2022-08-23,92.68,92.68,92.68,92.68
2022-08-24,92.95,92.95,92.95,92.95
2022-08-25,93.32,93.32,93.32,93.32
2022-08-26,92.04,92.04,92.04,92.04
2022-08-29,91.43,91.43,91.43,91.43
2022-08-30,91.13,91.13,91.13,91.13
2022-08-31,90.26,90.26,90.26,90.26
2022-09-01,88.74,88.74,88.74,88.74
2022-09-02,90.53,90.53,90.53,90.53
2022-09-05,90.0,90.0,90.0,90.0
2022-09-06,90.04,90.04,90.04,90.04
2022-09-07,89.86,89.86,89.86,89.86
2022-09-08,90.35,90.35,90.35,90.35
2022-09-09,91.7,91.7,91.7,91.7
2022-09-12,93.31,93.31,93.31,93.31
2022-09-13,92.0,92.0,92.0,92.0
2022-09-14,91.07,91.07,91.07,91.07
2022-09-15,90.76,90.76,90.76,90.76
2022-09-16,89.61,89.61,89.61,89.61
2022-09-19,89.68,89.68,89.68,89.68
2022-09-20,88.81,88.81,88.81,88.81
2022-09-21,89.35,89.35,89.35,89.35
2022-09-22,88.03,88.03,88.03,88.03
2022-09-23,86.36,86.36,86.36,86.36
2022-09-26,86.2,86.2,86.2,86.2
2022-09-27,86.0,86.0,86.0,86.0
2022-09-28,86.3,86.3,86.3,86.3
2022-09-29,84.8,84.8,84.8,84.8
2022-09-30,85.39,85.39,85.39,85.39
2022-10-03,86.04,86.04,86.04,86.04
2022-10-04,88.84,88.84,88.84,88.84
2022-10-05,88.18,88.18,88.18,88.18
2022-10-06,87.66,87.66,87.66,87.66
2022-10-07,86.69,86.69,86.69,86.69
2022-10-10,86.37,86.37,86.37,86.37
2022-10-11,85.85,85.85,85.85,85.85
2022-10-12,85.5,85.5,85.5,85.5
2022-10-13,85.98,85.98,85.98,85.98
2022-10-14,86.4,86.4,86.4,86.4
2022-10-17,87.65,87.65,87.65,87.65
2022-10-18,88.16,88.16,88.16,88.16
2022-10-19,87.86,87.86,87.86,87.86
2022-10-20,88.12,88.12,88.12,88.12
2022-10-21,87.88,87.88,87.88,87.88
2022-10-24,89.04,89.04,89.04,89.04
2022-10-25,90.11,90.11,90.11,90.11
2022-10-26,90.45,90.45,90.45,90.45
2022-10-27,90.41,90.41,90.41,90.41
2022-10-28,90.62,90.62,90.62,90.62
2022-10-31,90.91,90.91,90.91,90.91
2022-11-02,91.19,91.19,91.19,91.19
2022-11-03,90.92,90.92,90.92,90.92
2022-11-04,92.58,92.58,92.58,92.58
2022-11-07,92.77,92.77,92.77,92.77
2022-11-08,93.31,93.31,93.31,93.31
2022-11-09,93.3,93.3,93.3,93.3
2022-11-10,95.54,95.54,95.54,95.54
2022-11-14,95.48,95.48,95.48,95.48
2022-11-15,95.72,95.72,95.72,95.72
2022-11-16,95.1,95.1,95.1,95.1
2022-11-17,95.01,95.01,95.01,95.01
2022-11-18,95.95,95.95,95.95,95.95
2022-11-21,95.96,95.96,95.96,95.96
2022-11-22,96.53,96.53,96.53,96.53
2022-11-23,96.86,96.86,96.86,96.86
2022-11-24,97.2,97.2,97.2,97.2
2022-11-25,97.36,97.36,97.36,97.36
2022-11-28,96.9,96.9,96.9,96.9
2022-11-29,97.0,97.0,97.0,97.0
2022-11-30,97.7,97.7,97.7,97.7
2022-12-01,98.22,98.22,98.22,98.22
2022-12-02,98.08,98.08,98.08,98.08
2022-12-05,97.85,97.85,97.85,97.85
