Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2016-07-08,100.0,100.0,100.0,100.0
2016-07-11,100.01,100.01,100.01,100.01
2016-07-12,100.01,100.01,100.01,100.01
2016-07-13,100.01,100.01,100.01,100.01
2016-07-14,100.01,100.01,100.01,100.01
2016-07-15,100.02,100.02,100.02,100.02
2016-07-18,100.03,100.03,100.03,100.03
2016-07-19,100.03,100.03,100.03,100.03
2016-07-20,100.03,100.03,100.03,100.03
2016-07-21,100.04,100.04,100.04,100.04
2016-07-22,100.04,100.04,100.04,100.04
2016-07-25,100.05,100.05,100.05,100.05
2016-07-26,100.05,100.05,100.05,100.05
2016-07-27,100.05,100.05,100.05,100.05
2016-07-28,100.06,100.06,100.06,100.06
2016-07-29,100.06,100.06,100.06,100.06
2016-08-01,100.06,100.06,100.06,100.06
2016-08-02,100.06,100.06,100.06,100.06
2016-08-03,100.05,100.05,100.05,100.05
2016-08-04,100.05,100.05,100.05,100.05
2016-08-05,100.05,100.05,100.05,100.05
2016-08-08,100.04,100.04,100.04,100.04
2016-08-09,100.03,100.03,100.03,100.03
2016-08-10,100.03,100.03,100.03,100.03
2016-08-11,100.03,100.03,100.03,100.03
2016-08-12,100.02,100.02,100.02,100.02
2016-08-16,100.01,100.01,100.01,100.01
2016-08-17,100.01,100.01,100.01,100.01
2016-08-18,100.38,100.38,100.38,100.38
2016-08-19,100.08,100.08,100.08,100.08
2016-08-22,99.66,99.66,99.66,99.66
2016-08-23,99.8,99.8,99.8,99.8
2016-08-24,98.42,98.42,98.42,98.42
2016-08-25,98.73,98.73,98.73,98.73
2016-08-26,99.28,99.28,99.28,99.28
2016-08-29,97.94,97.94,97.94,97.94
2016-08-30,97.55,97.55,97.55,97.55
2016-08-31,97.38,97.38,97.38,97.38
2016-09-01,97.3,97.3,97.3,97.3
2016-09-02,97.84,97.84,97.84,97.84
2016-09-05,97.78,97.78,97.78,97.78
2016-09-06,99.19,99.19,99.19,99.19
2016-09-07,99.69,99.69,99.69,99.69
2016-09-08,99.82,99.82,99.82,99.82
2016-09-09,98.26,98.26,98.26,98.26
2016-09-12,97.78,97.78,97.78,97.78
2016-09-13,97.53,97.53,97.53,97.53
2016-09-14,97.48,97.48,97.48,97.48
2016-09-15,97.66,97.66,97.66,97.66
2016-09-16,97.36,97.36,97.36,97.36
2016-09-19,97.75,97.75,97.75,97.75
2016-09-20,97.91,97.91,97.91,97.91
2016-09-21,98.15,98.15,98.15,98.15
2016-09-22,99.45,99.45,99.45,99.45
2016-09-23,98.94,98.94,98.94,98.94
2016-09-26,98.58,98.58,98.58,98.58
2016-09-27,98.83,98.83,98.83,98.83
2016-09-28,98.83,98.83,98.83,98.83
2016-09-29,98.82,98.82,98.82,98.82
2016-09-30,98.83,98.83,98.83,98.83
2016-10-03,99.09,99.09,99.09,99.09
2016-10-04,99.03,99.03,99.03,99.03
2016-10-05,98.72,98.72,98.72,98.72
2016-10-06,98.73,98.73,98.73,98.73
2016-10-07,98.96,98.96,98.96,98.96
2016-10-10,99.16,99.16,99.16,99.16
2016-10-11,98.27,98.27,98.27,98.27
2016-10-12,98.15,98.15,98.15,98.15
2016-10-13,97.95,97.95,97.95,97.95
2016-10-14,98.39,98.39,98.39,98.39
2016-10-17,98.1,98.1,98.1,98.1
2016-10-18,98.58,98.58,98.58,98.58
2016-10-19,99.12,99.12,99.12,99.12
2016-10-20,98.9,98.9,98.9,98.9
2016-10-21,98.62,98.62,98.62,98.62
2016-10-24,99.13,99.13,99.13,99.13
2016-10-25,99.2,99.2,99.2,99.2
2016-10-26,98.94,98.94,98.94,98.94
2016-10-27,98.26,98.26,98.26,98.26
