Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-01-26,100.0,100.0,100.0,100.0
2018-01-29,100.01,100.01,100.01,100.01
2018-01-30,100.01,100.01,100.01,100.01
2018-01-31,100.03,100.03,100.03,100.03
2018-02-01,100.0,100.0,100.0,100.0
2018-02-02,100.06,100.06,100.06,100.06
2018-02-05,100.06,100.06,100.06,100.06
2018-02-06,100.06,100.06,100.06,100.06
2018-02-07,100.09,100.09,100.09,100.09
2018-02-08,100.07,100.07,100.07,100.07
2018-02-09,100.08,100.08,100.08,100.08
2018-02-12,100.08,100.08,100.08,100.08
2018-02-13,100.15,100.15,100.15,100.15
2018-02-14,100.18,100.18,100.18,100.18
2018-02-15,100.18,100.18,100.18,100.18
2018-02-16,100.23,100.23,100.23,100.23
2018-02-19,100.3,100.3,100.3,100.3
2018-02-20,100.26,100.26,100.26,100.26
2018-02-21,100.33,100.33,100.33,100.33
2018-02-22,100.34,100.34,100.34,100.34
2018-02-23,100.42,100.42,100.42,100.42
2018-02-26,100.46,100.46,100.46,100.46
2018-02-27,100.43,100.43,100.43,100.43
2018-02-28,100.5,100.5,100.5,100.5
2018-03-01,100.55,100.55,100.55,100.55
2018-03-02,100.58,100.58,100.58,100.58
2018-03-05,100.56,100.56,100.56,100.56
2018-03-06,100.56,100.56,100.56,100.56
2018-03-07,100.55,100.55,100.55,100.55
2018-03-08,100.59,100.59,100.59,100.59
2018-03-09,100.6,100.6,100.6,100.6
2018-03-12,100.6,100.6,100.6,100.6
2018-03-13,100.58,100.58,100.58,100.58
2018-03-14,100.59,100.59,100.59,100.59
2018-03-15,100.6,100.6,100.6,100.6
2018-03-16,100.62,100.62,100.62,100.62
2018-03-19,100.55,100.55,100.55,100.55
2018-03-20,100.49,100.49,100.49,100.49
2018-03-21,100.61,100.61,100.61,100.61
2018-03-22,100.92,100.92,100.92,100.92
2018-03-23,100.91,100.91,100.91,100.91
2018-03-26,101.03,101.03,101.03,101.03
2018-03-27,101.23,101.23,101.23,101.23
2018-03-28,101.11,101.11,101.11,101.11
2018-03-29,101.16,101.16,101.16,101.16
2018-04-03,101.24,101.24,101.24,101.24
2018-04-04,101.12,101.12,101.12,101.12
2018-04-05,101.21,101.21,101.21,101.21
2018-04-06,101.06,101.06,101.06,101.06
2018-04-09,100.85,100.85,100.85,100.85
2018-04-10,100.25,100.25,100.25,100.25
2018-04-11,100.76,100.76,100.76,100.76
2018-04-12,100.84,100.84,100.84,100.84
2018-04-13,100.83,100.83,100.83,100.83
2018-04-16,100.74,100.74,100.74,100.74
2018-04-17,100.71,100.71,100.71,100.71
2018-04-18,100.89,100.89,100.89,100.89
2018-04-19,101.09,101.09,101.09,101.09
2018-04-20,100.79,100.79,100.79,100.79
2018-04-23,100.31,100.31,100.31,100.31
2018-04-24,99.92,99.92,99.92,99.92
2018-04-25,99.8,99.8,99.8,99.8
2018-04-26,99.72,99.72,99.72,99.72
2018-04-27,100.0,100.0,100.0,100.0
2018-04-30,100.18,100.18,100.18,100.18
2018-05-02,99.9,99.9,99.9,99.9
2018-05-04,99.57,99.57,99.57,99.57
2018-05-07,99.61,99.61,99.61,99.61
2018-05-08,99.26,99.26,99.26,99.26
2018-05-09,99.03,99.03,99.03,99.03
2018-05-10,98.99,98.99,98.99,98.99
2018-05-11,99.34,99.34,99.34,99.34
2018-05-14,99.23,99.23,99.23,99.23
2018-05-15,98.97,98.97,98.97,98.97
2018-05-16,98.47,98.47,98.47,98.47
2018-05-17,98.68,98.68,98.68,98.68
2018-05-18,98.44,98.44,98.44,98.44
2018-05-21,98.1,98.1,98.1,98.1
2018-05-22,98.26,98.26,98.26,98.26
2018-05-23,98.17,98.17,98.17,98.17
2018-05-24,98.51,98.51,98.51,98.51
2018-05-25,98.58,98.58,98.58,98.58
2018-05-28,98.79,98.79,98.79,98.79
2018-05-29,98.66,98.66,98.66,98.66
2018-05-30,98.54,98.54,98.54,98.54
2018-06-01,98.46,98.46,98.46,98.46
2018-06-04,98.61,98.61,98.61,98.61
2018-06-05,98.64,98.64,98.64,98.64
2018-06-06,98.38,98.38,98.38,98.38
2018-06-07,98.4,98.4,98.4,98.4
2018-06-08,97.76,97.76,97.76,97.76
2018-06-11,98.01,98.01,98.01,98.01
2018-06-12,97.85,97.85,97.85,97.85
2018-06-13,97.63,97.63,97.63,97.63
2018-06-14,97.77,97.77,97.77,97.77
2018-06-15,97.34,97.34,97.34,97.34
2018-06-18,97.14,97.14,97.14,97.14
2018-06-19,97.12,97.12,97.12,97.12
2018-06-20,97.07,97.07,97.07,97.07
2018-06-21,97.13,97.13,97.13,97.13
2018-06-22,97.4,97.4,97.4,97.4
2018-06-25,97.5,97.5,97.5,97.5
2018-06-26,97.31,97.31,97.31,97.31
2018-06-27,97.19,97.19,97.19,97.19
2018-06-28,96.99,96.99,96.99,96.99
2018-06-29,97.25,97.25,97.25,97.25
2018-07-02,97.16,97.16,97.16,97.16
2018-07-03,97.0,97.0,97.0,97.0
2018-07-04,97.34,97.34,97.34,97.34
2018-07-05,97.23,97.23,97.23,97.23
2018-07-06,97.39,97.39,97.39,97.39
2018-07-09,97.57,97.57,97.57,97.57
2018-07-10,97.59,97.59,97.59,97.59
2018-07-11,97.86,97.86,97.86,97.86
2018-07-12,97.87,97.87,97.87,97.87
2018-07-13,97.77,97.77,97.77,97.77
2018-07-16,97.78,97.78,97.78,97.78
2018-07-17,97.68,97.68,97.68,97.68
2018-07-18,97.7,97.7,97.7,97.7
2018-07-19,97.65,97.65,97.65,97.65
2018-07-20,97.55,97.55,97.55,97.55
2018-07-23,97.61,97.61,97.61,97.61
2018-07-24,97.69,97.69,97.69,97.69
2018-07-25,97.91,97.91,97.91,97.91
2018-07-26,98.24,98.24,98.24,98.24
2018-07-27,98.24,98.24,98.24,98.24
2018-07-30,98.35,98.35,98.35,98.35
2018-07-31,98.44,98.44,98.44,98.44
2018-08-01,98.34,98.34,98.34,98.34
2018-08-02,98.26,98.26,98.26,98.26
2018-08-03,98.02,98.02,98.02,98.02
2018-08-06,98.28,98.28,98.28,98.28
2018-08-07,98.28,98.28,98.28,98.28
2018-08-08,98.41,98.41,98.41,98.41
2018-08-09,98.22,98.22,98.22,98.22
2018-08-10,97.63,97.63,97.63,97.63
2018-08-13,96.51,96.51,96.51,96.51
2018-08-14,96.6,96.6,96.6,96.6
2018-08-16,96.31,96.31,96.31,96.31
2018-08-17,96.2,96.2,96.2,96.2
2018-08-20,96.41,96.41,96.41,96.41
2018-08-21,96.35,96.35,96.35,96.35
2018-08-22,96.4,96.4,96.4,96.4
2018-08-23,96.55,96.55,96.55,96.55
2018-08-24,96.21,96.21,96.21,96.21
2018-08-27,96.54,96.54,96.54,96.54
2018-08-28,96.81,96.81,96.81,96.81
2018-08-29,96.4,96.4,96.4,96.4
2018-08-30,96.09,96.09,96.09,96.09
2018-08-31,95.69,95.69,95.69,95.69
2018-09-03,95.65,95.65,95.65,95.65
2018-09-04,95.44,95.44,95.44,95.44
2018-09-05,94.47,94.47,94.47,94.47
2018-09-06,94.68,94.68,94.68,94.68
2018-09-07,94.85,94.85,94.85,94.85
2018-09-10,94.78,94.78,94.78,94.78
2018-09-11,94.73,94.73,94.73,94.73
2018-09-12,94.78,94.78,94.78,94.78
2018-09-13,95.03,95.03,95.03,95.03
2018-09-14,95.42,95.42,95.42,95.42
2018-09-17,95.38,95.38,95.38,95.38
2018-09-18,95.34,95.34,95.34,95.34
2018-09-19,95.4,95.4,95.4,95.4
2018-09-20,95.6,95.6,95.6,95.6
2018-09-21,95.88,95.88,95.88,95.88
2018-09-24,96.01,96.01,96.01,96.01
2018-09-25,95.86,95.86,95.86,95.86
2018-09-26,95.81,95.81,95.81,95.81
2018-09-27,96.26,96.26,96.26,96.26
2018-09-28,96.57,96.57,96.57,96.57
2018-10-01,96.74,96.74,96.74,96.74
2018-10-02,96.45,96.45,96.45,96.45
2018-10-03,96.46,96.46,96.46,96.46
2018-10-04,95.9,95.9,95.9,95.9
2018-10-05,95.49,95.49,95.49,95.49
2018-10-08,95.71,95.71,95.71,95.71
2018-10-09,95.76,95.76,95.76,95.76
2018-10-10,95.77,95.77,95.77,95.77
2018-10-11,95.57,95.57,95.57,95.57
2018-10-12,95.84,95.84,95.84,95.84
2018-10-15,96.04,96.04,96.04,96.04
2018-10-16,96.24,96.24,96.24,96.24
2018-10-17,96.75,96.75,96.75,96.75
2018-10-18,96.87,96.87,96.87,96.87
2018-10-19,96.04,96.04,96.04,96.04
2018-10-22,96.06,96.06,96.06,96.06
2018-10-23,95.38,95.38,95.38,95.38
2018-10-24,95.79,95.79,95.79,95.79
2018-10-25,95.35,95.35,95.35,95.35
2018-10-26,95.77,95.77,95.77,95.77
2018-10-29,95.99,95.99,95.99,95.99
2018-10-30,95.35,95.35,95.35,95.35
2018-10-31,95.36,95.36,95.36,95.36
2018-11-02,95.62,95.62,95.62,95.62
2018-11-05,95.7,95.7,95.7,95.7
2018-11-06,96.44,96.44,96.44,96.44
2018-11-07,96.68,96.68,96.68,96.68
2018-11-08,96.39,96.39,96.39,96.39
2018-11-09,95.73,95.73,95.73,95.73
2018-11-13,95.47,95.47,95.47,95.47
2018-11-14,95.46,95.46,95.46,95.46
2018-11-15,95.76,95.76,95.76,95.76
2018-11-16,96.0,96.0,96.0,96.0
2018-11-19,96.41,96.41,96.41,96.41
2018-11-20,96.11,96.11,96.11,96.11
2018-11-21,95.89,95.89,95.89,95.89
2018-11-22,96.28,96.28,96.28,96.28
2018-11-23,96.34,96.34,96.34,96.34
2018-11-26,96.53,96.53,96.53,96.53
2018-11-27,96.3,96.3,96.3,96.3
2018-11-28,96.24,96.24,96.24,96.24
2018-11-29,96.94,96.94,96.94,96.94
2018-11-30,97.02,97.02,97.02,97.02
2018-12-03,97.11,97.11,97.11,97.11
2018-12-04,96.92,96.92,96.92,96.92
2018-12-05,96.43,96.43,96.43,96.43
2018-12-06,96.18,96.18,96.18,96.18
2018-12-07,95.88,95.88,95.88,95.88
2018-12-10,96.06,96.06,96.06,96.06
2018-12-11,95.57,95.57,95.57,95.57
2018-12-12,95.63,95.63,95.63,95.63
2018-12-13,95.77,95.77,95.77,95.77
2018-12-14,95.67,95.67,95.67,95.67
2018-12-17,95.76,95.76,95.76,95.76
2018-12-18,96.36,96.36,96.36,96.36
2018-12-19,96.27,96.27,96.27,96.27
2018-12-20,97.04,97.04,97.04,97.04
2018-12-21,96.95,96.95,96.95,96.95
2018-12-27,97.01,97.01,97.01,97.01
2018-12-28,97.3,97.3,97.3,97.3
2019-01-02,97.47,97.47,97.47,97.47
2019-01-03,97.04,97.04,97.04,97.04
2019-01-04,97.55,97.55,97.55,97.55
2019-01-07,98.36,98.36,98.36,98.36
2019-01-08,98.46,98.46,98.46,98.46
2019-01-09,98.17,98.17,98.17,98.17
2019-01-10,98.34,98.34,98.34,98.34
2019-01-11,98.62,98.62,98.62,98.62
2019-01-14,98.37,98.37,98.37,98.37
2019-01-15,98.75,98.75,98.75,98.75
2019-01-16,99.12,99.12,99.12,99.12
2019-01-17,99.23,99.23,99.23,99.23
2019-01-18,99.27,99.27,99.27,99.27
2019-01-21,99.3,99.3,99.3,99.3
2019-01-22,99.22,99.22,99.22,99.22
2019-01-23,99.39,99.39,99.39,99.39
2019-01-24,99.63,99.63,99.63,99.63
2019-01-25,99.6,99.6,99.6,99.6
2019-01-28,99.86,99.86,99.86,99.86
2019-01-29,99.62,99.62,99.62,99.62
2019-01-30,99.88,99.88,99.88,99.88
2019-01-31,100.45,100.45,100.45,100.45
