Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1995-08-09,50.0,50.0,50.0,50.0
1995-08-10,50.0,50.0,50.0,50.0
1995-08-11,50.0,50.0,50.0,50.0
1995-08-16,50.03,50.03,50.03,50.03
1995-08-17,50.03,50.03,50.03,50.03
1995-08-18,50.01,50.01,50.01,50.01
1995-08-21,50.19,50.19,50.19,50.19
1995-08-22,50.17,50.17,50.17,50.17
1995-08-23,50.19,50.19,50.19,50.19
1995-08-24,50.24,50.24,50.24,50.24
1995-08-25,50.27,50.27,50.27,50.27
1995-08-28,50.29,50.29,50.29,50.29
1995-08-29,50.28,50.28,50.28,50.28
1995-08-30,50.23,50.23,50.23,50.23
1995-08-31,50.25,50.25,50.25,50.25
1995-09-01,50.27,50.27,50.27,50.27
1995-09-04,50.61,50.61,50.61,50.61
1995-09-05,50.89,50.89,50.89,50.89
1995-09-06,50.93,50.93,50.93,50.93
1995-09-07,50.93,50.93,50.93,50.93
1995-09-08,51.31,51.31,51.31,51.31
1995-09-11,51.89,51.89,51.89,51.89
1995-09-12,51.99,51.99,51.99,51.99
1995-09-13,51.83,51.83,51.83,51.83
1995-09-14,52.12,52.12,52.12,52.12
1995-09-15,51.47,51.47,51.47,51.47
1995-09-18,50.89,50.89,50.89,50.89
1995-09-19,50.62,50.62,50.62,50.62
1995-09-20,50.81,50.81,50.81,50.81
1995-09-21,51.01,51.01,51.01,51.01
1995-09-22,50.98,50.98,50.98,50.98
1995-09-25,50.96,50.96,50.96,50.96
1995-09-26,50.95,50.95,50.95,50.95
1995-09-27,51.21,51.21,51.21,51.21
1995-09-28,51.08,51.08,51.08,51.08
1995-09-29,51.19,51.19,51.19,51.19
1995-10-02,51.07,51.07,51.07,51.07
1995-10-03,50.86,50.86,50.86,50.86
1995-10-04,50.42,50.42,50.42,50.42
1995-10-05,50.34,50.34,50.34,50.34
1995-10-06,50.58,50.58,50.58,50.58
1995-10-09,50.21,50.21,50.21,50.21
1995-10-10,49.62,49.62,49.62,49.62
1995-10-11,49.68,49.68,49.68,49.68
1995-10-12,49.75,49.75,49.75,49.75
1995-10-13,49.54,49.54,49.54,49.54
1995-10-16,49.84,49.84,49.84,49.84
1995-10-17,50.11,50.11,50.11,50.11
1995-10-18,50.12,50.12,50.12,50.12
1995-10-19,49.87,49.87,49.87,49.87
1995-10-20,49.51,49.51,49.51,49.51
1995-10-23,49.8,49.8,49.8,49.8
1995-10-24,49.65,49.65,49.65,49.65
1995-10-25,49.78,49.78,49.78,49.78
1995-10-26,50.04,50.04,50.04,50.04
1995-10-27,49.89,49.89,49.89,49.89
1995-10-30,49.89,49.89,49.89,49.89
1995-10-31,49.85,49.85,49.85,49.85
1995-11-02,50.56,50.56,50.56,50.56
1995-11-03,50.99,50.99,50.99,50.99
1995-11-06,51.19,51.19,51.19,51.19
1995-11-07,51.36,51.36,51.36,51.36
1995-11-08,51.56,51.56,51.56,51.56
1995-11-09,51.33,51.33,51.33,51.33
1995-11-10,51.0,51.0,51.0,51.0
1995-11-13,50.88,50.88,50.88,50.88
1995-11-14,50.96,50.96,50.96,50.96
1995-11-15,51.06,51.06,51.06,51.06
1995-11-16,51.12,51.12,51.12,51.12
1995-11-17,51.23,51.23,51.23,51.23
1995-11-20,50.56,50.56,50.56,50.56
1995-11-21,50.62,50.62,50.62,50.62
1995-11-22,51.1,51.1,51.1,51.1
1995-11-23,51.3,51.3,51.3,51.3
1995-11-24,51.13,51.13,51.13,51.13
1995-11-27,51.36,51.36,51.36,51.36
1995-11-28,51.35,51.35,51.35,51.35
1995-11-29,51.34,51.34,51.34,51.34
1995-11-30,51.42,51.42,51.42,51.42
1995-12-01,51.36,51.36,51.36,51.36
1995-12-04,51.62,51.62,51.62,51.62
1995-12-05,51.75,51.75,51.75,51.75
1995-12-06,51.45,51.45,51.45,51.45
1995-12-07,51.41,51.41,51.41,51.41
1995-12-08,51.26,51.26,51.26,51.26
1995-12-11,51.34,51.34,51.34,51.34
1995-12-12,51.54,51.54,51.54,51.54
1995-12-13,51.31,51.31,51.31,51.31
1995-12-14,51.3,51.3,51.3,51.3
1995-12-15,51.17,51.17,51.17,51.17
1995-12-18,51.12,51.12,51.12,51.12
1995-12-19,50.91,50.91,50.91,50.91
1995-12-20,50.42,50.42,50.42,50.42
1995-12-21,50.45,50.45,50.45,50.45
1995-12-22,50.76,50.76,50.76,50.76
1995-12-27,50.86,50.86,50.86,50.86
1995-12-28,51.11,51.11,51.11,51.11
1995-12-29,51.03,51.03,51.03,51.03
