Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2022-10-03,116.99,116.99,116.99,116.99
2022-10-04,118.53,118.53,118.53,118.53
2022-10-05,118.5,118.5,118.5,118.5
2022-10-06,118.9,118.9,118.9,118.9
2022-10-07,118.45,118.45,118.45,118.45
2022-10-10,117.67,117.67,117.67,117.67
2022-10-11,117.29,117.29,117.29,117.29
2022-10-12,116.91,116.91,116.91,116.91
2022-10-13,117.45,117.45,117.45,117.45
2022-10-14,117.25,117.25,117.25,117.25
2022-10-17,117.67,117.67,117.67,117.67
2022-10-18,117.56,117.56,117.56,117.56
2022-10-19,117.72,117.72,117.72,117.72
2022-10-20,118.08,118.08,118.08,118.08
2022-10-21,118.02,118.02,118.02,118.02
2022-10-24,118.68,118.68,118.68,118.68
2022-10-25,119.07,119.07,119.07,119.07
2022-10-26,119.79,119.79,119.79,119.79
2022-10-27,120.06,120.06,120.06,120.06
2022-10-28,119.89,119.89,119.89,119.89
2022-10-31,120.45,120.45,120.45,120.45
2022-11-02,120.65,120.65,120.65,120.65
2022-11-03,120.64,120.64,120.64,120.64
2022-11-04,120.84,120.84,120.84,120.84
2022-11-07,121.27,121.27,121.27,121.27
2022-11-08,122.13,122.13,122.13,122.13
2022-11-09,121.34,121.34,121.34,121.34
2022-11-10,123.2,123.2,123.2,123.2
2022-11-14,123.19,123.19,123.19,123.19
2022-11-15,123.81,123.81,123.81,123.81
2022-11-16,122.24,122.24,122.24,122.24
2022-11-17,121.19,121.19,121.19,121.19
2022-11-18,122.08,122.08,122.08,122.08
2022-11-21,121.79,121.79,121.79,121.79
2022-11-22,122.66,122.66,122.66,122.66
2022-11-23,123.28,123.28,123.28,123.28
2022-11-24,123.76,123.76,123.76,123.76
2022-11-25,123.57,123.57,123.57,123.57
2022-11-28,122.5,122.5,122.5,122.5
2022-11-29,122.05,122.05,122.05,122.05
2022-11-30,122.58,122.58,122.58,122.58
2022-12-01,123.87,123.87,123.87,123.87
2022-12-02,123.5,123.5,123.5,123.5
2022-12-05,122.68,122.68,122.68,122.68
2022-12-06,121.41,121.41,121.41,121.41
2022-12-07,120.83,120.83,120.83,120.83
2022-12-08,120.97,120.97,120.97,120.97
2022-12-09,121.39,121.39,121.39,121.39
2022-12-12,120.73,120.73,120.73,120.73
2022-12-13,122.3,122.3,122.3,122.3
2022-12-14,122.17,122.17,122.17,122.17
2022-12-15,118.58,118.58,118.58,118.58
2022-12-16,117.3,117.3,117.3,117.3
2022-12-19,117.15,117.15,117.15,117.15
2022-12-20,116.79,116.79,116.79,116.79
2022-12-21,118.18,118.18,118.18,118.18
2022-12-22,117.15,117.15,117.15,117.15
2022-12-23,117.37,117.37,117.37,117.37
2022-12-27,117.53,117.53,117.53,117.53
2022-12-28,117.33,117.33,117.33,117.33
2022-12-29,118.01,118.01,118.01,118.01
2022-12-30,117.42,117.42,117.42,117.42
2023-01-02,118.35,118.35,118.35,118.35
2023-01-03,118.21,118.21,118.21,118.21
2023-01-04,119.42,119.42,119.42,119.42
2023-01-05,118.69,118.69,118.69,118.69
2023-01-09,121.25,121.25,121.25,121.25
2023-01-10,120.52,120.52,120.52,120.52
2023-01-11,121.57,121.57,121.57,121.57
2023-01-12,122.4,122.4,122.4,122.4
2023-01-13,122.74,122.74,122.74,122.74
2023-01-16,123.29,123.29,123.29,123.29
2023-01-17,123.44,123.44,123.44,123.44
2023-01-18,123.14,123.14,123.14,123.14
2023-01-19,121.38,121.38,121.38,121.38
2023-01-20,122.25,122.25,122.25,122.25
2023-01-23,123.8,123.8,123.8,123.8
2023-01-24,123.85,123.85,123.85,123.85
2023-01-25,123.14,123.14,123.14,123.14
2023-01-26,124.22,124.22,124.22,124.22
2023-01-27,124.85,124.85,124.85,124.85
2023-01-30,124.36,124.36,124.36,124.36
2023-01-31,124.17,124.17,124.17,124.17
2023-02-01,124.65,124.65,124.65,124.65
2023-02-02,128.2,128.2,128.2,128.2
2023-02-03,127.98,127.98,127.98,127.98
2023-02-06,126.65,126.65,126.65,126.65
2023-02-07,126.49,126.49,126.49,126.49
2023-02-08,126.72,126.72,126.72,126.72
2023-02-09,126.85,126.85,126.85,126.85
2023-02-10,125.49,125.49,125.49,125.49
2023-02-13,126.36,126.36,126.36,126.36
2023-02-14,126.37,126.37,126.37,126.37
2023-02-15,127.15,127.15,127.15,127.15
2023-02-16,127.23,127.23,127.23,127.23
2023-02-17,126.05,126.05,126.05,126.05
2023-02-20,126.13,126.13,126.13,126.13
2023-02-21,124.78,124.78,124.78,124.78
2023-02-22,124.47,124.47,124.47,124.47
2023-02-23,124.69,124.69,124.69,124.69
2023-02-24,123.62,123.62,123.62,123.62
2023-02-27,124.42,124.42,124.42,124.42
2023-02-28,124.23,124.23,124.23,124.23
2023-03-01,123.57,123.57,123.57,123.57
2023-03-02,123.72,123.72,123.72,123.72
2023-03-03,125.27,125.27,125.27,125.27
2023-03-06,125.65,125.65,125.65,125.65
2023-03-07,124.47,124.47,124.47,124.47
2023-03-08,124.37,124.37,124.37,124.37
2023-03-09,123.89,123.89,123.89,123.89
2023-03-10,121.86,121.86,121.86,121.86
2023-03-13,119.9,119.9,119.9,119.9
2023-03-14,121.22,121.22,121.22,121.22
2023-03-15,119.25,119.25,119.25,119.25
2023-03-16,120.49,120.49,120.49,120.49
2023-03-17,119.77,119.77,119.77,119.77
2023-03-20,119.89,119.89,119.89,119.89
2023-03-21,120.85,120.85,120.85,120.85
2023-03-22,120.99,120.99,120.99,120.99
2023-03-23,121.08,121.08,121.08,121.08
2023-03-24,119.86,119.86,119.86,119.86
2023-03-27,120.58,120.58,120.58,120.58
2023-03-28,120.2,120.2,120.2,120.2
2023-03-29,121.47,121.47,121.47,121.47
2023-03-30,122.78,122.78,122.78,122.78
2023-03-31,123.98,123.98,123.98,123.98
2023-04-03,123.81,123.81,123.81,123.81
2023-04-04,123.6,123.6,123.6,123.6
2023-04-05,122.71,122.71,122.71,122.71
2023-04-06,122.88,122.88,122.88,122.88
2023-04-11,123.71,123.71,123.71,123.71
2023-04-12,123.48,123.48,123.48,123.48
2023-04-13,123.87,123.87,123.87,123.87
2023-04-14,124.26,124.26,124.26,124.26
2023-04-17,124.43,124.43,124.43,124.43
2023-04-18,124.83,124.83,124.83,124.83
2023-04-19,124.3,124.3,124.3,124.3
2023-04-20,123.99,123.99,123.99,123.99
2023-04-21,123.89,123.89,123.89,123.89
2023-04-24,123.74,123.74,123.74,123.74
2023-04-25,123.11,123.11,123.11,123.11
2023-04-26,122.16,122.16,122.16,122.16
2023-04-27,122.57,122.57,122.57,122.57
2023-04-28,123.3,123.3,123.3,123.3
2023-05-02,122.28,122.28,122.28,122.28
2023-05-04,122.11,122.11,122.11,122.11
2023-05-05,123.17,123.17,123.17,123.17
2023-05-08,123.52,123.52,123.52,123.52
2023-05-09,123.45,123.45,123.45,123.45
2023-05-10,123.28,123.28,123.28,123.28
2023-05-11,123.26,123.26,123.26,123.26
2023-05-12,123.55,123.55,123.55,123.55
2023-05-15,123.98,123.98,123.98,123.98
2023-05-16,123.64,123.64,123.64,123.64
2023-05-17,123.68,123.68,123.68,123.68
2023-05-18,124.86,124.86,124.86,124.86
2023-05-19,125.24,125.24,125.24,125.24
2023-05-22,125.51,125.51,125.51,125.51
2023-05-23,124.93,124.93,124.93,124.93
2023-05-24,122.71,122.71,122.71,122.71
2023-05-25,123.29,123.29,123.29,123.29
2023-05-26,125.02,125.02,125.02,125.02
2023-05-29,125.09,125.09,125.09,125.09
2023-05-30,124.8,124.8,124.8,124.8
2023-05-31,123.8,123.8,123.8,123.8
2023-06-01,124.8,124.8,124.8,124.8
2023-06-02,126.56,126.56,126.56,126.56
2023-06-05,126.34,126.34,126.34,126.34
2023-06-06,126.83,126.83,126.83,126.83
2023-06-07,126.49,126.49,126.49,126.49
