Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1998-03-11,100.0,100.0,100.0,100.0
1998-03-12,99.86,99.86,99.86,99.86
1998-03-13,100.45,100.45,100.45,100.45
1998-03-16,100.21,100.21,100.21,100.21
1998-03-17,100.21,100.21,100.21,100.21
1998-03-18,100.29,100.29,100.29,100.29
1998-03-19,100.67,100.67,100.67,100.67
1998-03-20,100.38,100.38,100.38,100.38
1998-03-21,100.23,100.23,100.23,100.23
1998-03-24,99.85,99.85,99.85,99.85
1998-03-25,99.3,99.3,99.3,99.3
1998-03-26,100.27,100.27,100.27,100.27
1998-03-27,99.14,99.14,99.14,99.14
1998-03-30,99.0,99.0,99.0,99.0
1998-03-31,97.81,97.81,97.81,97.81
1998-04-01,98.06,98.06,98.06,98.06
1998-04-02,97.57,97.57,97.57,97.57
1998-04-06,98.45,98.45,98.45,98.45
1998-04-07,101.02,101.02,101.02,101.02
1998-04-08,100.61,100.61,100.61,100.61
1998-04-09,99.64,99.64,99.64,99.64
1998-04-14,100.7,100.7,100.7,100.7
1998-04-15,101.0,101.0,101.0,101.0
1998-04-16,100.97,100.97,100.97,100.97
1998-04-17,100.14,100.14,100.14,100.14
1998-04-20,99.4,99.4,99.4,99.4
1998-04-21,97.78,97.78,97.78,97.78
1998-04-22,98.76,98.76,98.76,98.76
1998-04-23,99.39,99.39,99.39,99.39
1998-04-24,100.64,100.64,100.64,100.64
1998-04-27,102.05,102.05,102.05,102.05
1998-04-28,99.74,99.74,99.74,99.74
1998-04-29,99.88,99.88,99.88,99.88
1998-04-30,100.87,100.87,100.87,100.87
1998-05-04,101.42,101.42,101.42,101.42
1998-05-05,101.14,101.14,101.14,101.14
1998-05-06,100.28,100.28,100.28,100.28
1998-05-07,99.46,99.46,99.46,99.46
1998-05-08,98.52,98.52,98.52,98.52
1998-05-11,98.58,98.58,98.58,98.58
1998-05-12,98.05,98.05,98.05,98.05
1998-05-13,96.72,96.72,96.72,96.72
1998-05-14,95.83,95.83,95.83,95.83
1998-05-15,94.79,94.79,94.79,94.79
1998-05-18,94.63,94.63,94.63,94.63
1998-05-19,92.78,92.78,92.78,92.78
1998-05-20,92.38,92.38,92.38,92.38
1998-05-21,95.75,95.75,95.75,95.75
1998-05-22,95.31,95.31,95.31,95.31
1998-05-25,94.0,94.0,94.0,94.0
1998-05-26,91.76,91.76,91.76,91.76
1998-05-27,88.31,88.31,88.31,88.31
1998-05-28,87.0,87.0,87.0,87.0
1998-05-29,87.3,87.3,87.3,87.3
