Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2008-10-07,100.02,100.02,100.02,100.02
2008-10-08,100.02,100.02,100.02,100.02
2008-10-09,100.02,100.02,100.02,100.02
2008-10-10,100.03,100.03,100.03,100.03
2008-10-13,100.04,100.04,100.04,100.04
2008-10-14,100.05,100.05,100.05,100.05
2008-10-15,100.05,100.05,100.05,100.05
2008-10-16,100.05,100.05,100.05,100.05
2008-10-17,100.06,100.06,100.06,100.06
2008-10-20,100.07,100.07,100.07,100.07
2008-10-21,100.07,100.07,100.07,100.07
2008-10-22,100.07,100.07,100.07,100.07
2008-10-23,100.07,100.07,100.07,100.07
2008-10-24,100.07,100.07,100.07,100.07
2008-10-27,100.07,100.07,100.07,100.07
2008-10-28,100.07,100.07,100.07,100.07
2008-10-29,100.07,100.07,100.07,100.07
2008-10-30,100.89,100.89,100.89,100.89
2008-10-31,106.53,106.53,106.53,106.53
2008-11-03,111.05,111.05,111.05,111.05
2008-11-04,114.32,114.32,114.32,114.32
2008-11-05,114.14,114.14,114.14,114.14
2008-11-06,115.56,115.56,115.56,115.56
2008-11-07,113.22,113.22,113.22,113.22
2008-11-10,116.52,116.52,116.52,116.52
2008-11-12,121.11,121.11,121.11,121.11
2008-11-13,119.1,119.1,119.1,119.1
2008-11-14,116.32,116.32,116.32,116.32
2008-11-17,115.25,115.25,115.25,115.25
2008-11-18,117.78,117.78,117.78,117.78
2008-11-19,113.28,113.28,113.28,113.28
2008-11-20,111.22,111.22,111.22,111.22
2008-11-21,107.83,107.83,107.83,107.83
2008-11-24,112.62,112.62,112.62,112.62
2008-11-25,109.19,109.19,109.19,109.19
2008-11-26,107.52,107.52,107.52,107.52
2008-11-27,110.02,110.02,110.02,110.02
2008-11-28,111.77,111.77,111.77,111.77
2008-12-01,116.08,116.08,116.08,116.08
2008-12-02,115.8,115.8,115.8,115.8
2008-12-03,112.94,112.94,112.94,112.94
2008-12-04,116.64,116.64,116.64,116.64
2008-12-05,117.9,117.9,117.9,117.9
2008-12-08,118.04,118.04,118.04,118.04
2008-12-09,123.3,123.3,123.3,123.3
2008-12-10,123.91,123.91,123.91,123.91
2008-12-11,128.47,128.47,128.47,128.47
2008-12-12,125.95,125.95,125.95,125.95
2008-12-15,123.08,123.08,123.08,123.08
2008-12-16,125.3,125.3,125.3,125.3
2008-12-17,126.18,126.18,126.18,126.18
2008-12-18,127.93,127.93,127.93,127.93
2008-12-19,126.88,126.88,126.88,126.88
2008-12-22,127.02,127.02,127.02,127.02
2008-12-23,125.34,125.34,125.34,125.34
2008-12-29,124.74,124.74,124.74,124.74
2008-12-30,122.81,122.81,122.81,122.81
2008-12-31,125.05,125.05,125.05,125.05
2009-01-05,129.4,129.4,129.4,129.4
2009-01-06,132.49,132.49,132.49,132.49
2009-01-07,130.65,130.65,130.65,130.65
2009-01-08,125.81,125.81,125.81,125.81
2009-01-09,123.87,123.87,123.87,123.87
2009-01-12,124.39,124.39,124.39,124.39
2009-01-13,124.59,124.59,124.59,124.59
2009-01-14,124.28,124.28,124.28,124.28
2009-01-15,128.77,128.77,128.77,128.77
2009-01-16,124.55,124.55,124.55,124.55
2009-01-19,127.98,127.98,127.98,127.98
2009-01-20,130.01,130.01,130.01,130.01
2009-01-21,129.26,129.26,129.26,129.26
2009-01-22,126.15,126.15,126.15,126.15
2009-01-23,128.04,128.04,128.04,128.04
2009-01-26,127.27,127.27,127.27,127.27
2009-01-27,125.81,125.81,125.81,125.81
2009-01-28,127.19,127.19,127.19,127.19
2009-01-29,128.7,128.7,128.7,128.7
2009-01-30,131.11,131.11,131.11,131.11
2009-02-02,133.87,133.87,133.87,133.87
2009-02-03,133.19,133.19,133.19,133.19
2009-02-04,138.83,138.83,138.83,138.83
2009-02-05,140.07,140.07,140.07,140.07
2009-02-06,138.3,138.3,138.3,138.3
2009-02-09,140.93,140.93,140.93,140.93
2009-02-10,139.96,139.96,139.96,139.96
2009-02-11,141.9,141.9,141.9,141.9
2009-02-12,142.5,142.5,142.5,142.5
2009-02-13,142.94,142.94,142.94,142.94
2009-02-16,147.27,147.27,147.27,147.27
2009-02-17,147.43,147.43,147.43,147.43
2009-02-18,146.18,146.18,146.18,146.18
2009-02-19,143.02,143.02,143.02,143.02
2009-02-20,143.83,143.83,143.83,143.83
2009-02-23,141.56,141.56,141.56,141.56
2009-02-24,141.32,141.32,141.32,141.32
2009-02-25,138.86,138.86,138.86,138.86
2009-02-26,140.56,140.56,140.56,140.56
2009-02-27,137.57,137.57,137.57,137.57
2009-03-02,139.77,139.77,139.77,139.77
2009-03-03,134.78,134.78,134.78,134.78
2009-03-04,134.49,134.49,134.49,134.49
2009-03-05,136.54,136.54,136.54,136.54
2009-03-06,136.69,136.69,136.69,136.69
2009-03-09,133.93,133.93,133.93,133.93
2009-03-10,133.67,133.67,133.67,133.67
2009-03-11,130.33,130.33,130.33,130.33
2009-03-12,132.04,132.04,132.04,132.04
2009-03-13,128.93,128.93,128.93,128.93
2009-03-16,132.98,132.98,132.98,132.98
2009-03-17,134.47,134.47,134.47,134.47
2009-03-18,135.36,135.36,135.36,135.36
2009-03-19,135.69,135.69,135.69,135.69
2009-03-20,135.69,135.69,135.69,135.69
2009-03-23,132.81,132.81,132.81,132.81
2009-03-24,137.87,137.87,137.87,137.87
2009-03-25,139.29,139.29,139.29,139.29
2009-03-26,138.67,138.67,138.67,138.67
2009-03-27,143.06,143.06,143.06,143.06
2009-03-30,149.38,149.38,149.38,149.38
2009-03-31,144.63,144.63,144.63,144.63
2009-04-01,143.7,143.7,143.7,143.7
2009-04-02,139.53,139.53,139.53,139.53
2009-04-03,141.88,141.88,141.88,141.88
2009-04-06,141.41,141.41,141.41,141.41
2009-04-07,144.68,144.68,144.68,144.68
2009-04-08,145.26,145.26,145.26,145.26
2009-04-09,142.64,142.64,142.64,142.64
2009-04-14,143.12,143.12,143.12,143.12
2009-04-15,142.35,142.35,142.35,142.35
2009-04-16,147.43,147.43,147.43,147.43
2009-04-17,145.11,145.11,145.11,145.11
2009-04-20,148.94,148.94,148.94,148.94
2009-04-21,152.2,152.2,152.2,152.2
2009-04-22,149.64,149.64,149.64,149.64
2009-04-23,147.37,147.37,147.37,147.37
2009-04-24,152.27,152.27,152.27,152.27
2009-04-27,152.25,152.25,152.25,152.25
2009-04-28,152.17,152.17,152.17,152.17
2009-04-29,147.18,147.18,147.18,147.18
2009-04-30,147.72,147.72,147.72,147.72
2009-05-04,150.2,150.2,150.2,150.2
2009-05-05,154.16,154.16,154.16,154.16
2009-05-06,154.52,154.52,154.52,154.52
2009-05-07,153.7,153.7,153.7,153.7
2009-05-08,154.46,154.46,154.46,154.46
2009-05-11,154.7,154.7,154.7,154.7
2009-05-12,153.29,153.29,153.29,153.29
2009-05-13,153.64,153.64,153.64,153.64
2009-05-14,155.84,155.84,155.84,155.84
2009-05-15,154.24,154.24,154.24,154.24
2009-05-18,156.68,156.68,156.68,156.68
2009-05-19,164.29,164.29,164.29,164.29
2009-05-20,163.4,163.4,163.4,163.4
2009-05-21,162.73,162.73,162.73,162.73
2009-05-22,162.55,162.55,162.55,162.55
2009-05-25,160.14,160.14,160.14,160.14
2009-05-26,161.42,161.42,161.42,161.42
2009-05-27,159.87,159.87,159.87,159.87
2009-05-28,166.24,166.24,166.24,166.24
2009-05-29,165.48,165.48,165.48,165.48
2009-06-01,166.66,166.66,166.66,166.66
2009-06-02,168.46,168.46,168.46,168.46
2009-06-03,170.49,170.49,170.49,170.49
2009-06-04,171.21,171.21,171.21,171.21
2009-06-05,175.17,175.17,175.17,175.17
2009-06-08,173.92,173.92,173.92,173.92
2009-06-09,172.07,172.07,172.07,172.07
2009-06-10,174.37,174.37,174.37,174.37
2009-06-12,173.3,173.3,173.3,173.3
2009-06-15,173.48,173.48,173.48,173.48
2009-06-16,173.27,173.27,173.27,173.27
2009-06-17,170.91,170.91,170.91,170.91
2009-06-18,169.54,169.54,169.54,169.54
2009-06-19,171.86,171.86,171.86,171.86
2009-06-22,171.49,171.49,171.49,171.49
2009-06-23,172.82,172.82,172.82,172.82
2009-06-24,171.16,171.16,171.16,171.16
2009-06-25,172.52,172.52,172.52,172.52
2009-06-26,173.93,173.93,173.93,173.93
2009-06-29,173.46,173.46,173.46,173.46
2009-06-30,171.79,171.79,171.79,171.79
2009-07-01,170.58,170.58,170.58,170.58
2009-07-02,169.84,169.84,169.84,169.84
2009-07-03,171.19,171.19,171.19,171.19
2009-07-06,168.54,168.54,168.54,168.54
2009-07-07,167.4,167.4,167.4,167.4
2009-07-08,167.0,167.0,167.0,167.0
2009-07-09,165.24,165.24,165.24,165.24
2009-07-10,164.33,164.33,164.33,164.33
2009-07-13,163.43,163.43,163.43,163.43
2009-07-14,165.81,165.81,165.81,165.81
