Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2005-12-13,100.0,100.0,100.0,100.0
2005-12-14,100.24,100.24,100.24,100.24
2005-12-15,100.24,100.24,100.24,100.24
2005-12-16,100.25,100.25,100.25,100.25
2005-12-19,100.26,100.26,100.26,100.26
2005-12-20,100.27,100.27,100.27,100.27
2005-12-21,100.28,100.28,100.28,100.28
2005-12-22,100.28,100.28,100.28,100.28
2005-12-23,100.29,100.29,100.29,100.29
2005-12-27,100.31,100.31,100.31,100.31
2005-12-28,100.15,100.15,100.15,100.15
2005-12-29,100.12,100.12,100.12,100.12
2005-12-30,100.03,100.03,100.03,100.03
2006-01-02,100.07,100.07,100.07,100.07
2006-01-03,100.03,100.03,100.03,100.03
2006-01-04,100.39,100.39,100.39,100.39
2006-01-05,100.5,100.5,100.5,100.5
2006-01-06,100.47,100.47,100.47,100.47
2006-01-09,101.08,101.08,101.08,101.08
2006-01-10,100.87,100.87,100.87,100.87
2006-01-11,101.05,101.05,101.05,101.05
2006-01-12,101.21,101.21,101.21,101.21
2006-01-13,101.13,101.13,101.13,101.13
2006-01-16,101.28,101.28,101.28,101.28
2006-01-17,101.01,101.01,101.01,101.01
2006-01-18,100.86,100.86,100.86,100.86
2006-01-19,100.79,100.79,100.79,100.79
2006-01-20,100.92,100.92,100.92,100.92
2006-01-23,100.9,100.9,100.9,100.9
2006-01-24,101.01,101.01,101.01,101.01
2006-01-25,101.25,101.25,101.25,101.25
2006-01-26,101.22,101.22,101.22,101.22
2006-01-27,100.87,100.87,100.87,100.87
2006-01-30,100.87,100.87,100.87,100.87
2006-01-31,100.65,100.65,100.65,100.65
2006-02-01,101.32,101.32,101.32,101.32
2006-02-02,101.12,101.12,101.12,101.12
2006-02-03,101.17,101.17,101.17,101.17
2006-02-06,101.25,101.25,101.25,101.25
2006-02-07,101.51,101.51,101.51,101.51
2006-02-08,101.52,101.52,101.52,101.52
2006-02-09,101.49,101.49,101.49,101.49
2006-02-10,101.81,101.81,101.81,101.81
2006-02-13,101.8,101.8,101.8,101.8
2006-02-14,101.74,101.74,101.74,101.74
2006-02-15,102.2,102.2,102.2,102.2
2006-02-16,102.95,102.95,102.95,102.95
2006-02-17,103.01,103.01,103.01,103.01
2006-02-20,103.25,103.25,103.25,103.25
2006-02-21,103.22,103.22,103.22,103.22
2006-02-22,103.08,103.08,103.08,103.08
2006-02-23,103.22,103.22,103.22,103.22
2006-02-24,103.12,103.12,103.12,103.12
2006-02-27,103.0,103.0,103.0,103.0
2006-02-28,103.22,103.22,103.22,103.22
2006-03-01,103.6,103.6,103.6,103.6
2006-03-02,103.62,103.62,103.62,103.62
2006-03-03,103.38,103.38,103.38,103.38
2006-03-06,103.17,103.17,103.17,103.17
2006-03-07,102.6,102.6,102.6,102.6
2006-03-08,102.88,102.88,102.88,102.88
2006-03-09,102.53,102.53,102.53,102.53
2006-03-10,102.55,102.55,102.55,102.55
2006-03-13,102.48,102.48,102.48,102.48
2006-03-14,102.69,102.69,102.69,102.69
2006-03-15,103.1,103.1,103.1,103.1
2006-03-16,103.23,103.23,103.23,103.23
2006-03-17,103.58,103.58,103.58,103.58
2006-03-20,102.83,102.83,102.83,102.83
2006-03-21,102.67,102.67,102.67,102.67
2006-03-22,102.67,102.67,102.67,102.67
2006-03-23,102.86,102.86,102.86,102.86
2006-03-24,102.79,102.79,102.79,102.79
2006-03-27,103.06,103.06,103.06,103.06
2006-03-28,102.65,102.65,102.65,102.65
2006-03-29,102.22,102.22,102.22,102.22
2006-03-30,102.3,102.3,102.3,102.3
2006-03-31,102.38,102.38,102.38,102.38
2006-04-03,102.39,102.39,102.39,102.39
2006-04-04,102.22,102.22,102.22,102.22
2006-04-05,102.05,102.05,102.05,102.05
2006-04-06,102.11,102.11,102.11,102.11
2006-04-07,102.44,102.44,102.44,102.44
2006-04-10,102.29,102.29,102.29,102.29
2006-04-11,102.38,102.38,102.38,102.38
2006-04-12,102.52,102.52,102.52,102.52
2006-04-13,102.23,102.23,102.23,102.23
2006-04-18,102.55,102.55,102.55,102.55
2006-04-19,102.88,102.88,102.88,102.88
2006-04-20,102.79,102.79,102.79,102.79
2006-04-21,102.45,102.45,102.45,102.45
2006-04-24,102.45,102.45,102.45,102.45
2006-04-25,102.31,102.31,102.31,102.31
2006-04-26,102.14,102.14,102.14,102.14
2006-04-27,102.06,102.06,102.06,102.06
2006-04-28,101.87,101.87,101.87,101.87
2006-05-02,101.93,101.93,101.93,101.93
2006-05-04,101.95,101.95,101.95,101.95
2006-05-05,101.8,101.8,101.8,101.8
