Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1998-01-23,50.0,50.0,50.0,50.0
1998-01-26,50.0,50.0,50.0,50.0
1998-01-27,50.0,50.0,50.0,50.0
1998-01-28,50.04,50.04,50.04,50.04
1998-01-29,50.16,50.16,50.16,50.16
1998-01-30,50.28,50.28,50.28,50.28
1998-02-02,50.52,50.52,50.52,50.52
1998-02-03,50.75,50.75,50.75,50.75
1998-02-04,50.83,50.83,50.83,50.83
1998-02-05,50.8,50.8,50.8,50.8
1998-02-06,51.03,51.03,51.03,51.03
1998-02-09,51.42,51.42,51.42,51.42
1998-02-10,51.57,51.57,51.57,51.57
1998-02-11,51.59,51.59,51.59,51.59
1998-02-12,51.49,51.49,51.49,51.49
1998-02-13,51.49,51.49,51.49,51.49
1998-02-16,51.6,51.6,51.6,51.6
1998-02-17,51.68,51.68,51.68,51.68
1998-02-18,51.92,51.92,51.92,51.92
1998-02-19,52.25,52.25,52.25,52.25
1998-02-20,52.38,52.38,52.38,52.38
1998-02-23,52.79,52.79,52.79,52.79
1998-02-24,52.82,52.82,52.82,52.82
1998-02-25,52.78,52.78,52.78,52.78
1998-02-26,53.08,53.08,53.08,53.08
1998-02-27,53.01,53.01,53.01,53.01
1998-03-02,53.06,53.06,53.06,53.06
1998-03-03,53.14,53.14,53.14,53.14
1998-03-04,53.02,53.02,53.02,53.02
1998-03-05,52.78,52.78,52.78,52.78
1998-03-06,52.83,52.83,52.83,52.83
1998-03-09,53.13,53.13,53.13,53.13
1998-03-10,53.41,53.41,53.41,53.41
1998-03-11,53.68,53.68,53.68,53.68
1998-03-12,53.64,53.64,53.64,53.64
1998-03-13,53.86,53.86,53.86,53.86
1998-03-16,53.79,53.79,53.79,53.79
1998-03-17,53.81,53.81,53.81,53.81
1998-03-18,53.81,53.81,53.81,53.81
1998-03-19,53.86,53.86,53.86,53.86
1998-03-20,53.92,53.92,53.92,53.92
1998-03-23,53.91,53.91,53.91,53.91
1998-03-24,53.83,53.83,53.83,53.83
1998-03-25,53.81,53.81,53.81,53.81
1998-03-26,53.97,53.97,53.97,53.97
1998-03-27,53.8,53.8,53.8,53.8
1998-03-30,53.85,53.85,53.85,53.85
1998-03-31,53.76,53.76,53.76,53.76
1998-04-01,53.77,53.77,53.77,53.77
1998-04-02,53.78,53.78,53.78,53.78
1998-04-06,53.93,53.93,53.93,53.93
1998-04-07,54.16,54.16,54.16,54.16
1998-04-08,54.19,54.19,54.19,54.19
1998-04-09,54.11,54.11,54.11,54.11
1998-04-14,54.29,54.29,54.29,54.29
1998-04-15,54.36,54.36,54.36,54.36
1998-04-16,54.41,54.41,54.41,54.41
1998-04-17,54.35,54.35,54.35,54.35
1998-04-20,54.33,54.33,54.33,54.33
1998-04-21,54.19,54.19,54.19,54.19
1998-04-22,54.29,54.29,54.29,54.29
1998-04-23,54.36,54.36,54.36,54.36
1998-04-24,54.41,54.41,54.41,54.41
