Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2012-11-19,104.61,104.61,104.61,104.61
2012-11-20,104.68,104.68,104.68,104.68
2012-11-21,104.61,104.61,104.61,104.61
2012-11-22,104.56,104.56,104.56,104.56
2012-11-23,104.71,104.71,104.71,104.71
2012-11-26,104.94,104.94,104.94,104.94
2012-11-27,105.1,105.1,105.1,105.1
2012-11-28,105.18,105.18,105.18,105.18
2012-11-29,105.4,105.4,105.4,105.4
2012-11-30,105.72,105.72,105.72,105.72
2012-12-03,105.75,105.75,105.75,105.75
2012-12-04,105.96,105.96,105.96,105.96
2012-12-05,106.27,106.27,106.27,106.27
2012-12-06,106.72,106.72,106.72,106.72
2012-12-07,106.78,106.78,106.78,106.78
2012-12-10,107.24,107.24,107.24,107.24
2012-12-11,107.65,107.65,107.65,107.65
2012-12-12,107.87,107.87,107.87,107.87
2012-12-13,107.71,107.71,107.71,107.71
2012-12-14,107.88,107.88,107.88,107.88
2012-12-17,107.94,107.94,107.94,107.94
2012-12-18,108.3,108.3,108.3,108.3
2012-12-19,108.74,108.74,108.74,108.74
2012-12-20,108.84,108.84,108.84,108.84
2012-12-21,108.79,108.79,108.79,108.79
2012-12-27,109.04,109.04,109.04,109.04
2012-12-28,108.95,108.95,108.95,108.95
2013-01-02,109.56,109.56,109.56,109.56
2013-01-03,109.65,109.65,109.65,109.65
2013-01-04,109.36,109.36,109.36,109.36
2013-01-07,109.23,109.23,109.23,109.23
2013-01-08,109.38,109.38,109.38,109.38
2013-01-09,109.34,109.34,109.34,109.34
2013-01-10,109.13,109.13,109.13,109.13
2013-01-11,108.76,108.76,108.76,108.76
2013-01-14,108.96,108.96,108.96,108.96
2013-01-15,108.72,108.72,108.72,108.72
2013-01-16,108.97,108.97,108.97,108.97
2013-01-17,109.23,109.23,109.23,109.23
2013-01-18,109.55,109.55,109.55,109.55
2013-01-21,109.69,109.69,109.69,109.69
2013-01-22,109.68,109.68,109.68,109.68
2013-01-23,109.86,109.86,109.86,109.86
2013-01-24,110.07,110.07,110.07,110.07
2013-01-25,109.63,109.63,109.63,109.63
2013-01-28,109.13,109.13,109.13,109.13
2013-01-29,109.24,109.24,109.24,109.24
2013-01-30,108.82,108.82,108.82,108.82
2013-01-31,108.91,108.91,108.91,108.91
2013-02-01,109.11,109.11,109.11,109.11
2013-02-04,108.82,108.82,108.82,108.82
2013-02-05,108.87,108.87,108.87,108.87
2013-02-06,108.4,108.4,108.4,108.4
2013-02-07,108.43,108.43,108.43,108.43
2013-02-08,108.64,108.64,108.64,108.64
2013-02-11,108.55,108.55,108.55,108.55
2013-02-12,108.39,108.39,108.39,108.39
2013-02-13,108.59,108.59,108.59,108.59
2013-02-14,108.54,108.54,108.54,108.54
2013-02-15,108.77,108.77,108.77,108.77
2013-02-18,108.85,108.85,108.85,108.85
2013-02-19,108.88,108.88,108.88,108.88
2013-02-20,108.53,108.53,108.53,108.53
2013-02-21,108.39,108.39,108.39,108.39
2013-02-22,108.5,108.5,108.5,108.5
2013-02-25,108.59,108.59,108.59,108.59
2013-02-26,108.39,108.39,108.39,108.39
2013-02-27,108.69,108.69,108.69,108.69
2013-02-28,108.81,108.81,108.81,108.81
2013-03-01,108.86,108.86,108.86,108.86
2013-03-04,108.57,108.57,108.57,108.57
2013-03-05,108.91,108.91,108.91,108.91
2013-03-06,109.38,109.38,109.38,109.38
2013-03-07,109.39,109.39,109.39,109.39
2013-03-08,109.73,109.73,109.73,109.73
2013-03-11,109.57,109.57,109.57,109.57
2013-03-12,113.06,113.06,113.06,113.06
2013-03-13,109.56,109.56,109.56,109.56
2013-03-14,109.74,109.74,109.74,109.74
2013-03-15,109.63,109.63,109.63,109.63
2013-03-18,109.35,109.35,109.35,109.35
2013-03-19,108.86,108.86,108.86,108.86
2013-03-20,108.77,108.77,108.77,108.77
2013-03-21,108.46,108.46,108.46,108.46
2013-03-22,108.06,108.06,108.06,108.06
2013-03-25,107.86,107.86,107.86,107.86
2013-03-26,108.05,108.05,108.05,108.05
2013-03-27,108.47,108.47,108.47,108.47
2013-03-28,108.35,108.35,108.35,108.35
2013-04-02,108.58,108.58,108.58,108.58
2013-04-03,108.13,108.13,108.13,108.13
2013-04-04,108.2,108.2,108.2,108.2
2013-04-05,108.2,108.2,108.2,108.2
2013-04-08,108.42,108.42,108.42,108.42
2013-04-09,108.51,108.51,108.51,108.51
2013-04-10,108.85,108.85,108.85,108.85
2013-04-11,109.16,109.16,109.16,109.16
