Data,Zamkniecie,Najwyzszy,Najnizszy
1991-12-31,100.0,100.0,100.0
1992-01-02,100.36,100.36,100.36
1992-01-03,100.03,100.03,100.03
1992-01-06,101.36,101.36,101.36
1992-01-07,101.15,101.15,101.15
1992-01-08,99.93,99.93,99.93
1992-01-09,100.2,100.2,100.2
1992-01-10,101.18,101.18,101.18
1992-01-13,101.58,101.58,101.58
1992-01-14,102.48,102.48,102.48
1992-01-15,103.94,103.94,103.94
1992-01-16,104.47,104.47,104.47
1992-01-17,104.22,104.22,104.22
1992-01-20,104.65,104.65,104.65
1992-01-21,104.64,104.64,104.64
1992-01-22,104.0,104.0,104.0
1992-01-23,103.55,103.55,103.55
1992-01-24,103.37,103.37,103.37
1992-01-27,105.09,105.09,105.09
1992-01-28,105.06,105.06,105.06
1992-01-29,105.0,105.0,105.0
1992-01-30,105.1,105.1,105.1
1992-01-31,104.93,104.93,104.93
1992-02-03,105.81,105.81,105.81
1992-02-04,104.73,104.73,104.73
1992-02-05,105.87,105.87,105.87
1992-02-06,105.31,105.31,105.31
1992-02-07,105.84,105.84,105.84
1992-02-10,104.16,104.16,104.16
1992-02-11,104.52,104.52,104.52
1992-02-12,104.48,104.48,104.48
1992-02-13,104.68,104.68,104.68
1992-02-14,104.52,104.52,104.52
1992-02-17,104.68,104.68,104.68
1992-02-18,105.82,105.82,105.82
1992-02-19,105.22,105.22,105.22
1992-02-20,105.85,105.85,105.85
1992-02-21,105.69,105.69,105.69
1992-02-24,106.47,106.47,106.47
1992-02-25,105.54,105.54,105.54
1992-02-26,107.11,107.11,107.11
1992-02-27,107.28,107.28,107.28
1992-02-28,106.67,106.67,106.67
1992-03-02,106.82,106.82,106.82
1992-03-03,106.87,106.87,106.87
1992-03-04,107.37,107.37,107.37
1992-03-05,106.43,106.43,106.43
1992-03-06,106.26,106.26,106.26
1992-03-09,106.6,106.6,106.6
1992-03-10,106.92,106.92,106.92
1992-03-11,105.89,105.89,105.89
1992-03-12,105.01,105.01,105.01
1992-03-13,104.21,104.21,104.21
1992-03-16,104.2,104.2,104.2
1992-03-17,104.52,104.52,104.52
1992-03-18,104.05,104.05,104.05
1992-03-19,103.97,103.97,103.97
1992-03-20,104.58,104.58,104.58
1992-03-23,103.42,103.42,103.42
1992-03-24,103.55,103.55,103.55
1992-03-25,103.65,103.65,103.65
1992-03-26,104.06,104.06,104.06
1992-03-27,103.45,103.45,103.45
1992-03-30,103.68,103.68,103.68
1992-03-31,103.4,103.4,103.4
1992-04-01,102.68,102.68,102.68
1992-04-02,102.54,102.54,102.54
1992-04-03,102.24,102.24,102.24
1992-04-06,102.8,102.8,102.8
1992-04-07,103.04,103.04,103.04
1992-04-08,101.66,101.66,101.66
1992-04-09,102.42,102.42,102.42
1992-04-10,106.26,106.26,106.26
1992-04-13,106.53,106.53,106.53
1992-04-14,106.71,106.71,106.71
1992-04-15,108.5,108.5,108.5
1992-04-16,106.89,106.89,106.89
1992-04-17,106.86,106.86,106.86
1992-04-20,108.64,108.64,108.64
1992-04-21,108.35,108.35,108.35
1992-04-22,108.18,108.18,108.18
1992-04-23,108.37,108.37,108.37
1992-04-24,108.87,108.87,108.87
1992-04-27,109.27,109.27,109.27
1992-04-28,109.13,109.13,109.13
1992-04-29,109.46,109.46,109.46
1992-04-30,109.5,109.5,109.5
1992-05-01,109.34,109.34,109.34
1992-05-04,109.04,109.04,109.04
1992-05-05,109.58,109.58,109.58
1992-05-06,109.98,109.98,109.98
1992-05-07,110.49,110.49,110.49
1992-05-08,111.41,111.41,111.41
1992-05-11,111.85,111.85,111.85
1992-05-12,111.15,111.15,111.15
1992-05-13,110.89,110.89,110.89
1992-05-14,110.08,110.08,110.08
1992-05-15,110.69,110.69,110.69
1992-05-18,110.46,110.46,110.46
1992-05-19,110.5,110.5,110.5
1992-05-20,110.86,110.86,110.86
1992-05-21,110.79,110.79,110.79
1992-05-22,111.67,111.67,111.67
1992-05-25,111.97,111.97,111.97
1992-05-26,111.13,111.13,111.13
1992-05-27,110.92,110.92,110.92
1992-05-28,110.76,110.76,110.76
1992-05-29,111.26,111.26,111.26
1992-06-01,111.12,111.12,111.12
1992-06-02,110.73,110.73,110.73
1992-06-03,110.19,110.19,110.19
1992-06-04,110.11,110.11,110.11
1992-06-05,109.54,109.54,109.54
1992-06-08,109.08,109.08,109.08
1992-06-09,108.25,108.25,108.25
1992-06-10,108.58,108.58,108.58
1992-06-11,107.66,107.66,107.66
1992-06-12,107.46,107.46,107.46
1992-06-15,106.93,106.93,106.93
1992-06-16,107.38,107.38,107.38
1992-06-17,107.08,107.08,107.08
1992-06-18,105.99,105.99,105.99
1992-06-19,106.15,106.15,106.15
1992-06-22,105.4,105.4,105.4
1992-06-23,105.49,105.49,105.49
1992-06-24,105.04,105.04,105.04
1992-06-25,104.87,104.87,104.87
1992-06-26,104.96,104.96,104.96
1992-06-29,103.8,103.8,103.8
1992-06-30,104.08,104.08,104.08
1992-07-01,102.75,102.75,102.75
1992-07-02,103.43,103.43,103.43
1992-07-03,103.49,103.49,103.49
1992-07-06,102.47,102.47,102.47
1992-07-07,102.46,102.46,102.46
1992-07-08,101.85,101.85,101.85
1992-07-09,102.72,102.72,102.72
1992-07-10,103.02,103.02,103.02
1992-07-13,101.5,101.5,101.5
1992-07-14,101.48,101.48,101.48
1992-07-15,101.25,101.25,101.25
1992-07-16,102.02,102.02,102.02
1992-07-17,99.75,99.75,99.75
1992-07-20,97.25,97.25,97.25
1992-07-21,97.66,97.66,97.66
1992-07-22,96.95,96.95,96.95
1992-07-23,97.0,97.0,97.0
1992-07-24,95.91,95.91,95.91
1992-07-27,95.88,95.88,95.88
1992-07-28,96.25,96.25,96.25
1992-07-29,97.16,97.16,97.16
1992-07-30,97.67,97.67,97.67
1992-07-31,97.26,97.26,97.26
1992-08-03,97.23,97.23,97.23
1992-08-04,97.15,97.15,97.15
1992-08-05,96.7,96.7,96.7
1992-08-06,96.95,96.95,96.95
1992-08-07,95.77,95.77,95.77
1992-08-10,94.95,94.95,94.95
1992-08-11,94.02,94.02,94.02
1992-08-12,93.44,93.44,93.44
1992-08-13,93.25,93.25,93.25
1992-08-14,94.53,94.53,94.53
1992-08-17,94.86,94.86,94.86
1992-08-18,94.12,94.12,94.12
1992-08-19,94.35,94.35,94.35
1992-08-20,94.1,94.1,94.1
1992-08-21,95.13,95.13,95.13
1992-08-24,92.43,92.43,92.43
1992-08-25,91.55,91.55,91.55
1992-08-26,91.31,91.31,91.31
1992-08-27,92.36,92.36,92.36
1992-08-28,92.35,92.35,92.35
1992-08-31,92.82,92.82,92.82
1992-09-01,91.99,91.99,91.99
1992-09-02,92.05,92.05,92.05
1992-09-03,94.13,94.13,94.13
1992-09-04,93.96,93.96,93.96
1992-09-07,93.75,93.75,93.75
1992-09-08,93.03,93.03,93.03
1992-09-09,92.54,92.54,92.54
1992-09-10,92.54,92.54,92.54
1992-09-11,93.61,93.61,93.61
1992-09-14,96.97,96.97,96.97
1992-09-15,95.3,95.3,95.3
1992-09-16,97.2,97.2,97.2
1992-09-17,96.5,96.5,96.5
1992-09-18,99.98,99.98,99.98
1992-09-21,97.21,97.21,97.21
1992-09-22,98.78,98.78,98.78
1992-09-23,97.64,97.64,97.64
1992-09-24,98.46,98.46,98.46
1992-09-25,97.6,97.6,97.6
1992-09-28,94.78,94.78,94.78
1992-09-29,94.93,94.93,94.93
1992-09-30,94.69,94.69,94.69
1992-10-01,93.51,93.51,93.51
1992-10-02,94.22,94.22,94.22
1992-10-05,89.09,89.09,89.09
1992-10-06,90.66,90.66,90.66
1992-10-07,91.42,91.42,91.42
1992-10-08,92.48,92.48,92.48
1992-10-09,93.62,93.62,93.62
1992-10-12,94.42,94.42,94.42
1992-10-13,94.64,94.64,94.64
1992-10-14,93.86,93.86,93.86
1992-10-15,92.48,92.48,92.48
1992-10-16,92.68,92.68,92.68
1992-10-19,91.77,91.77,91.77
1992-10-20,94.58,94.58,94.58
1992-10-21,93.01,93.01,93.01
1992-10-22,95.16,95.16,95.16
1992-10-23,96.6,96.6,96.6
1992-10-26,95.96,95.96,95.96
1992-10-27,95.44,95.44,95.44
1992-10-28,94.97,94.97,94.97
1992-10-29,94.77,94.77,94.77
1992-10-30,94.74,94.74,94.74
1992-11-02,95.35,95.35,95.35
1992-11-03,96.17,96.17,96.17
1992-11-04,96.1,96.1,96.1
1992-11-05,96.02,96.02,96.02
1992-11-06,95.77,95.77,95.77
1992-11-09,95.91,95.91,95.91
1992-11-10,96.97,96.97,96.97
1992-11-11,96.69,96.69,96.69
1992-11-12,96.92,96.92,96.92
1992-11-13,97.1,97.1,97.1
1992-11-16,96.49,96.49,96.49
1992-11-17,96.54,96.54,96.54
1992-11-18,97.07,97.07,97.07
1992-11-19,96.7,96.7,96.7
1992-11-20,96.31,96.31,96.31
1992-11-23,96.77,96.77,96.77
1992-11-24,97.33,97.33,97.33
1992-11-25,96.8,96.8,96.8
1992-11-26,96.93,96.93,96.93
1992-11-27,98.09,98.09,98.09
1992-11-30,98.4,98.4,98.4
1992-12-01,98.81,98.81,98.81
1992-12-02,98.4,98.4,98.4
1992-12-03,98.92,98.92,98.92
1992-12-04,98.77,98.77,98.77
1992-12-07,99.44,99.44,99.44
1992-12-08,99.26,99.26,99.26
1992-12-09,98.34,98.34,98.34
1992-12-10,97.53,97.53,97.53
1992-12-11,97.58,97.58,97.58
1992-12-14,97.49,97.49,97.49
1992-12-15,97.39,97.39,97.39
1992-12-16,96.84,96.84,96.84
1992-12-17,98.1,98.1,98.1
1992-12-18,99.43,99.43,99.43
1992-12-21,100.36,100.36,100.36
1992-12-22,100.8,100.8,100.8
1992-12-23,100.65,100.65,100.65
1992-12-24,100.94,100.94,100.94
1992-12-25,100.98,100.98,100.98
1992-12-28,100.04,100.04,100.04
1992-12-29,101.8,101.8,101.8
1992-12-30,101.41,101.41,101.41
1992-12-31,101.55,101.55,101.55
1993-01-04,101.77,101.77,101.77
1993-01-05,103.24,103.24,103.24
1993-01-06,103.17,103.17,103.17
1993-01-07,102.42,102.42,102.42
1993-01-08,101.91,101.91,101.91
1993-01-11,100.78,100.78,100.78
1993-01-12,100.67,100.67,100.67
1993-01-13,100.64,100.64,100.64
1993-01-14,100.94,100.94,100.94
1993-01-15,101.82,101.82,101.82
1993-01-18,102.22,102.22,102.22
1993-01-19,101.67,101.67,101.67
1993-01-20,101.66,101.66,101.66
1993-01-21,101.84,101.84,101.84
1993-01-22,101.79,101.79,101.79
1993-01-25,100.99,100.99,100.99
1993-01-26,102.01,102.01,102.01
1993-01-27,101.28,101.28,101.28
1993-01-28,101.46,101.46,101.46
1993-01-29,101.46,101.46,101.46
1993-02-01,102.41,102.41,102.41
1993-02-02,102.06,102.06,102.06
1993-02-03,103.21,103.21,103.21
1993-02-04,104.04,104.04,104.04
1993-02-05,105.2,105.2,105.2
1993-02-08,105.23,105.23,105.23
1993-02-09,104.06,104.06,104.06
1993-02-10,103.95,103.95,103.95
1993-02-11,104.16,104.16,104.16
1993-02-12,104.09,104.09,104.09
1993-02-15,104.83,104.83,104.83
1993-02-16,104.09,104.09,104.09
1993-02-17,103.82,103.82,103.82
1993-02-18,104.86,104.86,104.86
1993-02-19,105.47,105.47,105.47
1993-02-22,105.67,105.67,105.67
1993-02-23,104.75,104.75,104.75
1993-02-24,103.99,103.99,103.99
1993-02-25,104.49,104.49,104.49
1993-02-26,105.93,105.93,105.93
1993-03-01,107.3,107.3,107.3
1993-03-02,107.18,107.18,107.18
1993-03-03,108.08,108.08,108.08
1993-03-04,107.78,107.78,107.78
1993-03-05,108.58,108.58,108.58
1993-03-08,109.07,109.07,109.07
1993-03-09,108.8,108.8,108.8
1993-03-10,109.16,109.16,109.16
1993-03-11,108.96,108.96,108.96
1993-03-12,108.18,108.18,108.18
1993-03-15,108.3,108.3,108.3
1993-03-16,108.46,108.46,108.46
1993-03-17,107.88,107.88,107.88
1993-03-18,108.47,108.47,108.47
1993-03-19,109.04,109.04,109.04
1993-03-22,107.49,107.49,107.49
1993-03-23,107.21,107.21,107.21
1993-03-24,107.21,107.21,107.21
1993-03-25,107.33,107.33,107.33
1993-03-26,107.76,107.76,107.76
1993-03-29,108.01,108.01,108.01
1993-03-30,108.08,108.08,108.08
1993-03-31,108.78,108.78,108.78
1993-04-01,108.28,108.28,108.28
1993-04-02,107.94,107.94,107.94
1993-04-05,107.22,107.22,107.22
1993-04-06,107.66,107.66,107.66
1993-04-07,107.55,107.55,107.55
1993-04-08,108.04,108.04,108.04
1993-04-09,107.79,107.79,107.79
1993-04-12,107.97,107.97,107.97
1993-04-13,108.95,108.95,108.95
1993-04-14,108.94,108.94,108.94
1993-04-15,108.79,108.79,108.79
1993-04-16,108.51,108.51,108.51
1993-04-19,108.7,108.7,108.7
1993-04-20,109.01,109.01,109.01
1993-04-21,108.75,108.75,108.75
1993-04-22,109.56,109.56,109.56
1993-04-23,109.17,109.17,109.17
1993-04-26,108.51,108.51,108.51
1993-04-27,108.71,108.71,108.71
1993-04-28,107.93,107.93,107.93
1993-04-29,107.39,107.39,107.39
1993-04-30,108.06,108.06,108.06
1993-05-03,108.02,108.02,108.02
1993-05-04,108.1,108.1,108.1
1993-05-05,107.88,107.88,107.88
1993-05-06,107.88,107.88,107.88
1993-05-07,107.57,107.57,107.57
1993-05-10,107.72,107.72,107.72
1993-05-11,108.02,108.02,108.02
1993-05-12,108.44,108.44,108.44
1993-05-13,108.8,108.8,108.8
1993-05-14,108.65,108.65,108.65
1993-05-17,108.66,108.66,108.66
1993-05-18,109.03,109.03,109.03
1993-05-19,108.94,108.94,108.94
1993-05-20,108.87,108.87,108.87
1993-05-21,108.75,108.75,108.75
1993-05-24,109.29,109.29,109.29
1993-05-25,109.87,109.87,109.87
1993-05-26,109.98,109.98,109.98
1993-05-27,110.06,110.06,110.06
1993-05-28,109.46,109.46,109.46
1993-05-31,109.44,109.44,109.44
1993-06-01,108.95,108.95,108.95
1993-06-02,109.27,109.27,109.27
1993-06-03,109.45,109.45,109.45
1993-06-04,108.83,108.83,108.83
1993-06-07,109.33,109.33,109.33
1993-06-08,109.43,109.43,109.43
1993-06-09,110.41,110.41,110.41
1993-06-10,110.65,110.65,110.65
1993-06-11,110.72,110.72,110.72
1993-06-14,111.06,111.06,111.06
1993-06-15,110.54,110.54,110.54
1993-06-16,110.94,110.94,110.94
1993-06-17,111.27,111.27,111.27
1993-06-18,111.65,111.65,111.65
1993-06-21,112.01,112.01,112.01
1993-06-22,113.02,113.02,113.02
1993-06-23,112.03,112.03,112.03
1993-06-24,112.23,112.23,112.23
1993-06-25,112.49,112.49,112.49
1993-06-28,113.38,113.38,113.38
1993-06-29,113.37,113.37,113.37
1993-06-30,113.63,113.63,113.63
1993-07-01,113.87,113.87,113.87
1993-07-02,112.87,112.87,112.87
1993-07-05,112.62,112.62,112.62
1993-07-06,112.92,112.92,112.92
1993-07-07,112.88,112.88,112.88
1993-07-08,114.08,114.08,114.08
1993-07-09,114.39,114.39,114.39
1993-07-12,114.52,114.52,114.52
1993-07-13,114.92,114.92,114.92
1993-07-14,115.11,115.11,115.11
1993-07-15,115.37,115.37,115.37
1993-07-16,114.88,114.88,114.88
1993-07-19,115.22,115.22,115.22
1993-07-20,114.86,114.86,114.86
1993-07-21,114.24,114.24,114.24
1993-07-22,114.81,114.81,114.81
1993-07-23,115.46,115.46,115.46
1993-07-26,116.18,116.18,116.18
1993-07-27,116.53,116.53,116.53
1993-07-28,116.68,116.68,116.68
1993-07-29,118.14,118.14,118.14
1993-07-30,120.44,120.44,120.44
1993-08-02,121.21,121.21,121.21
1993-08-03,120.56,120.56,120.56
1993-08-04,120.66,120.66,120.66
1993-08-05,120.6,120.6,120.6
1993-08-06,120.82,120.82,120.82
1993-08-09,122.25,122.25,122.25
1993-08-10,121.19,121.19,121.19
1993-08-11,123.13,123.13,123.13
1993-08-12,122.45,122.45,122.45
1993-08-13,122.51,122.51,122.51
1993-08-16,122.91,122.91,122.91
1993-08-17,123.11,123.11,123.11
1993-08-18,125.46,125.46,125.46
1993-08-19,125.38,125.38,125.38
1993-08-20,124.51,124.51,124.51
1993-08-23,123.74,123.74,123.74
1993-08-24,123.6,123.6,123.6
1993-08-25,124.8,124.8,124.8
1993-08-26,125.16,125.16,125.16
1993-08-27,125.38,125.38,125.38
1993-08-30,125.67,125.67,125.67
1993-08-31,125.7,125.7,125.7
1993-09-01,124.9,124.9,124.9
1993-09-02,124.39,124.39,124.39
1993-09-03,124.6,124.6,124.6
1993-09-06,123.52,123.52,123.52
1993-09-07,123.16,123.16,123.16
1993-09-08,122.78,122.78,122.78
1993-09-09,122.54,122.54,122.54
1993-09-10,122.42,122.42,122.42
1993-09-13,121.95,121.95,121.95
1993-09-14,122.52,122.52,122.52
1993-09-15,120.87,120.87,120.87
1993-09-16,120.47,120.47,120.47
1993-09-17,121.35,121.35,121.35
1993-09-20,121.84,121.84,121.84
1993-09-21,121.49,121.49,121.49
1993-09-22,121.13,121.13,121.13
1993-09-23,121.21,121.21,121.21
1993-09-24,121.06,121.06,121.06
1993-09-27,122.28,122.28,122.28
1993-09-28,122.23,122.23,122.23
1993-09-29,121.88,121.88,121.88
1993-09-30,122.29,122.29,122.29
1993-10-01,122.65,122.65,122.65
1993-10-04,123.28,123.28,123.28
1993-10-05,124.67,124.67,124.67
1993-10-06,125.67,125.67,125.67
1993-10-07,125.59,125.59,125.59
1993-10-08,127.02,127.02,127.02
1993-10-11,125.46,125.46,125.46
1993-10-12,124.85,124.85,124.85
1993-10-13,124.71,124.71,124.71
1993-10-14,124.77,124.77,124.77
1993-10-15,125.74,125.74,125.74
1993-10-18,126.56,126.56,126.56
1993-10-19,126.43,126.43,126.43
1993-10-20,127.2,127.2,127.2
1993-10-21,128.48,128.48,128.48
1993-10-22,128.97,128.97,128.97
1993-10-25,129.36,129.36,129.36
1993-10-26,128.68,128.68,128.68
1993-10-27,127.91,127.91,127.91
1993-10-28,128.28,128.28,128.28
1993-10-29,128.84,128.84,128.84
1993-11-01,129.06,129.06,129.06
1993-11-02,129.33,129.33,129.33
1993-11-03,129.27,129.27,129.27
1993-11-04,128.38,128.38,128.38
1993-11-05,126.01,126.01,126.01
1993-11-08,125.73,125.73,125.73
1993-11-09,126.26,126.26,126.26
1993-11-10,125.95,125.95,125.95
1993-11-11,125.94,125.94,125.94
1993-11-12,126.1,126.1,126.1
1993-11-15,126.57,126.57,126.57
1993-11-16,126.62,126.62,126.62
1993-11-17,127.3,127.3,127.3
1993-11-18,127.92,127.92,127.92
1993-11-19,127.41,127.41,127.41
1993-11-22,125.17,125.17,125.17
1993-11-23,125.05,125.05,125.05
1993-11-24,125.13,125.13,125.13
1993-11-25,126.19,126.19,126.19
1993-11-26,126.51,126.51,126.51
1993-11-29,126.83,126.83,126.83
1993-11-30,127.57,127.57,127.57
1993-12-01,129.65,129.65,129.65
1993-12-02,130.19,130.19,130.19
1993-12-03,130.87,130.87,130.87
1993-12-06,131.05,131.05,131.05
1993-12-07,130.98,130.98,130.98
1993-12-08,132.14,132.14,132.14
1993-12-09,132.64,132.64,132.64
1993-12-10,131.81,131.81,131.81
1993-12-13,132.11,132.11,132.11
1993-12-14,131.52,131.52,131.52
1993-12-15,131.44,131.44,131.44
1993-12-16,132.49,132.49,132.49
1993-12-17,133.4,133.4,133.4
1993-12-20,134.4,134.4,134.4
1993-12-21,134.65,134.65,134.65
1993-12-22,135.48,135.48,135.48
1993-12-23,136.63,136.63,136.63
1993-12-24,136.98,136.98,136.98
1993-12-27,137.66,137.66,137.66
1993-12-28,137.39,137.39,137.39
1993-12-29,137.82,137.82,137.82
1993-12-30,137.82,137.82,137.82
1993-12-31,138.03,138.03,138.03
1994-01-03,138.48,138.48,138.48
1994-01-04,138.57,138.57,138.57
1994-01-05,137.99,137.99,137.99
1994-01-06,138.91,138.91,138.91
1994-01-07,139.97,139.97,139.97
1994-01-10,140.32,140.32,140.32
1994-01-11,140.42,140.42,140.42
1994-01-12,139.36,139.36,139.36
1994-01-13,138.48,138.48,138.48
1994-01-14,139.43,139.43,139.43
1994-01-17,139.9,139.9,139.9
1994-01-18,140.66,140.66,140.66
1994-01-19,142.03,142.03,142.03
1994-01-20,141.33,141.33,141.33
1994-01-21,141.28,141.28,141.28
1994-01-24,141.24,141.24,141.24
1994-01-25,141.22,141.22,141.22
1994-01-26,141.33,141.33,141.33
1994-01-27,141.34,141.34,141.34
1994-01-28,142.43,142.43,142.43
1994-01-31,144.44,144.44,144.44
1994-02-01,143.87,143.87,143.87
1994-02-02,144.68,144.68,144.68
1994-02-03,143.68,143.68,143.68
1994-02-04,143.45,143.45,143.45
1994-02-07,141.16,141.16,141.16
1994-02-08,142.06,142.06,142.06
1994-02-09,141.09,141.09,141.09
1994-02-10,140.49,140.49,140.49
1994-02-11,139.52,139.52,139.52
1994-02-14,138.7,138.7,138.7
1994-02-15,139.3,139.3,139.3
1994-02-16,140.13,140.13,140.13
1994-02-17,140.71,140.71,140.71
1994-02-18,139.86,139.86,139.86
1994-02-21,138.44,138.44,138.44
1994-02-22,137.86,137.86,137.86
1994-02-23,138.83,138.83,138.83
1994-02-24,136.22,136.22,136.22
1994-02-25,135.94,135.94,135.94
1994-02-28,136.98,136.98,136.98
1994-03-01,135.49,135.49,135.49
1994-03-02,133.51,133.51,133.51
1994-03-03,134.37,134.37,134.37
1994-03-04,135.71,135.71,135.71
1994-03-07,137.4,137.4,137.4
1994-03-08,136.7,136.7,136.7
1994-03-09,135.75,135.75,135.75
1994-03-10,135.59,135.59,135.59
1994-03-11,134.08,134.08,134.08
1994-03-14,135.74,135.74,135.74
1994-03-15,136.92,136.92,136.92
1994-03-16,136.35,136.35,136.35
1994-03-17,136.62,136.62,136.62
1994-03-18,135.71,135.71,135.71
1994-03-21,134.56,134.56,134.56
1994-03-22,134.37,134.37,134.37
1994-03-23,134.13,134.13,134.13
1994-03-24,132.54,132.54,132.54
1994-03-25,131.88,131.88,131.88
1994-03-28,132.73,132.73,132.73
1994-03-29,132.21,132.21,132.21
1994-03-30,130.98,130.98,130.98
1994-03-31,130.82,130.82,130.82
1994-04-01,131.37,131.37,131.37
1994-04-04,131.02,131.02,131.02
1994-04-05,131.93,131.93,131.93
1994-04-06,133.39,133.39,133.39
1994-04-07,133.75,133.75,133.75
1994-04-08,134.12,134.12,134.12
1994-04-11,135.09,135.09,135.09
1994-04-12,135.85,135.85,135.85
1994-04-13,135.16,135.16,135.16
1994-04-14,134.49,134.49,134.49
1994-04-15,135.36,135.36,135.36
1994-04-18,134.8,134.8,134.8
1994-04-19,133.49,133.49,133.49
1994-04-20,133.04,133.04,133.04
1994-04-21,132.62,132.62,132.62
1994-04-22,134.07,134.07,134.07
1994-04-25,133.01,133.01,133.01
1994-04-26,134.62,134.62,134.62
1994-04-27,135.44,135.44,135.44
1994-04-28,135.17,135.17,135.17
1994-04-29,134.74,134.74,134.74
1994-05-02,134.92,134.92,134.92
1994-05-03,134.15,134.15,134.15
1994-05-04,133.05,133.05,133.05
1994-05-05,133.46,133.46,133.46
1994-05-06,133.63,133.63,133.63
1994-05-09,132.38,132.38,132.38
1994-05-10,133.81,133.81,133.81
1994-05-11,133.99,133.99,133.99
1994-05-12,134.28,134.28,134.28
1994-05-13,134.51,134.51,134.51
1994-05-16,134.58,134.58,134.58
1994-05-17,134.89,134.89,134.89
1994-05-18,134.57,134.57,134.57
1994-05-19,134.37,134.37,134.37
1994-05-20,133.65,133.65,133.65
1994-05-23,133.06,133.06,133.06
1994-05-24,131.88,131.88,131.88
1994-05-25,129.85,129.85,129.85
1994-05-26,129.49,129.49,129.49
1994-05-27,128.46,128.46,128.46
1994-05-30,128.43,128.43,128.43
1994-05-31,127.77,127.77,127.77
1994-06-01,127.04,127.04,127.04
1994-06-02,127.82,127.82,127.82
1994-06-03,128.77,128.77,128.77
1994-06-06,129.55,129.55,129.55
1994-06-07,129.11,129.11,129.11
1994-06-08,130.11,130.11,130.11
1994-06-09,129.54,129.54,129.54
1994-06-10,129.93,129.93,129.93
1994-06-13,128.2,128.2,128.2
1994-06-14,127.83,127.83,127.83
1994-06-15,127.45,127.45,127.45
1994-06-16,126.41,126.41,126.41
1994-06-17,125.51,125.51,125.51
1994-06-20,122.46,122.46,122.46
1994-06-21,121.82,121.82,121.82
1994-06-22,122.93,122.93,122.93
1994-06-23,123.79,123.79,123.79
1994-06-24,122.0,122.0,122.0
1994-06-27,121.56,121.56,121.56
1994-06-28,122.5,122.5,122.5
1994-06-29,123.66,123.66,123.66
1994-06-30,122.59,122.59,122.59
1994-07-01,122.71,122.71,122.71
1994-07-04,123.58,123.58,123.58
1994-07-05,122.79,122.79,122.79
1994-07-06,122.74,122.74,122.74
1994-07-07,122.81,122.81,122.81
1994-07-08,123.08,123.08,123.08
1994-07-11,123.43,123.43,123.43
1994-07-12,122.42,122.42,122.42
1994-07-13,123.66,123.66,123.66
1994-07-14,124.8,124.8,124.8
1994-07-15,125.74,125.74,125.74
1994-07-18,126.16,126.16,126.16
1994-07-19,127.38,127.38,127.38
1994-07-20,127.3,127.3,127.3
1994-07-21,127.82,127.82,127.82
1994-07-22,128.91,128.91,128.91
1994-07-25,128.63,128.63,128.63
1994-07-26,128.76,128.76,128.76
1994-07-27,127.56,127.56,127.56
1994-07-28,127.8,127.8,127.8
1994-07-29,128.65,128.65,128.65
1994-08-01,128.99,128.99,128.99
1994-08-02,130.86,130.86,130.86
1994-08-03,131.06,131.06,131.06
1994-08-04,131.04,131.04,131.04
1994-08-05,131.24,131.24,131.24
1994-08-08,131.26,131.26,131.26
1994-08-09,130.35,130.35,130.35
1994-08-10,129.46,129.46,129.46
1994-08-11,129.4,129.4,129.4
1994-08-12,127.91,127.91,127.91
1994-08-15,127.8,127.8,127.8
1994-08-16,128.23,128.23,128.23
1994-08-17,128.97,128.97,128.97
1994-08-18,128.36,128.36,128.36
1994-08-19,128.34,128.34,128.34
1994-08-22,127.41,127.41,127.41
1994-08-23,127.67,127.67,127.67
1994-08-24,128.75,128.75,128.75
1994-08-25,129.83,129.83,129.83
1994-08-26,131.13,131.13,131.13
1994-08-29,132.04,132.04,132.04
1994-08-30,131.65,131.65,131.65
1994-08-31,131.91,131.91,131.91
1994-09-01,131.04,131.04,131.04
1994-09-02,130.79,130.79,130.79
1994-09-05,130.21,130.21,130.21
1994-09-06,128.87,128.87,128.87
1994-09-07,129.17,129.17,129.17
1994-09-08,129.11,129.11,129.11
1994-09-09,128.07,128.07,128.07
1994-09-12,128.12,128.12,128.12
1994-09-13,127.74,127.74,127.74
1994-09-14,126.77,126.77,126.77
1994-09-15,127.78,127.78,127.78
1994-09-16,127.03,127.03,127.03
1994-09-19,126.69,126.69,126.69
1994-09-20,125.63,125.63,125.63
1994-09-21,125.04,125.04,125.04
1994-09-22,124.79,124.79,124.79
1994-09-23,125.41,125.41,125.41
1994-09-26,124.65,124.65,124.65
1994-09-27,124.59,124.59,124.59
1994-09-28,125.56,125.56,125.56
1994-09-29,123.99,123.99,123.99
1994-09-30,124.09,124.09,124.09
1994-10-03,122.79,122.79,122.79
1994-10-04,123.06,123.06,123.06
1994-10-05,121.18,121.18,121.18
1994-10-06,121.88,121.88,121.88
1994-10-07,121.83,121.83,121.83
1994-10-10,123.63,123.63,123.63
1994-10-11,124.92,124.92,124.92
1994-10-12,125.52,125.52,125.52
1994-10-13,126.61,126.61,126.61
1994-10-14,126.16,126.16,126.16
1994-10-17,125.91,125.91,125.91
1994-10-18,124.96,124.96,124.96
1994-10-19,124.44,124.44,124.44
1994-10-20,124.81,124.81,124.81
1994-10-21,123.38,123.38,123.38
1994-10-24,123.4,123.4,123.4
1994-10-25,122.25,122.25,122.25
1994-10-26,122.29,122.29,122.29
