Date,TBSP,TBSP_synth
2011-10-10,1294.37,1322.3699512649903
2011-10-11,1291.99,1322.651225317926
2011-10-12,1293.97,1321.1861627303954
2011-10-13,1293.19,1321.8000284999423
2011-10-14,1293.84,1321.7422346407945
2011-10-17,1293.7,1322.628009914488
2011-10-18,1292.77,1321.7816898603485
2011-10-19,1293.9,1323.1957972388493
2011-10-20,1292.53,1322.254078144781
2011-10-21,1293.92,1321.8745575693813
2011-10-24,1293.12,1322.3891877746225
2011-10-25,1294.59,1322.8000257631059
2011-10-26,1296.21,1324.5309186289642
2011-10-27,1298.6,1325.5665052820834
2011-10-28,1298.52,1326.0274466701653
2011-10-31,1297.98,1325.5577422684019
2011-11-02,1297.82,1325.3072693755776
2011-11-03,1300.39,1325.4942252385251
2011-11-04,1300.02,1327.1622912320558
2011-11-07,1300.22,1326.8524702020402
2011-11-08,1300.99,1327.0356797779516
2011-11-09,1299.81,1326.3370320408185
2011-11-10,1297.6,1326.4211812731087
2011-11-14,1297.54,1325.5732834866521
2011-11-15,1295.9,1324.78588007219
2011-11-16,1296.61,1324.6605815401783
2011-11-17,1296.66,1324.4842181241881
2011-11-18,1297.71,1326.336929474584
2011-11-21,1295.52,1325.0749158709727
2011-11-22,1295.51,1324.9288714098784
2011-11-23,1289.43,1323.0180670020632
2011-11-24,1287.52,1320.0086255947454
2011-11-25,1286.24,1314.775163968342
2011-11-28,1287.1,1320.2083287449466
2011-11-29,1287.37,1320.0436784917626
2011-11-30,1291.96,1321.967170922075
2011-12-01,1293.09,1323.5975037525184
2011-12-02,1295.11,1325.3266833232917
2011-12-05,1298.34,1326.9579345517934
2011-12-06,1296.45,1327.0809420244584
2011-12-07,1294.56,1326.327833977153
2011-12-08,1293.54,1326.37795883274
2011-12-09,1296.45,1325.7510771763095
2011-12-12,1293.52,1325.5845284340462
2011-12-13,1294.35,1325.1123583976034
2011-12-14,1293.55,1325.0215285441648
2011-12-15,1295.44,1325.1718628540477
2011-12-16,1296.6,1326.8103962161217
2011-12-19,1296.94,1327.5574991439194
2011-12-20,1298.41,1327.8867991239558
2011-12-21,1299.04,1329.4444910786835
2011-12-22,1300.06,1329.6086462856613
2011-12-23,1300.32,1330.4554097019823
2011-12-27,1300.74,1330.2732157467462
2011-12-28,1300.05,1330.6772839472985
2011-12-29,1300.21,1330.2107309350663
2011-12-30,1299.91,1330.4239644897161
2012-01-02,1301.3,1331.049817620337
2012-01-03,1301.74,1331.8954322884904
2012-01-04,1300.14,1331.725755262834
2012-01-05,1299.49,1329.8396938557892
2012-01-09,1301.44,1331.7671404780604
2012-01-10,1305.01,1333.6724629687178
2012-01-11,1304.49,1334.9371045737248
2012-01-12,1305.79,1335.5936673804476
2012-01-13,1304.47,1335.0282871376692
2012-01-16,1305.56,1335.2683046245777
2012-01-17,1307.57,1336.6096236302235
2012-01-18,1310.3,1338.3463086209158
2012-01-19,1311.64,1339.7935234623528
2012-01-20,1313.3,1339.6810595242773
2012-01-23,1315.43,1342.1283256533325
2012-01-24,1313.19,1341.1351482032997
2012-01-25,1312.87,1340.6078299028334
2012-01-26,1316.85,1342.1189435176411
2012-01-27,1316.3,1343.208888282916
2012-01-30,1314.69,1342.6757035435237
2012-01-31,1318.52,1344.9293395692223
2012-02-01,1319.49,1345.2154121058002
2012-02-02,1319.39,1345.3064022306019
2012-02-03,1320.28,1346.173231755525
2012-02-06,1319.22,1345.4070304578177
2012-02-07,1319.26,1345.307112131439
2012-02-08,1320.62,1347.1748032617086
2012-02-09,1320.11,1346.5616132095142
2012-02-10,1319.46,1346.5506279729389
2012-02-13,1320.47,1347.6013002497518
2012-02-14,1321.07,1347.8882900287774
2012-02-15,1322.19,1348.813595541084
2012-02-16,1322.76,1348.4029869177632
2012-02-17,1323.89,1349.9913515941673
2012-02-20,1324.64,1350.8855531265433
2012-02-21,1323.83,1350.4338796413867
2012-02-22,1322.79,1349.555793015354
2012-02-23,1323.69,1350.4847861660915
2012-02-24,1324.49,1351.0618309333481
2012-02-27,1324.29,1350.9986766390728
2012-02-28,1325.46,1352.1364388194481
2012-02-29,1327.63,1353.0641160477926
2012-03-01,1328.47,1354.0864245672158
2012-03-02,1329.36,1354.4944284544322
2012-03-05,1328.97,1354.9303087377084
2012-03-06,1328.11,1354.4734767017967
2012-03-07,1328.63,1354.6311852961664
2012-03-08,1331.76,1357.215950391426
2012-03-09,1333.99,1357.525432692045
2012-03-12,1335.09,1358.584341095686
2012-03-13,1334.74,1360.5594775717018
2012-03-14,1332.79,1358.9915794878875
2012-03-15,1332.16,1357.7497066631809
2012-03-16,1331.08,1356.8724176682633
2012-03-19,1332.65,1357.9352080106771
2012-03-20,1332.61,1358.0727051974916
2012-03-21,1330.29,1357.8401797431206
2012-03-22,1331.47,1357.4221358245825
2012-03-23,1332.14,1357.8347201761528
2012-03-26,1331.92,1358.4392922890495
2012-03-27,1331.75,1358.8491939360395
2012-03-28,1330.24,1358.615924961005
2012-03-29,1330.97,1358.285918720462
2012-03-30,1332.59,1358.4630897758125
2012-04-02,1332.99,1360.5539038187653
2012-04-03,1333.76,1360.6705053902447
2012-04-04,1331.92,1360.026604563894
2012-04-05,1329.76,1360.3118976480066
2012-04-10,1328.89,1358.0688722729521
2012-04-11,1331.09,1358.747805646864
2012-04-12,1331.81,1359.5247135478203
2012-04-13,1330.67,1359.2578999272848
2012-04-16,1329.58,1358.5140724203584
2012-04-17,1330.75,1359.3807118098498
2012-04-18,1330.82,1359.8259075045362
2012-04-19,1334.79,1361.3809072348263
2012-04-20,1335.49,1362.6075048310868
2012-04-23,1335.78,1362.7959652532154
2012-04-24,1338.02,1364.2375081510907
2012-04-25,1339.35,1365.3391154441695
2012-04-26,1340.64,1366.632299713817
2012-04-27,1340.23,1366.4415598783191
2012-04-30,1340.41,1366.657790510812
2012-05-02,1343.33,1367.1662525115817
2012-05-04,1345.68,1369.1380580146672
2012-05-07,1345.39,1369.5494087189857
2012-05-08,1343.05,1368.7868793513046
2012-05-09,1340.18,1366.7723115633314
2012-05-10,1341.29,1367.3328281396443
2012-05-11,1341.11,1367.4298366171188
2012-05-14,1337.9,1365.8725420459605
2012-05-15,1337.85,1365.7585127312022
2012-05-16,1338.79,1365.2176474935143
2012-05-17,1337.31,1365.803108214998
2012-05-18,1338.94,1365.0737469523547
2012-05-21,1340.29,1367.516940106168
2012-05-22,1341.02,1368.1030536340752
2012-05-23,1338.66,1367.5468749125994
2012-05-24,1340.32,1368.0327656737472
2012-05-25,1341.82,1368.9932432049336
2012-05-28,1342.21,1369.4553332358662
2012-05-29,1343.01,1370.1075317911195
2012-05-30,1340.92,1369.6273033566465
2012-05-31,1342.2,1369.9468261282666
2012-06-01,1344.04,1369.9410702746507
2012-06-04,1345.81,1371.7548879862168
2012-06-05,1346.94,1372.6638220239347
2012-06-06,1348.23,1373.7455342142803
2012-06-08,1349.6,1374.0993032762879
2012-06-11,1349.36,1374.9238967399376
2012-06-12,1347.62,1374.457210418859
2012-06-13,1350.13,1374.684151355963
2012-06-14,1350.81,1375.9279448642876
2012-06-15,1352.57,1376.7641205760808
2012-06-18,1351.75,1377.1061420286512
2012-06-19,1355.04,1377.38961031639
2012-06-20,1356.19,1380.896187744572
2012-06-21,1358.6,1379.995422004072
2012-06-22,1359.15,1381.29885437085
2012-06-25,1358.77,1381.884574186418
2012-06-26,1358.59,1381.6462212724714
2012-06-27,1358.28,1382.083370289046
2012-06-28,1358.3,1381.3115928143436
2012-06-29,1361.09,1382.9418018642134
2012-07-02,1361.03,1383.8635402144853
2012-07-03,1363.1,1384.9345732063116
2012-07-04,1363.08,1385.954511340273
2012-07-05,1361.38,1384.9059688835787
2012-07-06,1361.68,1384.4072739282665
2012-07-09,1362.73,1385.240478180658
2012-07-10,1363.8,1386.204058771507
2012-07-11,1363.99,1386.6372229460978
2012-07-12,1368.61,1387.5159208310893
2012-07-13,1372.06,1390.2788945993138
2012-07-16,1373.36,1391.3787941513324
2012-07-17,1372.66,1392.446997800874
2012-07-18,1376.34,1392.7542696948701
2012-07-19,1378.3,1396.0032878424965
2012-07-20,1376.65,1396.3623592152962
2012-07-23,1375.39,1395.271432169661
2012-07-24,1372.66,1394.5843649320955
2012-07-25,1375.65,1393.9381826623412
2012-07-26,1379.87,1397.1432959076733
2012-07-27,1379.87,1397.3425000053057
2012-07-30,1379.73,1397.30261547052
2012-07-31,1382.34,1399.2614314372315
2012-08-01,1384.14,1400.5876531344238
2012-08-02,1384.69,1401.5684115935846
2012-08-03,1390.44,1403.2065503858742
2012-08-06,1391.42,1404.3859484665215
2012-08-07,1383.68,1402.8669418758827
2012-08-08,1384.61,1401.109615911478
2012-08-09,1382.17,1401.943067433712
2012-08-10,1378.87,1398.6243309678912
2012-08-13,1380.73,1400.4579350183576
2012-08-14,1380.82,1398.189112932185
2012-08-16,1382.03,1398.8092842847375
2012-08-17,1382.76,1401.153236390001
2012-08-20,1383.52,1401.2285346030803
2012-08-21,1384.37,1402.3561655155397
2012-08-22,1384.54,1401.3171335835552
2012-08-23,1385.5,1403.0419683596203
2012-08-24,1385.95,1402.9107937143533
2012-08-27,1386.96,1403.7697757806807
2012-08-28,1387.73,1404.364697243328
2012-08-29,1387.2,1404.64508198277
2012-08-30,1388.14,1404.243892433455
2012-08-31,1390.22,1407.152831300046
2012-09-03,1391.97,1407.7860865700436
2012-09-04,1394.94,1408.8951722397817
2012-09-05,1393.59,1408.8167905295304
2012-09-06,1395.19,1409.8880856152362
2012-09-07,1395.05,1409.9687618045953
2012-09-10,1393.51,1409.9897057546907
2012-09-11,1394.87,1409.6470871146348
2012-09-12,1392.19,1409.544477243493
2012-09-13,1393.7,1408.789425793849
2012-09-14,1389.91,1410.1806459158931
2012-09-17,1388.38,1407.2404009633144
2012-09-18,1389.52,1407.690215349854
2012-09-19,1389.69,1408.3253310856473
2012-09-20,1391.33,1408.645779918506
2012-09-21,1391.88,1409.5925025055103
2012-09-24,1392.01,1409.4158989487523
2012-09-25,1393.56,1410.3436672195414
2012-09-26,1397.06,1411.8271058148662
2012-09-27,1400.34,1414.3917162896855
2012-09-28,1401.74,1416.4856949029736
2012-10-01,1401.73,1416.3285300574819
2012-10-02,1402.32,1416.5897367066127
2012-10-03,1401.41,1417.275514831821
2012-10-04,1401.33,1415.6855705776559
2012-10-05,1404.28,1418.0381360776664
2012-10-08,1404.73,1418.5806438772527
2012-10-09,1404.34,1418.1887541810863
2012-10-10,1406.95,1419.2281275064447
2012-10-11,1409.63,1421.246967838685
2012-10-12,1410.05,1421.2883824670698
2012-10-15,1410.6,1420.8314731971589
2012-10-16,1408.77,1421.954031392399
2012-10-17,1410.44,1423.2763369599136
2012-10-18,1412.88,1423.3913907120302
2012-10-19,1415.96,1424.662836374498
2012-10-22,1416.31,1426.1324048961046
2012-10-23,1415.0,1426.7530717067034
2012-10-24,1414.62,1425.2034984213556
2012-10-25,1414.69,1425.0695221079638
2012-10-26,1415.06,1425.499495131932
2012-10-29,1413.84,1426.2322919981298
2012-10-30,1413.09,1424.9927694701776
2012-10-31,1415.82,1425.8992375515047
2012-11-02,1422.25,1429.4084376435699
2012-11-05,1425.35,1431.2381997683283
2012-11-06,1425.1,1432.519481460136
2012-11-07,1429.37,1433.052244242728
2012-11-08,1430.64,1435.6048357528166
2012-11-09,1437.06,1438.1407979379583
2012-11-12,1437.22,1435.4381475540833
2012-11-13,1438.39,1437.8282630087497
2012-11-14,1438.28,1437.287684342519
2012-11-15,1437.89,1437.309187154523
2012-11-16,1437.97,1436.7214343249645
2012-11-19,1437.29,1437.0432628639185
2012-11-20,1436.01,1437.0350300888665
2012-11-21,1436.77,1436.9126533020114
2012-11-22,1436.92,1436.4628253856056
2012-11-23,1437.9,1437.374677727173
2012-11-26,1440.58,1439.0020684783954
2012-11-27,1443.56,1439.6841640168382
2012-11-28,1445.73,1444.7222129369416
2012-11-29,1446.98,1443.2823926023063
2012-11-30,1452.17,1445.6586075108921
2012-12-03,1449.84,1446.0001507955135
2012-12-04,1450.11,1445.625516244342
2012-12-05,1451.07,1445.4580723403537
2012-12-06,1452.7,1448.5248949457336
2012-12-07,1457.65,1449.379665392262
2012-12-10,1463.33,1451.4417475385417
2012-12-11,1463.13,1452.3013819520409
2012-12-12,1463.03,1452.8536385542363
2012-12-13,1461.3,1453.0601648381992
2012-12-14,1460.79,1451.8489907464573
2012-12-17,1461.02,1452.058569324128
2012-12-18,1461.28,1452.0786241861795
2012-12-19,1464.03,1452.3616474137957
2012-12-20,1470.05,1454.4416416064694
2012-12-21,1474.01,1457.2819219254477
2012-12-27,1475.19,1458.5077266376277
2012-12-28,1474.35,1459.713092942697
2013-01-02,1470.31,1457.1297382563528
2013-01-03,1464.17,1454.6068380970812
2013-01-04,1461.96,1453.1253137172541
2013-01-07,1464.56,1454.8191864748323
2013-01-08,1470.64,1457.3774712222607
2013-01-09,1465.11,1458.5547943345618
2013-01-10,1460.81,1455.5829146229603
2013-01-11,1454.67,1453.038591147091
2013-01-14,1457.87,1452.8378324953674
2013-01-15,1455.42,1452.7609451802612
2013-01-16,1454.46,1450.8526922964106
2013-01-17,1456.36,1453.4695921367345
2013-01-18,1459.02,1454.4353242228449
2013-01-21,1459.56,1455.0688598626862
2013-01-22,1461.28,1455.0949039850163
2013-01-23,1467.48,1457.9762031302705
2013-01-24,1468.69,1459.2770534963706
2013-01-25,1465.36,1456.8893843795433
2013-01-28,1462.96,1457.364781824436
2013-01-29,1465.78,1457.6073608136808
2013-01-30,1464.64,1457.0648836892676
2013-01-31,1466.62,1458.8707271670157
2013-02-01,1467.4,1457.675736727187
2013-02-04,1467.14,1458.2195298495144
2013-02-05,1466.19,1458.4948911849485
2013-02-06,1463.17,1457.6695410703549
2013-02-07,1460.99,1455.3764061929717
2013-02-08,1460.61,1455.570756108596
2013-02-11,1457.52,1454.3064772208343
2013-02-12,1455.62,1454.3784123098283
2013-02-13,1456.67,1453.8491864946895
2013-02-14,1456.82,1454.3150156687668
2013-02-15,1459.73,1455.0179553092307
2013-02-18,1461.39,1457.0127778808537
2013-02-19,1460.69,1457.189366835944
2013-02-20,1459.92,1455.7140781601395
2013-02-21,1461.86,1456.058730896343
2013-02-22,1462.14,1457.6144645078991
2013-02-25,1458.47,1456.2126180334928
2013-02-26,1459.69,1457.4679062067546
2013-02-27,1460.68,1457.4543651975612
2013-02-28,1461.4,1457.0799076016174
2013-03-01,1460.86,1457.352184567199
2013-03-04,1461.13,1457.6499474394059
2013-03-05,1458.49,1456.6271478126444
2013-03-06,1462.55,1456.0159788519709
2013-03-07,1464.13,1460.4377840138227
2013-03-08,1463.81,1459.6500952007054
2013-03-11,1464.52,1459.9557005435056
2013-03-12,1467.19,1460.9833503192142
2013-03-13,1471.82,1462.3875311947331
2013-03-14,1473.45,1463.8559769210021
2013-03-15,1476.6,1466.1873891251407
2013-03-18,1477.05,1467.796787369876
2013-03-19,1473.99,1467.5492375725069
2013-03-20,1471.82,1465.2847314815685
2013-03-21,1472.79,1464.6024512206866
2013-03-22,1474.42,1465.4583411134424
2013-03-25,1476.89,1466.852676330816
2013-03-26,1475.79,1467.45519819472
2013-03-27,1477.58,1468.4632930410678
2013-03-28,1475.08,1466.9652478812773
2013-04-02,1478.53,1467.9153750148082
2013-04-03,1479.22,1469.638783259723
2013-04-04,1483.04,1471.1575753138561
2013-04-05,1491.54,1472.8211092531849
2013-04-08,1499.35,1479.603318611105
2013-04-09,1494.86,1477.8208466911772
2013-04-10,1496.43,1477.2899030286217
2013-04-11,1494.8,1477.4853049273727
2013-04-12,1493.66,1476.6305178099856
2013-04-15,1497.5,1479.0841189034848
2013-04-17,1501.11,1481.4023239678697
2013-04-18,1504.74,1482.9284884252706
2013-04-19,1505.98,1483.2831578017706
2013-04-22,1507.82,1484.0670195358964
2013-04-23,1510.24,1486.433155945371
2013-04-24,1508.83,1485.6656045969617
2013-04-25,1508.78,1485.8287341506477
2013-04-26,1513.82,1486.878554313813
2013-04-29,1515.66,1489.1370762782826
2013-04-30,1519.06,1490.1876749143605
2013-05-02,1523.58,1493.091523529897
2013-05-06,1519.05,1491.3670917747527
2013-05-07,1518.75,1491.297586545497
2013-05-08,1525.36,1491.932381695935
2013-05-09,1529.96,1497.3518521915419
2013-05-10,1527.25,1495.0686872451515
2013-05-13,1523.64,1493.4358825096883
2013-05-14,1525.42,1495.9362340848143
2013-05-15,1523.74,1495.6313186235207
2013-05-16,1524.42,1492.4906272097573
2013-05-17,1523.73,1495.972215226326
2013-05-20,1519.63,1492.1692373188853
2013-05-21,1516.08,1491.028840974668
2013-05-22,1522.34,1492.3684407420762
2013-05-23,1513.26,1490.500756864789
2013-05-24,1515.25,1490.961311647298
2013-05-27,1515.37,1491.4205266454599
2013-05-28,1513.37,1490.6476969803437
2013-05-29,1510.04,1488.393177247926
2013-05-31,1504.57,1485.6053706359035
2013-06-03,1508.0,1485.9748338525526
2013-06-04,1510.67,1488.7245129484406
2013-06-05,1507.84,1488.8805870310766
2013-06-06,1495.07,1483.2707454424262
2013-06-07,1497.94,1481.286669895633
2013-06-10,1489.1,1480.243587161208
2013-06-11,1484.21,1475.2242375379324
2013-06-12,1487.76,1477.6996573393715
2013-06-13,1492.77,1480.6087098341295
2013-06-14,1500.41,1485.068545056486
2013-06-17,1496.21,1484.082303020465
2013-06-18,1492.39,1480.5831432855377
2013-06-19,1493.92,1482.7093286987547
2013-06-20,1474.48,1472.9605999946648
2013-06-21,1467.96,1472.3366667807813
2013-06-24,1456.86,1463.8631617147687
2013-06-25,1463.87,1469.3513883167104
2013-06-26,1469.59,1468.6657875484034
2013-06-27,1475.86,1473.7348716156537
2013-06-28,1469.95,1473.373948623362
2013-07-01,1472.17,1471.1241641724132
2013-07-02,1481.94,1477.2286213300804
2013-07-03,1481.16,1476.9882775312526
2013-07-04,1491.62,1480.6849475030438
2013-07-05,1486.19,1481.2872678140627
2013-07-08,1490.2,1481.1043623607875
2013-07-09,1496.08,1482.9161551080128
2013-07-10,1492.47,1484.0386870430689
2013-07-11,1492.47,1483.585754697726
2013-07-12,1495.61,1484.5433163811572
2013-07-15,1494.89,1484.5365710722983
2013-07-16,1494.93,1484.9989649812849
2013-07-17,1490.91,1482.5321504821106
2013-07-18,1494.65,1485.6175306542061
2013-07-19,1498.59,1485.6517831601152
2013-07-22,1502.85,1489.5273723327819
2013-07-23,1496.48,1486.701945031998
2013-07-24,1493.34,1485.008031904902
2013-07-25,1491.62,1484.7145831119572
2013-07-26,1494.58,1485.3925915831771
2013-07-29,1495.5,1486.00604295539
2013-07-30,1493.61,1485.5101313209555
2013-07-31,1490.43,1485.1316452426595
2013-08-01,1487.95,1485.6289120587526
2013-08-02,1488.08,1479.7327516224009
2013-08-05,1487.08,1483.4913168254623
2013-08-06,1486.49,1480.952026328256
2013-08-07,1487.45,1482.5546190324792
2013-08-08,1488.1,1483.2908479958394
2013-08-09,1488.77,1483.2922747048403
2013-08-12,1488.0,1482.9500919164534
2013-08-13,1484.96,1481.8705820191828
2013-08-14,1481.27,1481.526863752787
2013-08-16,1477.57,1478.2473215083428
2013-08-19,1472.33,1476.254822231566
2013-08-20,1478.24,1476.4427427669623
2013-08-21,1473.26,1477.4180577139834
2013-08-22,1470.96,1474.2273266435313
2013-08-23,1470.16,1474.8426168203275
2013-08-26,1474.86,1476.2494618574365
2013-08-27,1474.09,1478.0384885583676
2013-08-28,1470.7,1476.4904423741043
2013-08-29,1471.67,1475.9201200107227
2013-08-30,1473.91,1476.263365744483
2013-09-02,1471.48,1476.3930773472764
2013-09-03,1465.69,1474.7766580836737
2013-09-04,1459.41,1473.06962195815
2013-09-05,1453.54,1468.4431556514398
2013-09-06,1456.53,1466.0219110372736
2013-09-09,1463.01,1471.7194282979815
2013-09-10,1462.51,1472.2868231197494
2013-09-11,1470.8,1475.882356008688
2013-09-12,1472.8,1478.6466848907519
2013-09-13,1475.11,1477.408575204809
2013-09-16,1480.37,1482.255564288831
2013-09-17,1475.68,1480.276066647146
2013-09-18,1476.44,1480.9286671533418
2013-09-19,1482.42,1486.4511977566979
2013-09-20,1481.65,1484.9489037475048
2013-09-23,1482.39,1484.0900678563162
2013-09-24,1484.55,1485.8330997130245
2013-09-25,1482.25,1485.0470034509926
2013-09-26,1479.3,1483.4443845068897
2013-09-27,1480.08,1483.1437792575532
2013-09-30,1477.42,1483.4848649801352
2013-10-01,1479.91,1482.4939463226021
2013-10-02,1482.3,1483.431948129942
2013-10-03,1482.82,1483.347300774727
2013-10-04,1481.93,1484.040095755186
2013-10-07,1484.22,1484.7434755481709
2013-10-08,1484.05,1485.0237088803608
2013-10-09,1485.3,1486.7536482588923
2013-10-10,1483.71,1485.7577536551487
2013-10-11,1485.48,1485.9596134935437
2013-10-14,1489.18,1487.1226328345374
2013-10-15,1491.55,1489.053059806233
2013-10-16,1490.99,1490.5265498599556
2013-10-17,1494.77,1492.2552890255406
2013-10-18,1496.97,1493.505983594696
2013-10-21,1494.88,1493.0942204244202
2013-10-22,1498.03,1491.8696698307047
2013-10-23,1499.96,1495.276565777368
2013-10-24,1504.93,1495.9587597866691
2013-10-25,1502.49,1497.4877592840207
2013-10-28,1505.07,1497.7011206710988
2013-10-29,1504.16,1497.6380315516583
2013-10-30,1503.76,1497.6050815735466
2013-10-31,1502.11,1497.8969136949627
2013-11-04,1498.93,1494.5705398611435
2013-11-05,1495.0,1494.3749573078298
2013-11-06,1497.59,1493.8051332887062
2013-11-07,1501.34,1494.8577051911104
2013-11-08,1494.7,1495.8647232461558
2013-11-12,1492.99,1491.948575824545
2013-11-13,1495.91,1493.7754996122533
2013-11-14,1498.41,1495.5716340696415
2013-11-15,1496.58,1495.2269320775972
2013-11-18,1496.58,1494.862494088671
2013-11-19,1495.49,1495.1967925508518
2013-11-20,1495.7,1493.9418493198837
2013-11-21,1494.79,1494.8123262613099
2013-11-22,1495.55,1494.473437677163
2013-11-25,1495.62,1495.0242381642954
2013-11-26,1494.27,1495.100366913231
2013-11-27,1491.05,1493.8707859696415
2013-11-28,1491.02,1492.516986581882
2013-11-29,1491.73,1493.7045145811978
2013-12-02,1490.09,1492.8432914424038
2013-12-03,1490.08,1492.4557473365544
2013-12-04,1489.05,1492.8744273908203
2013-12-05,1489.27,1493.1734013427033
2013-12-06,1491.06,1492.9813370259608
2013-12-09,1495.09,1496.4409825196785
2013-12-10,1497.16,1496.9179819819808
2013-12-11,1496.0,1497.0082394452265
2013-12-12,1495.35,1496.9249198940372
2013-12-13,1497.09,1496.585977852146
2013-12-16,1501.43,1497.9913650141132
2013-12-17,1501.3,1498.9926077025868
2013-12-18,1504.58,1500.1471453761235
2013-12-19,1504.08,1501.0358265470927
2013-12-20,1503.85,1500.2270831637404
2013-12-23,1505.57,1500.4848416729264
2013-12-27,1503.94,1500.9474608988928
2013-12-30,1503.62,1500.688602853715
2014-01-02,1499.67,1498.4639026881216
2014-01-03,1498.09,1498.3756641381153
2014-01-07,1498.1,1498.049070077414
2014-01-08,1499.15,1498.110629871572
2014-01-09,1500.56,1498.464055833088
2014-01-10,1504.36,1499.9054202542595
2014-01-13,1506.63,1502.1489750238472
2014-01-14,1505.47,1501.1376471834244
2014-01-15,1505.3,1503.209475996686
2014-01-16,1507.08,1502.7232101911993
2014-01-17,1508.11,1504.0202558760286
2014-01-20,1508.51,1504.0621861922652
2014-01-21,1506.41,1503.716630620421
2014-01-22,1506.88,1503.4038064890995
2014-01-23,1507.38,1503.8053933814278
2014-01-24,1504.0,1503.0409031635895
2014-01-27,1499.96,1501.2559191149403
2014-01-28,1502.18,1502.9195018276841
2014-01-29,1497.44,1502.6310090621125
2014-01-30,1491.74,1494.4841781710868
2014-01-31,1486.15,1493.4919547596726
2014-02-03,1488.22,1494.9612311133544
2014-02-04,1493.65,1497.3518555880835
2014-02-05,1494.89,1500.5674742016527
2014-02-06,1498.26,1500.5500001334456
2014-02-07,1500.99,1502.036489634792
2014-02-10,1500.61,1503.1282204330437
2014-02-11,1498.09,1503.289281774186
2014-02-12,1497.57,1501.3589664747137
2014-02-13,1496.91,1501.072724974025
2014-02-14,1500.17,1502.9668045261358
2014-02-17,1501.16,1503.5403634639986
2014-02-18,1501.59,1504.2752708989728
2014-02-19,1499.34,1503.2931126929125
2014-02-20,1500.18,1502.6799341895598
2014-02-21,1504.19,1505.031060690595
2014-02-24,1506.81,1506.3388008498075
2014-02-25,1506.72,1507.1808019817238
2014-02-26,1505.81,1507.1344832522354
2014-02-27,1508.13,1506.8270613615853
2014-02-28,1508.39,1508.2712936492887
2014-03-03,1505.65,1505.630527050521
2014-03-04,1509.15,1508.869841315271
2014-03-05,1517.05,1509.144222346707
2014-03-06,1515.69,1514.7322519138297
2014-03-07,1513.76,1513.6624704996523
2014-03-10,1514.67,1513.6496876027054
2014-03-11,1513.79,1511.9663865369232
2014-03-12,1514.64,1512.2080425393308
2014-03-13,1513.86,1513.0904050780812
2014-03-14,1513.52,1511.8873866856957
2014-03-17,1515.35,1513.8515212143272
2014-03-18,1518.24,1514.8608170142963
2014-03-19,1517.31,1515.6422473133057
2014-03-20,1513.2,1512.6320223353505
2014-03-21,1515.62,1514.4404131358817
2014-03-24,1517.4,1514.810275655437
2014-03-25,1516.64,1515.8206682260131
2014-03-26,1518.13,1515.7981173007443
2014-03-27,1518.7,1516.3841972478908
2014-03-28,1520.29,1517.911181969881
2014-03-31,1519.4,1516.8730020648186
2014-04-01,1520.97,1518.0688088070153
2014-04-02,1519.45,1518.1723609563549
2014-04-03,1521.82,1517.6030158728038
2014-04-04,1525.87,1519.0962045106953
2014-04-07,1528.72,1521.7640166299257
2014-04-08,1529.76,1523.693168577769
2014-04-09,1529.17,1523.7217019536595
2014-04-10,1531.54,1525.0871448307562
2014-04-11,1530.03,1524.6889361073977
2014-04-14,1529.72,1523.9966006037387
2014-04-15,1528.89,1524.4783876094027
2014-04-16,1526.64,1522.5979309907852
2014-04-17,1526.43,1522.9804456312245
2014-04-22,1526.43,1522.2303646778741
2014-04-23,1527.07,1522.387615149715
2014-04-24,1527.97,1523.6518963825931
2014-04-25,1528.25,1522.8020927961416
2014-04-28,1528.84,1523.43112152893
2014-04-29,1529.25,1523.360227755231
2014-04-30,1533.77,1525.7315737902327
2014-05-02,1533.42,1527.3358620846363
2014-05-05,1534.68,1527.8703412503949
2014-05-06,1534.54,1527.2307794326573
2014-05-07,1538.1,1529.0069492031666
2014-05-08,1541.47,1530.3443061981748
2014-05-09,1540.93,1532.1658061037276
2014-05-12,1539.97,1531.4517070696513
2014-05-13,1543.66,1532.3278299057558
2014-05-14,1547.92,1534.5916531086275
2014-05-15,1547.51,1538.3065249606805
2014-05-16,1546.64,1535.5299649623535
2014-05-19,1546.18,1535.6263206414549
2014-05-20,1542.01,1534.0164917304603
2014-05-21,1547.56,1535.0029625830412
2014-05-22,1551.83,1536.9787459738961
2014-05-23,1552.8,1538.2618610218726
2014-05-26,1553.55,1539.9263640364447
2014-05-27,1553.19,1539.5739782471037
2014-05-28,1554.61,1539.4768613747608
2014-05-29,1556.42,1541.9796635892856
2014-05-30,1553.96,1540.099499449499
2014-06-02,1555.07,1541.3326608455725
2014-06-03,1555.3,1540.4158935940009
2014-06-04,1557.49,1542.3607025583829
2014-06-05,1560.34,1543.3131481047205
2014-06-06,1567.43,1547.240940605498
2014-06-09,1568.0,1548.0472851465802
2014-06-10,1565.5,1546.8610103106755
2014-06-11,1563.0,1544.44951877696
2014-06-12,1566.57,1546.0890039594692
2014-06-13,1568.23,1547.0201867203398
2014-06-16,1564.94,1544.35419480828
2014-06-17,1564.38,1546.5135498016841
2014-06-18,1565.8,1545.013031471844
2014-06-20,1560.97,1544.6702652068584
2014-06-23,1564.84,1545.3133089593914
2014-06-24,1568.97,1548.2866020883887
